Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   717 KBytes  5.86 Mbits/sec    0   49.5 KBytes       
[  4]   1.00-2.01   sec   318 KBytes  2.59 Mbits/sec    0   62.2 KBytes       
[  4]   2.01-3.00   sec   318 KBytes  2.63 Mbits/sec    0   73.5 KBytes       
[  4]   3.00-4.00   sec   255 KBytes  2.09 Mbits/sec    0   84.8 KBytes       
[  4]   4.00-5.08   sec   255 KBytes  1.93 Mbits/sec    0   93.3 KBytes       
[  4]   5.08-6.00   sec   382 KBytes  3.39 Mbits/sec    0    127 KBytes       
[  4]   6.00-7.00   sec   700 KBytes  5.73 Mbits/sec    0    194 KBytes       
[  4]   7.00-8.00   sec   573 KBytes  4.68 Mbits/sec    0    247 KBytes       
[  4]   8.00-9.00   sec   827 KBytes  6.79 Mbits/sec    0    348 KBytes       
[  4]   9.00-10.00  sec   954 KBytes  7.82 Mbits/sec    0    455 KBytes       
[  4]  10.00-11.00  sec   954 KBytes  7.82 Mbits/sec    0    576 KBytes       
[  4]  11.00-12.00  sec   700 KBytes  5.73 Mbits/sec    0    665 KBytes       
[  4]  12.00-13.00  sec  1.06 MBytes  8.87 Mbits/sec    0    809 KBytes       
[  4]  13.00-14.00  sec  1.12 MBytes  9.38 Mbits/sec    0    960 KBytes       
[  4]  14.00-15.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.18 MBytes       
[  4]  15.00-16.00  sec   565 KBytes  4.62 Mbits/sec   37   1.10 MBytes       
[  4]  16.00-17.01  sec  0.00 Bytes  0.00 bits/sec   75    966 KBytes       
[  4]  17.01-18.00  sec  0.00 Bytes  0.00 bits/sec  174    843 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec   25    848 KBytes       
[  4]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec  226    718 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec   30    754 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec  154    819 KBytes       
[  4]  22.00-23.00  sec   318 KBytes  2.61 Mbits/sec   53    592 KBytes       
[  4]  23.00-24.00  sec   191 KBytes  1.56 Mbits/sec  115    253 KBytes       
[  4]  24.00-25.00  sec  2.42 MBytes  20.3 Mbits/sec    0    221 KBytes       
[  4]  25.00-26.00  sec  63.6 KBytes   522 Kbits/sec    0    595 KBytes       
[  4]  26.00-27.00  sec   318 KBytes  2.61 Mbits/sec    0    619 KBytes       
[  4]  27.00-28.00  sec   255 KBytes  2.08 Mbits/sec    0    639 KBytes       
[  4]  28.00-29.00  sec   636 KBytes  5.20 Mbits/sec    0    682 KBytes       
[  4]  29.00-30.04  sec  0.00 Bytes  0.00 bits/sec    0    682 KBytes       
[  4]  30.04-31.00  sec   127 KBytes  1.09 Mbits/sec    0    690 KBytes       
[  4]  31.00-32.00  sec   509 KBytes  4.17 Mbits/sec    0    706 KBytes       
[  4]  32.00-33.00  sec  63.6 KBytes   521 Kbits/sec    0    707 KBytes       
[  4]  33.00-34.04  sec   255 KBytes  2.01 Mbits/sec    0    714 KBytes       
[  4]  34.04-35.00  sec   445 KBytes  3.79 Mbits/sec    0    721 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec    0    721 KBytes       
[  4]  36.00-37.00  sec   636 KBytes  5.20 Mbits/sec    0    765 KBytes       
[  4]  37.00-38.00  sec  63.6 KBytes   522 Kbits/sec    0    766 KBytes       
[  4]  38.00-39.00  sec  63.6 KBytes   521 Kbits/sec    0    790 KBytes       
[  4]  39.00-40.00  sec   636 KBytes  5.21 Mbits/sec    0    895 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    0    895 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   77    629 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec    4    629 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    0    629 KBytes       
[  4]  44.00-45.00  sec  1.18 MBytes  9.90 Mbits/sec   67    629 KBytes       
[  4]  45.00-46.00  sec   509 KBytes  4.17 Mbits/sec    0    540 KBytes       
[  4]  46.00-47.00  sec   255 KBytes  2.09 Mbits/sec    6    443 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec   10    440 KBytes       
[  4]  48.00-49.00  sec   573 KBytes  4.69 Mbits/sec    1    420 KBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec    1    339 KBytes       
[  4]  50.00-51.00  sec   573 KBytes  4.69 Mbits/sec    0    310 KBytes       
[  4]  51.00-52.00  sec   318 KBytes  2.61 Mbits/sec    0    325 KBytes       
[  4]  52.00-53.00  sec   191 KBytes  1.56 Mbits/sec    0    344 KBytes       
[  4]  53.00-54.00  sec   191 KBytes  1.56 Mbits/sec    0    355 KBytes       
[  4]  54.00-55.00  sec   255 KBytes  2.09 Mbits/sec    0    363 KBytes       
[  4]  55.00-56.00  sec   255 KBytes  2.08 Mbits/sec    0    369 KBytes       
[  4]  56.00-57.00  sec   191 KBytes  1.57 Mbits/sec    0    370 KBytes       
[  4]  57.00-58.00  sec   191 KBytes  1.56 Mbits/sec    0    373 KBytes       
[  4]  58.00-59.00  sec   191 KBytes  1.57 Mbits/sec    0    380 KBytes       
[  4]  59.00-60.00  sec   191 KBytes  1.56 Mbits/sec    0    390 KBytes       
[  4]  60.00-61.00  sec   191 KBytes  1.56 Mbits/sec    0    416 KBytes       
[  4]  61.00-62.00  sec   255 KBytes  2.09 Mbits/sec    0    451 KBytes       
[  4]  62.00-63.00  sec   255 KBytes  2.08 Mbits/sec    0    508 KBytes       
[  4]  63.00-64.00  sec   191 KBytes  1.56 Mbits/sec    0    571 KBytes       
[  4]  64.00-65.00  sec   255 KBytes  2.09 Mbits/sec    0    673 KBytes       
[  4]  65.00-66.00  sec   191 KBytes  1.56 Mbits/sec    0    761 KBytes       
[  4]  66.00-67.00  sec   191 KBytes  1.56 Mbits/sec    0    901 KBytes       
[  4]  67.00-68.00  sec   127 KBytes  1.04 Mbits/sec   18    947 KBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec  101    710 KBytes       
[  4]  69.00-70.00  sec  0.00 Bytes  0.00 bits/sec  116    693 KBytes       
[  4]  70.00-71.00  sec  0.00 Bytes  0.00 bits/sec   62    676 KBytes       
[  4]  71.00-72.00  sec   318 KBytes  2.61 Mbits/sec  175    676 KBytes       
[  4]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec   74    597 KBytes       
[  4]  73.00-74.00  sec  63.6 KBytes   521 Kbits/sec  104    687 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec  120    631 KBytes       
[  4]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec  100    684 KBytes       
[  4]  76.00-77.00  sec  0.00 Bytes  0.00 bits/sec  121    646 KBytes       
[  4]  77.00-78.00  sec   509 KBytes  4.17 Mbits/sec   62    690 KBytes       
