Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   355 KBytes  2.91 Mbits/sec    0   56.6 KBytes       
[  4]   1.00-2.01   sec   262 KBytes  2.12 Mbits/sec    0   74.9 KBytes       
[  4]   2.01-3.02   sec   191 KBytes  1.55 Mbits/sec    0   82.0 KBytes       
[  4]   3.02-4.00   sec   191 KBytes  1.59 Mbits/sec    0   89.1 KBytes       
[  4]   4.00-5.03   sec   127 KBytes  1.01 Mbits/sec    0   96.2 KBytes       
[  4]   5.03-6.01   sec   191 KBytes  1.60 Mbits/sec    0    115 KBytes       
[  4]   6.01-7.02   sec   318 KBytes  2.57 Mbits/sec    0    153 KBytes       
[  4]   7.02-8.00   sec  63.6 KBytes   530 Kbits/sec    0    161 KBytes       
[  4]   8.00-9.00   sec   509 KBytes  4.18 Mbits/sec    0    226 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    0    228 KBytes       
[  4]  10.00-11.01  sec   636 KBytes  5.16 Mbits/sec    0    298 KBytes       
[  4]  11.01-12.00  sec  63.6 KBytes   527 Kbits/sec    0    314 KBytes       
[  4]  12.00-13.01  sec  63.6 KBytes   519 Kbits/sec    0    315 KBytes       
[  4]  13.01-14.00  sec  0.00 Bytes  0.00 bits/sec   66    226 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0    226 KBytes       
[  4]  15.00-16.00  sec   127 KBytes  1.04 Mbits/sec    0    226 KBytes       
[  4]  16.00-17.00  sec   318 KBytes  2.61 Mbits/sec    0    230 KBytes       
[  4]  17.00-18.01  sec  63.6 KBytes   520 Kbits/sec    0    245 KBytes       
[  4]  18.01-19.00  sec   191 KBytes  1.57 Mbits/sec    0    280 KBytes       
[  4]  19.00-20.01  sec  0.00 Bytes  0.00 bits/sec    0    280 KBytes       
[  4]  20.01-21.00  sec   255 KBytes  2.09 Mbits/sec    0    305 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    0    307 KBytes       
