Step; State; Reward
1; [[0.0978 3.26   0.     0.0545 0.     0.     3.006  2.982  0.0545 2.979
  2.979  0.     0.     0.     0.     0.    ]]; [127.58489]
2; [[ 0.2712 11.26    0.      0.2524  0.      0.     10.5    10.195   0.2524
  10.19   10.19    0.      0.      0.      0.      0.    ]]; [1210.8317]
3; [[0.4683 9.5    0.     0.4683 0.     0.     9.48   9.48   0.4685 9.48
  9.48   0.     0.     0.     0.     0.    ]]; [1051.912]
4; [[ 2.277 11.85   0.     2.277  0.     1.781 10.055 12.164  2.277 12.164
  10.38   0.     0.     0.     0.     1.781]]; [2022.2955]
5; [[1.6309e+00 9.6875e+00 1.1444e-04 1.6309e+00 1.1444e-04 2.1211e+00
  7.2070e+00 9.3281e+00 1.6309e+00 8.5938e+00 7.2070e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 2.1211e+00]]; [1186.8372]
6; [[0.344 9.46  0.    0.344 0.    2.182 7.285 9.47  0.344 7.285 7.285 0.
  0.    0.    0.    2.184]]; [974.32697]
7; [[2.1802e-01 9.8516e+00 1.1444e-04 2.1765e-01 1.1444e-04 2.2578e+00
  7.2109e+00 9.4688e+00 2.1765e-01 7.2070e+00 7.2070e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 2.2559e+00]]; [967.4012]
8; [[0.3743 9.664  0.     0.3735 0.     1.899  7.453  9.35   0.3735 6.168
  6.168  0.     0.     0.     0.     1.899 ]]; [916.4056]
9; [[3.4717e-01 9.3672e+00 1.1444e-04 3.8257e-01 1.1444e-04 8.9453e-01
  8.5547e+00 9.3750e+00 3.8257e-01 7.2695e+00 7.2695e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 8.9453e-01]]; [920.4385]
10; [[0.3918 9.47   0.     0.3918 0.     0.     9.484  9.484  0.3918 7.22
  7.22   0.     0.     0.     0.     0.    ]]; [955.41437]
11; [[3.1567e-01 9.2188e+00 1.1444e-04 3.1567e-01 1.1444e-04 1.1444e-04
  9.4766e+00 9.4688e+00 3.1543e-01 7.5391e+00 7.5391e+00 1.1444e-04
  1.1444e-04 1.1444e-04 1.1444e-04 1.1444e-04]]; [954.045]
12; [[0.2031 9.63   0.     0.2026 0.     0.     9.46   9.13   0.2026 7.062
  7.062  0.     0.     0.     0.     0.    ]]; [893.8269]
13; [[8.6328e+00 9.6016e+00 8.2500e+00 8.6719e+00 1.1444e-04 1.1444e-04
  9.4062e+00 1.7797e+01 8.8828e+00 7.4570e+00 1.5852e+01 1.1444e-04
  1.1444e-04 8.4062e+00 1.1444e-04 1.1444e-04]]; [5601.556]
14; [[ 9.46   8.805  8.89   9.445  0.     0.     9.445 18.53   9.61   7.938
  17.02   0.     0.     9.07   0.     0.   ]]; [6223.177]
15; [[9.4609e+00 9.7031e+00 1.0711e+01 9.4453e+00 1.1444e-04 1.3057e+00
  8.1094e+00 1.9094e+01 1.1211e+01 8.5547e+00 1.6672e+01 1.1444e-04
  1.1444e-04 9.4453e+00 1.1444e-04 1.3057e+00]]; [6681.4697]
16; [[ 8.86  11.125 11.51   9.28   0.     1.091  8.16  17.88  10.46   5.266
  13.03   0.     0.     9.34   0.     1.088]]; [5829.5254]
17; [[ 9.46   9.5   11.734  9.44   0.     1.527  7.88  19.06  11.79   4.902
  12.805  0.     0.     9.445  0.     1.524]]; [6337.7334]
18; [[ 8.4   10.79   6.01   7.97   0.     0.917  8.48  15.61   7.906  2.68
   7.965  0.     0.     6.203  0.     0.917]]; [4080.988]
19; [[ 7.2    9.48  12.72   7.254  0.     2.445  9.336 17.88   9.195  4.914
   8.56   0.     0.     6.19   0.     2.445]]; [4995.6367]
20; [[17.88   25.94    0.1681 11.836   0.      7.95    3.826  17.77   14.86
   9.07    7.035   6.086   0.      5.805   0.      7.977 ]]; [9837.571]
21; [[17.77   12.74    0.      9.51    0.      8.94    0.565   9.516   9.54
   9.21    0.2656  8.26    0.      0.      0.      8.945 ]]; [5341.446]
22; [[13.2    9.914  0.     6.754  0.     5.46   4.027  9.516  6.03   8.15
   2.664  6.414  0.     0.     0.     5.46 ]]; [3639.3145]
23; [[8.08  9.555 0.    1.872 0.    1.354 7.973 9.336 1.872 8.28  6.918 6.203
  0.    0.    0.    1.36 ]]; [2273.4219]
24; [[7.0820e+00 9.6250e+00 1.1444e-04 1.1777e+00 1.1444e-04 6.7529e-01
  8.8203e+00 9.4922e+00 1.1777e+00 7.1133e+00 6.4375e+00 5.9062e+00
  1.1444e-04 1.1444e-04 1.1444e-04 6.7920e-01]]; [1999.6199]
25; [[5.984  8.76   0.     1.015  0.     0.4543 9.03   9.484  1.015  6.535
  6.08   4.98   0.     0.     0.     0.455 ]]; [1744.074]
26; [[2.2090e+00 9.7734e+00 1.1444e-04 2.2324e+00 8.1641e-01 1.1309e+00
