Timestep;Transferred Bytes;Bandwidth (Mbps)
0.0;43417.6;0.3388671875
1.0;132096.0;1.05
2.0;206848.0;1.66
3.0;175104.0;1.4
4.0;142336.0;1.13
5.01;108544.0;0.8544921875
6.0;137216.0;1.1
7.0;115712.0;0.90625
8.0;184320.0;1.47
9.0;248832.0;2.0
10.0;201728.0;1.61
11.0;216064.0;1.73
12.0;0.0;0.0
13.0;2897.92;0.02265625
14.0;0.0;0.0
15.0;856064.0;6.85
16.0;373760.0;2.99
17.0;27545.6;0.21484375
18.0;457728.0;3.63
19.01;7239.68;0.05703125
20.0;0.0;0.0
21.0;514048.0;4.11
22.0;464896.0;3.7
23.01;226304.0;1.82
24.0;371712.0;2.98
25.0;391168.0;3.13
26.0;177152.0;1.41
27.0;280576.0;2.25
28.0;192512.0;1.54
29.0;27545.6;0.2158203125
30.0;214016.0;1.71
31.0;559104.0;4.47
32.0;196608.0;1.57
33.0;336896.0;2.7
34.0;151552.0;1.22
35.0;289792.0;2.32
36.0;8683.52;0.0677734375
37.0;0.0;0.0
38.0;631808.0;5.05
39.0;251904.0;2.01
40.0;184320.0;1.47
41.0;286720.0;2.29
42.0;108544.0;0.84765625
43.0;203776.0;1.63
44.0;287744.0;2.31
45.0;130048.0;1.04
46.0;210944.0;1.69
47.0;98508.8;0.7685546875
48.0;0.0;0.0
49.0;513024.0;4.1
50.0;193536.0;1.55
51.0;261120.0;2.09
52.0;126976.0;1.02
53.0;181248.0;1.45
54.0;208896.0;1.67
55.0;0.0;0.0
56.0;172032.0;1.38
57.0;458752.0;3.67
58.0;240640.0;1.92
59.0;243712.0;1.95
60.0;206848.0;1.66
61.0;179200.0;1.44
62.0;179200.0;1.44
63.0;261120.0;2.08
64.0;91238.4;0.712890625
65.0;240640.0;1.92
66.0;14438.4;0.11328125
67.0;0.0;0.0
68.0;49254.4;0.384765625
69.0;37683.2;0.2939453125
70.0;181248.0;1.45
71.0;137216.0;1.1
72.0;0.0;0.0
73.0;0.0;0.0
74.0;0.0;0.0
75.0;0.0;0.0
76.0;14438.4;0.11328125
77.0;135168.0;1.08
78.0;0.0;0.0
79.0;21708.8;0.169921875
80.0;53555.2;0.41796875
81.0;0.0;0.0
82.0;0.0;0.0
83.0;0.0;0.0
84.0;5795.84;0.0453125
85.0;0.0;0.0
86.0;62259.2;0.4873046875
87.0;0.0;0.0
88.0;62259.2;0.4873046875
89.0;202752.0;1.62
90.0;312320.0;2.5
91.0;0.0;0.0
92.0;2897.92;0.02265625
93.0;18841.6;0.146484375
94.0;0.0;0.0
95.0;5795.84;0.04521484375
96.0;2897.92;0.02265625
97.0;82534.4;0.64453125
98.0;406528.0;3.26
99.0;41984.0;0.328125
100.0;15974.4;0.1240234375
101.0;41984.0;0.328125
102.0;5795.84;0.04521484375
103.0;0.0;0.0
104.0;13004.8;0.1015625
105.0;0.0;0.0
106.0;21708.8;0.169921875
107.0;268288.0;2.14
108.0;551936.0;4.41
109.0;332800.0;2.67
110.0;331776.0;2.65
111.0;352256.0;2.81
112.0;331776.0;2.66
113.0;328704.0;2.62
114.0;304128.0;2.44
115.0;268288.0;2.14
116.0;223232.0;1.78
117.0;174080.0;1.39
118.0;192512.0;1.54
119.0;133120.0;1.07
120.0;13004.8;0.1015625
121.0;142336.0;1.14
122.0;315392.0;2.53
123.0;142336.0;1.13
124.0;202752.0;1.62
125.0;91238.4;0.712890625
126.0;26112.0;0.203125
127.0;482304.0;3.86
128.0;136192.0;1.09
129.0;314368.0;2.49
130.01;199680.0;1.62
131.0;177152.0;1.41
132.0;265216.0;2.12
133.0;235520.0;1.89
134.0;136192.0;1.06
135.02;289792.0;2.37
136.0;179200.0;1.44
137.0;188416.0;1.51
138.0;209920.0;1.67
139.0;0.0;0.0
140.0;168960.0;1.35
141.0;545792.0;4.37
142.0;297984.0;2.38
143.0;89804.8;0.7021484375
144.0;301056.0;2.41
145.0;282624.0;2.25
146.0;104448.0;0.8125
147.0;0.0;0.0
148.0;79667.2;0.6220703125
149.0;591872.0;4.74
150.0;259072.0;2.07
151.0;150528.0;1.2
152.0;206848.0;1.66
153.0;301056.0;2.41
154.0;181248.0;1.45
155.0;270336.0;2.16
156.0;233472.0;1.87
157.0;230400.0;1.84
158.0;237568.0;1.9
159.0;266240.0;2.13
160.0;149504.0;1.19
161.0;5795.84;0.0453125
162.0;1443.84;0.011328125
163.0;0.0;0.0
164.0;0.0;0.0
165.0;0.0;0.0
166.01;1331691.52;10.8
167.0;0.0;0.0
168.0;388096.0;3.1
169.0;406528.0;3.26
170.0;66560.0;0.5205078125
171.0;144384.0;1.16
172.0;0.0;0.0
173.0;354304.0;2.84
174.0;521216.0;4.17
175.0;343040.0;2.75
176.0;125952.0;1.01
177.0;263168.0;2.11
178.0;258048.0;2.06
179.0;160768.0;1.29
180.0;427008.0;3.42
181.0;125952.0;1.01
182.0;314368.0;2.52
183.0;146432.0;1.17
184.0;305152.0;2.45
185.0;1443.84;0.011328125
186.0;0.0;0.0
187.0;221184.0;1.77
188.0;584704.0;4.68
189.0;366592.0;2.93
190.0;201728.0;1.61
191.0;240640.0;1.92
192.0;272384.0;2.18
193.0;195584.0;1.56
194.0;283648.0;2.27
195.0;199680.0;1.6
196.0;289792.0;2.32
197.0;380928.0;3.05
198.0;290816.0;2.33
199.0;354304.0;2.84
200.0;325632.0;2.61
201.0;534528.0;4.27
202.0;334848.0;2.68
203.0;446464.0;3.57
204.0;353280.0;2.83
205.0;0.0;0.0
206.0;0.0;0.0
207.0;0.0;0.0
208.0;0.0;0.0
209.0;0.0;0.0
210.0;1443.84;0.011328125
211.0;33280.0;0.259765625
212.0;2925527.04;23.4
213.0;806912.0;6.46
214.0;212992.0;1.7
215.0;727040.0;5.81
216.0;347136.0;2.78
217.0;591872.0;4.74
218.0;7239.68;0.05654296875
219.0;0.0;0.0
220.0;997376.0;7.97
221.0;0.0;0.0
222.0;673792.0;5.39
223.0;922624.0;7.38
224.0;285696.0;2.28
225.0;304128.0;2.43
226.0;489472.0;3.92
227.0;530432.0;4.24
228.0;44851.2;0.3505859375
229.0;579584.0;4.64
230.0;250880.0;2.0
231.0;339968.0;2.72
232.0;44851.2;0.3505859375
233.0;0.0;0.0
234.0;1443.84;0.011328125
235.0;0.0;0.0
236.0;0.0;0.0
237.0;5795.84;0.0453125
238.0;650240.0;5.2
239.0;1258291.2;10.0
240.0;263168.0;2.11
241.0;328704.0;2.63
242.0;179200.0;1.44
243.0;2897.92;0.02265625
244.0;265216.0;2.12
245.0;272384.0;2.18
246.0;674816.0;5.4
247.0;272384.0;2.18
248.0;294912.0;2.36
249.0;265216.0;2.12
250.0;356352.0;2.85
251.0;315392.0;2.52
252.0;317440.0;2.54
253.0;350208.0;2.8
254.0;377856.0;3.02
255.0;321536.0;2.57
256.0;343040.0;2.75
257.0;402432.0;3.22
258.0;467968.0;3.74
259.0;139264.0;1.11
260.0;530432.0;4.24
261.0;118784.0;0.927734375
262.0;709632.0;5.67
263.0;50688.0;0.396484375
264.0;0.0;0.0
265.0;0.0;0.0
266.0;1443.84;0.011328125
267.0;0.0;0.0
268.0;0.0;0.0
269.0;0.0;0.0
270.0;0.0;0.0
271.0;59392.0;0.4638671875
272.0;0.0;0.0
273.0;3596615.68;28.8
274.0;438272.0;3.51
275.0;579584.0;4.63
276.0;427008.0;3.42
277.0;467968.0;3.74
278.0;353280.0;2.83
279.0;740352.0;5.91
280.0;286720.0;2.3
281.0;515072.0;4.12
282.0;0.0;0.0
283.0;294912.0;2.36
284.0;483328.0;3.87
285.0;0.0;0.0
286.0;0.0;0.0
287.0;0.0;0.0
288.0;24576.0;0.1923828125
289.0;2684354.56;21.5
290.0;566272.0;4.53
291.0;422912.0;3.38
292.0;667648.0;5.35
293.0;465920.0;3.73
294.0;577536.0;4.62
295.0;532480.0;4.26
296.0;544768.0;4.36
297.0;579584.0;4.63
298.0;509952.0;4.08
299.0;532480.0;4.26
300.0;646144.0;5.17
301.0;88371.2;0.6904296875
