Timestep;Transferred Bytes;Bandwidth (Mbps)
1.0;268288.0;2.14
2.0;261120.0;2.09
3.0;261120.0;2.09
4.0;130048.0;1.03
5.01;195584.0;1.57
6.0;391168.0;3.12
7.0;325632.0;2.61
8.0;586752.0;4.69
9.0;846848.0;6.79
10.0;716800.0;5.73
11.0;716800.0;5.73
12.0;0.0;0.0
13.0;0.0;0.0
14.0;65126.4;0.5087890625
15.0;782336.0;6.25
16.0;391168.0;3.13
17.0;65126.4;0.5087890625
18.0;391168.0;3.1
19.01;0.0;0.0
20.0;0.0;0.0
21.0;455680.0;3.65
22.0;521216.0;4.15
23.01;325632.0;2.62
24.0;391168.0;3.13
25.0;391168.0;3.13
26.0;130048.0;1.04
27.0;325632.0;2.61
28.0;195584.0;1.56
29.0;0.0;0.0
30.0;130048.0;1.04
31.0;651264.0;5.21
32.0;195584.0;1.56
33.0;391168.0;3.13
34.0;130048.0;1.04
35.0;261120.0;2.09
36.0;0.0;0.0
37.0;0.0;0.0
38.0;586752.0;4.69
39.0;391168.0;3.13
40.0;130048.0;1.04
41.0;325632.0;2.61
42.0;65126.4;0.509765625
43.0;195584.0;1.56
44.0;325632.0;2.61
45.0;130048.0;1.04
46.0;195584.0;1.56
47.0;65126.4;0.5087890625
48.0;0.0;0.0
49.0;521216.0;4.17
50.0;261120.0;2.08
51.0;195584.0;1.57
52.0;130048.0;1.04
53.0;195584.0;1.56
54.0;195584.0;1.56
55.0;0.0;0.0
56.0;130048.0;1.04
57.0;521216.0;4.16
58.0;261120.0;2.09
59.0;261120.0;2.09
60.0;195584.0;1.56
61.0;195584.0;1.56
62.0;130048.0;1.04
63.0;261120.0;2.08
64.0;65126.4;0.5087890625
65.0;195584.0;1.56
66.0;0.0;0.0
67.0;0.0;0.0
68.0;0.0;0.0
69.0;65126.4;0.509765625
70.0;195584.0;1.56
71.0;130048.0;1.04
72.0;0.0;0.0
73.0;0.0;0.0
74.0;0.0;0.0
75.0;0.0;0.0
76.0;0.0;0.0
77.0;130048.0;1.04
78.0;0.0;0.0
79.0;0.0;0.0
80.0;65126.4;0.5078125
81.0;0.0;0.0
82.0;0.0;0.0
83.0;0.0;0.0
84.0;0.0;0.0
85.0;0.0;0.0
86.0;130048.0;1.04
87.0;0.0;0.0
88.0;65126.4;0.5087890625
89.0;0.0;0.0
90.0;651264.0;5.21
91.0;0.0;0.0
92.0;0.0;0.0
93.0;65126.4;0.5087890625
94.0;0.0;0.0
95.0;0.0;0.0
96.0;0.0;0.0
97.0;65126.4;0.5087890625
98.0;391168.0;3.13
99.0;65126.4;0.5087890625
100.0;0.0;0.0
101.0;0.0;0.0
102.0;0.0;0.0
103.0;65126.4;0.5087890625
104.0;0.0;0.0
105.0;0.0;0.0
106.0;0.0;0.0
107.0;261120.0;2.08
108.01;521216.0;4.19
109.0;391168.0;3.12
110.0;261120.0;2.09
111.0;391168.0;3.12
112.0;325632.0;2.61
113.0;325632.0;2.6
114.0;325632.0;2.61
115.0;261120.0;2.09
116.0;195584.0;1.56
117.0;195584.0;1.56
118.0;130048.0;1.04
119.0;130048.0;1.04
120.0;0.0;0.0
121.0;195584.0;1.56
122.0;261120.0;2.08
123.0;65126.4;0.5087890625
124.0;261120.0;2.08
125.0;65126.4;0.509765625
126.0;0.0;0.0
127.0;521216.0;4.16
128.0;195584.0;1.57
129.0;325632.0;2.58
130.01;130048.0;1.05
131.0;195584.0;1.56
132.0;261120.0;2.09
133.0;195584.0;1.56
134.0;195584.0;1.53
135.02;325632.0;2.67
136.0;130048.0;1.04
137.0;195584.0;1.57
138.0;195584.0;1.56
139.0;0.0;0.0
140.0;130048.0;1.04
141.0;521216.0;4.16
142.0;391168.0;3.13
143.0;65126.4;0.509765625
144.0;325632.0;2.61
145.0;261120.0;2.08
146.0;130048.0;1.04
147.0;0.0;0.0
148.0;0.0;0.0
149.0;586752.0;4.69
150.0;391168.0;3.13
151.0;130048.0;1.04
152.0;195584.0;1.56
153.0;261120.0;2.09
154.0;195584.0;1.56
155.0;261120.0;2.09
156.0;261120.0;2.09
157.0;195584.0;1.56
158.0;261120.0;2.08
159.0;261120.0;2.09
160.0;130048.0;1.04
161.0;0.0;0.0
162.0;0.0;0.0
163.0;0.0;0.0
164.0;0.0;0.0
165.0;0.0;0.0
166.02;1363148.8;11.2
167.0;0.0;0.0
168.0;391168.0;3.13
169.0;391168.0;3.13
170.0;65126.4;0.509765625
171.0;65126.4;0.5087890625
172.0;0.0;0.0
173.0;325632.0;2.61
174.0;586752.0;4.69
175.0;391168.0;3.13
176.0;130048.0;1.04
177.0;261120.0;2.09
178.0;261120.0;2.08
179.0;130048.0;1.04
180.0;455680.0;3.65
181.0;130048.0;1.04
182.0;261120.0;2.09
183.0;130048.0;1.04
184.0;325632.0;2.61
185.0;0.0;0.0
186.0;0.0;0.0
187.0;130048.0;1.04
188.0;651264.0;5.22
189.0;391168.0;3.13
190.0;195584.0;1.57
191.0;261120.0;2.08
192.0;261120.0;2.08
193.0;195584.0;1.57
194.0;261120.0;2.08
195.0;195584.0;1.56
196.0;325632.0;2.61
197.0;325632.0;2.61
198.0;325632.0;2.61
199.0;521216.0;4.17
200.0;586752.0;4.69
201.0;1111490.56;8.85
202.0;782336.0;6.26
203.0;1042432.0;8.34
204.0;976896.0;7.81
205.0;0.0;0.0
206.0;0.0;0.0
207.0;0.0;0.0
208.0;0.0;0.0
209.0;130048.0;1.04
210.0;325632.0;2.61
211.0;65126.4;0.509765625
212.0;2537553.92;20.3
213.0;782336.0;6.26
214.0;195584.0;1.56
215.0;716800.0;5.74
216.0;325632.0;2.6
217.0;586752.0;4.69
218.0;0.0;0.0
219.0;0.0;0.0
220.0;976896.0;7.8
221.0;65126.4;0.509765625
222.0;651264.0;5.21
223.0;1111490.56;8.86
224.0;325632.0;2.61
225.0;261120.0;2.08
226.0;521216.0;4.17
227.0;521216.0;4.17
228.0;0.0;0.0
229.0;586752.0;4.69
230.0;261120.0;2.09
231.0;325632.0;2.61
232.0;0.0;0.0
233.0;0.0;0.0
234.0;0.0;0.0
235.0;0.0;0.0
236.0;0.0;0.0
237.0;325632.0;2.61
238.0;586752.0;4.69
239.0;1111490.56;8.86
240.0;261120.0;2.08
241.0;325632.0;2.61
242.0;195584.0;1.56
243.0;0.0;0.0
244.0;130048.0;1.04
245.0;325632.0;2.61
246.0;782336.0;6.25
247.0;325632.0;2.61
248.0;261120.0;2.09
249.0;261120.0;2.08
250.0;391168.0;3.13
251.0;325632.0;2.6
252.0;325632.0;2.61
253.0;261120.0;2.09
254.0;325632.0;2.6
255.0;391168.0;3.14
256.0;325632.0;2.61
257.0;325632.0;2.61
258.0;195584.0;1.56
259.0;325632.0;2.61
260.0;325632.0;2.61
261.0;195584.0;1.56
262.0;325632.0;2.6
263.0;1310720.0;10.5
264.0;318464.0;2.55
265.0;0.0;0.0
266.0;0.0;0.0
267.0;0.0;0.0
268.0;0.0;0.0
269.0;0.0;0.0
270.0;130048.0;1.04
271.0;130048.0;1.04
272.0;261120.0;2.08
273.0;2621440.0;21.0
274.0;766976.0;6.14
275.0;455680.0;3.65
276.0;391168.0;3.13
277.0;455680.0;3.65
278.0;455680.0;3.65
279.0;1174405.12;9.38
280.0;130048.0;1.04
281.0;455680.0;3.65
282.0;0.0;0.0
283.0;130048.0;1.04
284.0;521216.0;4.17
285.0;65126.4;0.5078125
286.0;0.0;0.0
287.0;261120.0;2.09
288.0;391168.0;3.12
289.0;2411724.8;19.3
290.0;325632.0;2.6
291.0;391168.0;3.13
292.0;651264.0;5.21
293.0;391168.0;3.13
294.0;586752.0;4.7
295.0;455680.0;3.64
296.0;651264.0;5.22
297.0;325632.0;2.61
298.0;651264.0;5.21
299.0;325632.0;2.6
300.0;586752.0;4.7
301.0;391168.0;3.13
302.0;0.0;0.0
303.0;0.0;0.0
304.0;0.0;0.0
305.0;0.0;0.0
306.0;0.0;0.0
307.0;195584.0;1.57
308.0;261120.0;2.09
309.0;195584.0;1.56
310.0;0.0;0.0
311.0;0.0;0.0
312.0;195584.0;1.56
313.0;0.0;0.0
314.0;0.0;0.0
