Timestep;Transferred Bytes;Bandwidth (Mbps)
0.0;808960.0;6.47
1.0;857088.0;6.86
2.0;818176.0;6.55
3.0;821248.0;6.57
4.0;745472.0;5.94
5.0;775168.0;6.22
6.0;806912.0;6.45
7.0;801792.0;6.41
8.0;598016.0;4.78
9.0;658432.0;5.28
10.0;596992.0;4.77
11.0;532480.0;4.26
12.0;601088.0;4.81
13.0;457728.0;2.96
14.24;517120.0;5.4
15.0;574464.0;4.61
16.0;689152.0;5.51
17.0;433152.0;3.46
18.0;581632.0;4.67
19.0;0.0;0.0
20.0;404480.0;3.23
21.0;835584.0;6.68
22.0;1457520.64;11.6
23.0;214016.0;1.72
24.0;727040.0;5.82
25.0;275456.0;2.2
26.0;227328.0;1.82
27.0;133120.0;1.07
28.0;744448.0;5.96
29.0;1321205.76;10.6
30.0;787456.0;6.31
31.0;598016.0;4.78
32.0;431104.0;3.45
33.0;705536.0;5.62
34.0;560128.0;4.48
35.0;0.0;0.0
36.0;279552.0;2.24
37.0;745472.0;5.97
38.0;1080033.28;8.63
39.0;374784.0;3.0
40.0;418816.0;3.35
41.0;492544.0;3.93
42.0;54988.8;0.4296875
43.0;0.0;0.0
44.0;384000.0;3.07
45.0;806912.0;6.45
46.0;305152.0;2.45
47.0;107520.0;0.8369140625
48.0;366592.0;2.93
49.0;329728.0;2.64
50.0;108544.0;0.8486328125
51.0;430080.0;3.44
52.0;396288.0;3.17
53.0;69529.6;0.5439453125
54.0;17408.0;0.134765625
55.01;263168.0;2.13
56.0;611328.0;4.89
57.0;226304.0;1.81
58.0;320512.0;2.56
59.0;367616.0;2.95
60.0;78233.6;0.6103515625
61.0;185344.0;1.48
62.0;95539.2;0.7470703125
63.0;300032.0;2.39
64.0;552960.0;4.43
65.0;305152.0;2.44
66.0;325632.0;2.61
67.0;347136.0;2.78
68.0;261120.0;2.08
69.0;151552.0;1.22
70.0;329728.0;2.64
71.0;168960.0;1.36
72.0;203776.0;1.63
73.0;15974.4;0.1240234375
74.0;0.0;0.0
75.0;63692.8;0.49609375
76.0;0.0;0.0
77.0;0.0;0.0
78.0;0.0;0.0
79.0;0.0;0.0
80.0;0.0;0.0
81.0;143360.0;1.15
82.0;0.0;0.0
83.0;573440.0;4.58
84.0;0.0;0.0
85.0;0.0;0.0
86.0;0.0;0.0
87.0;198656.0;1.59
88.0;1059061.76;8.5
89.0;39116.8;0.3056640625
90.0;266240.0;2.13
91.0;248832.0;1.99
92.0;8683.52;0.06787109375
93.0;117760.0;0.916015625
94.0;0.0;0.0
95.0;196608.0;1.58
96.0;303104.0;2.42
97.0;140288.0;1.12
98.0;11571.2;0.09052734375
99.0;0.0;0.0
100.0;347136.0;2.78
101.0;114688.0;0.8935546875
102.0;122880.0;0.9619140625
103.0;129024.0;1.03
104.0;130048.0;1.04
