Timestep;Transferred Bytes;Bandwidth (Mbps)
1.0;0.0;0.0
2.0;14438.4;0.11328125
3.0;212992.0;1.71
4.0;0.0;0.0
5.0;7239.68;0.056640625
6.0;0.0;0.0
7.0;0.0;0.0
8.0;65126.4;0.509765625
9.0;0.0;0.0
10.0;65126.4;0.505859375
11.01;0.0;0.0
12.0;0.0;0.0
13.0;0.0;0.0
14.0;65126.4;0.5048828125
15.01;0.0;0.0
16.0;65126.4;0.5087890625
17.0;65126.4;0.5078125
18.0;0.0;0.0
19.0;65126.4;0.509765625
20.0;195584.0;1.56
21.0;0.0;0.0
22.0;261120.0;2.08
23.0;391168.0;3.13
24.0;586752.0;4.7
25.0;65126.4;0.5078125
26.0;912384.0;7.31
27.0;1363148.8;11.0
28.0;0.0;0.0
29.0;0.0;0.0
30.0;716800.0;5.74
31.0;521216.0;4.16
32.0;391168.0;3.13
33.0;65126.4;0.509765625
34.0;455680.0;3.57
35.02;521216.0;4.26
36.0;65126.4;0.5087890625
37.0;521216.0;4.18
38.0;130048.0;1.04
39.0;0.0;0.0
40.03;391168.0;3.22
41.0;912384.0;7.3
42.0;391168.0;3.13
43.0;195584.0;1.56
44.0;325632.0;2.61
45.0;521216.0;4.17
46.0;0.0;0.0
47.0;0.0;0.0
48.0;521216.0;4.17
49.0;782336.0;6.23
50.0;261120.0;2.09
51.0;261120.0;2.08
52.0;325632.0;2.61
53.0;455680.0;3.65
54.0;455680.0;3.65
55.0;65126.4;0.5087890625
56.0;391168.0;3.13
57.0;130048.0;1.04
58.0;325632.0;2.61
59.0;0.0;0.0
60.0;195584.0;1.56
61.0;195584.0;1.55
62.01;325632.0;2.63
63.0;65126.4;0.5087890625
64.0;65126.4;0.5087890625
65.0;0.0;0.0
66.0;0.0;0.0
67.0;65126.4;0.5087890625
68.0;130048.0;1.04
69.0;0.0;0.0
70.0;0.0;0.0
71.0;0.0;0.0
72.0;325632.0;2.6
73.0;0.0;0.0
74.0;130048.0;1.04
75.0;0.0;0.0
76.0;0.0;0.0
77.0;195584.0;1.56
78.0;0.0;0.0
79.0;0.0;0.0
80.0;0.0;0.0
81.0;65126.4;0.5087890625
82.0;455680.0;3.65
83.0;0.0;0.0
84.0;0.0;0.0
85.0;0.0;0.0
86.0;65126.4;0.5087890625
87.0;65126.4;0.5087890625
88.0;325632.0;2.61
89.0;521216.0;4.17
90.0;195584.0;1.57
91.0;130048.0;1.04
92.0;65126.4;0.5087890625
93.0;0.0;0.0
94.0;0.0;0.0
95.0;0.0;0.0
96.0;651264.0;5.2
97.0;65126.4;0.5087890625
98.0;130048.0;1.04
99.0;391168.0;3.13
100.0;391168.0;3.13
101.0;261120.0;2.08
102.0;325632.0;2.61
103.0;391168.0;3.13
104.0;261120.0;2.09
105.0;325632.0;2.61
106.0;325632.0;2.61
107.0;261120.0;2.09
108.0;325632.0;2.61
109.0;261120.0;2.09
110.0;195584.0;1.56
111.0;195584.0;1.57
112.0;0.0;0.0
113.0;0.0;0.0
114.0;391168.0;3.12
115.0;455680.0;3.65
116.0;261120.0;2.09
117.0;65126.4;0.5087890625
118.0;0.0;0.0
119.0;521216.0;4.17
120.0;261120.0;2.08
121.0;195584.0;1.57
122.0;195584.0;1.56
123.0;195584.0;1.57
124.0;195584.0;1.56
125.0;195584.0;1.56
126.0;261120.0;2.07
127.01;195584.0;1.58
128.0;130048.0;0.966796875
129.05;261120.0;2.2
130.0;65126.4;0.5068359375
131.0;0.0;0.0
132.0;195584.0;1.56
133.0;391168.0;3.13
134.0;195584.0;1.56
135.0;261120.0;2.08
136.0;195584.0;1.56
137.0;195584.0;1.56
138.0;130048.0;1.04
139.0;0.0;0.0
140.0;0.0;0.0
141.0;586752.0;4.7
142.0;261120.0;2.08
143.0;261120.0;2.09
144.0;130048.0;1.04
145.0;195584.0;1.57
146.0;261120.0;2.08
147.0;261120.0;2.09
148.0;130048.0;1.04
149.0;195584.0;1.56
150.0;261120.0;2.08
151.0;130048.0;1.04
152.0;261120.0;2.09
153.0;130048.0;1.04
154.0;0.0;0.0
155.0;0.0;0.0
156.0;0.0;0.0
157.0;0.0;0.0
158.02;0.0;0.0
159.0;195584.0;1.56
160.0;0.0;0.0
161.0;1363148.8;10.9
162.0;0.0;0.0
163.0;195584.0;1.56
164.0;0.0;0.0
165.0;0.0;0.0
166.0;651264.0;5.21
167.0;325632.0;2.6
168.0;130048.0;1.04
169.0;261120.0;2.08
170.0;391168.0;3.13
171.0;0.0;0.0
172.0;391168.0;3.13
173.0;65126.4;0.5087890625
174.0;391168.0;3.13
175.0;65126.4;0.5087890625
176.0;325632.0;2.61
177.0;0.0;0.0
178.0;0.0;0.0
179.0;521216.0;4.17
180.0;130048.0;1.04
181.0;455680.0;3.65
182.0;0.0;0.0
183.0;391168.0;3.13
184.0;0.0;0.0
185.0;455680.0;3.64
186.0;0.0;0.0
187.0;130048.0;1.04
188.0;0.0;0.0
189.0;0.0;0.0
190.0;0.0;0.0
191.0;0.0;0.0
192.0;195584.0;1.56
193.0;0.0;0.0
194.0;1300234.24;10.4
195.0;0.0;0.0
196.0;195584.0;1.56
197.0;65126.4;0.5087890625
198.0;65126.4;0.509765625
199.0;455680.0;3.65
200.0;65126.4;0.5087890625
201.0;391168.0;3.13
202.0;261120.0;2.08
203.0;455680.0;3.65
204.0;391168.0;3.13
205.0;325632.0;2.61
206.0;195584.0;1.56
207.0;261120.0;2.08
208.0;130048.0;1.04
209.0;261120.0;2.09
210.0;0.0;0.0
211.0;0.0;0.0
212.0;0.0;0.0
213.0;0.0;0.0
214.0;0.0;0.0
215.0;130048.0;1.04
216.0;65126.4;0.5087890625
217.0;1174405.12;9.38
218.0;195584.0;1.56
219.0;65126.4;0.5087890625
220.0;325632.0;2.61
221.0;65126.4;0.5087890625
222.0;325632.0;2.61
223.0;325632.0;2.61
224.0;65126.4;0.5087890625
225.0;1111490.56;8.86
226.0;716800.0;5.73
227.0;651264.0;5.21
228.0;65126.4;0.509765625
229.0;325632.0;2.61
230.0;1174405.12;9.38
231.0;782336.0;6.26
232.0;455680.0;3.65
233.0;325632.0;2.6
234.0;521216.0;4.18
235.0;0.0;0.0
236.0;65126.4;0.5087890625
237.0;586752.0;4.69
238.0;1042432.0;8.34
239.0;455680.0;3.65
240.0;651264.0;5.2
241.0;195584.0;1.57
242.0;521216.0;4.17
243.0;521216.0;4.16
244.0;521216.0;4.18
245.0;521216.0;4.17
246.0;586752.0;4.68
