Connecting to host 10.0.0.2, port 5208
[  4] local 10.0.0.1 port 46124 connected to 10.0.0.2 port 5208
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec  82.0 KBytes   668 Kbits/sec    1   14.1 KBytes       
[  4]   1.01-2.00   sec  99.0 KBytes   814 Kbits/sec    0   28.3 KBytes       
[  4]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   28.3 KBytes       
[  4]   3.00-4.00   sec   122 KBytes   996 Kbits/sec    0   42.4 KBytes       
[  4]   4.00-5.00   sec  0.00 Bytes  0.00 bits/sec    0   42.4 KBytes       
[  4]   5.00-6.00   sec  70.7 KBytes   579 Kbits/sec    7   35.4 KBytes       
[  4]   6.00-7.00   sec  0.00 Bytes  0.00 bits/sec    0   35.4 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    1   35.4 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec    0   35.4 KBytes       
[  4]   9.00-10.00  sec  63.6 KBytes   521 Kbits/sec    1   38.2 KBytes       
[  4]  10.00-11.01  sec  0.00 Bytes  0.00 bits/sec    0   38.2 KBytes       
[  4]  11.01-12.00  sec  0.00 Bytes  0.00 bits/sec    1   28.3 KBytes       
[  4]  12.00-13.00  sec  63.6 KBytes   521 Kbits/sec    0   31.1 KBytes       
[  4]  13.00-14.01  sec  63.6 KBytes   519 Kbits/sec    0   32.5 KBytes       
[  4]  14.01-15.01  sec  0.00 Bytes  0.00 bits/sec    0   32.5 KBytes       
[  4]  15.01-16.00  sec  0.00 Bytes  0.00 bits/sec    0   33.9 KBytes       
[  4]  16.00-17.01  sec  0.00 Bytes  0.00 bits/sec    0   39.6 KBytes       
[  4]  17.01-18.00  sec  63.6 KBytes   522 Kbits/sec    0   45.2 KBytes       
[  4]  18.00-19.01  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  4]  19.01-20.00  sec  0.00 Bytes  0.00 bits/sec    4   32.5 KBytes       
[  4]  20.00-21.01  sec  0.00 Bytes  0.00 bits/sec    1   32.5 KBytes       
[  4]  21.01-22.01  sec  0.00 Bytes  0.00 bits/sec    0   32.5 KBytes       
[  4]  22.01-23.01  sec  63.6 KBytes   521 Kbits/sec    0   38.2 KBytes       
[  4]  23.01-24.01  sec  0.00 Bytes  0.00 bits/sec    0   38.2 KBytes       
[  4]  24.01-25.01  sec  63.6 KBytes   521 Kbits/sec    0   43.8 KBytes       
[  4]  25.01-26.02  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  4]  26.02-27.02  sec  63.6 KBytes   521 Kbits/sec    0   46.7 KBytes       
[  4]  27.02-28.02  sec  63.6 KBytes   521 Kbits/sec    0   60.8 KBytes       
[  4]  28.02-29.02  sec  0.00 Bytes  0.00 bits/sec    0   62.2 KBytes       
[  4]  29.02-30.06  sec   127 KBytes   995 Kbits/sec    0   77.8 KBytes       
[  4]  30.06-31.04  sec   127 KBytes  1.07 Mbits/sec    0   93.3 KBytes       
[  4]  31.04-32.01  sec  0.00 Bytes  0.00 bits/sec    0   93.3 KBytes       
[  4]  32.01-33.01  sec   318 KBytes  2.61 Mbits/sec    0    140 KBytes       
[  4]  33.01-34.02  sec  0.00 Bytes  0.00 bits/sec    0    140 KBytes       
[  4]  34.02-35.04  sec   509 KBytes  4.09 Mbits/sec    0    206 KBytes       
[  4]  35.04-36.02  sec  63.6 KBytes   532 Kbits/sec    0    209 KBytes       
[  4]  36.02-37.02  sec  0.00 Bytes  0.00 bits/sec   25    150 KBytes       
[  4]  37.02-38.02  sec  0.00 Bytes  0.00 bits/sec    8    147 KBytes       
[  4]  38.02-39.02  sec  0.00 Bytes  0.00 bits/sec    0    147 KBytes       
[  4]  39.02-40.02  sec  0.00 Bytes  0.00 bits/sec   26    127 KBytes       
[  4]  40.02-41.02  sec  0.00 Bytes  0.00 bits/sec    0    127 KBytes       
[  4]  41.02-42.02  sec  63.6 KBytes   522 Kbits/sec   19    103 KBytes       
[  4]  42.02-43.02  sec  0.00 Bytes  0.00 bits/sec    0    103 KBytes       
[  4]  43.02-44.02  sec   255 KBytes  2.08 Mbits/sec    5   25.5 KBytes       
[  4]  44.02-45.02  sec  0.00 Bytes  0.00 bits/sec    0   25.5 KBytes       
[  4]  45.02-46.02  sec  0.00 Bytes  0.00 bits/sec    0   25.5 KBytes       
[  4]  46.02-47.02  sec  63.6 KBytes   522 Kbits/sec    0    103 KBytes       
[  4]  47.02-48.03  sec  63.6 KBytes   519 Kbits/sec    0    103 KBytes       
[  4]  48.03-49.02  sec  0.00 Bytes  0.00 bits/sec    0    103 KBytes       
[  4]  49.02-50.02  sec  63.6 KBytes   521 Kbits/sec    0    117 KBytes       
[  4]  50.02-51.02  sec  0.00 Bytes  0.00 bits/sec    0    117 KBytes       
[  4]  51.02-52.02  sec   127 KBytes  1.04 Mbits/sec    0    126 KBytes       
[  4]  52.02-53.03  sec  0.00 Bytes  0.00 bits/sec    0    126 KBytes       
[  4]  53.03-54.03  sec  0.00 Bytes  0.00 bits/sec    0    126 KBytes       
[  4]  54.03-55.02  sec  0.00 Bytes  0.00 bits/sec   11   90.5 KBytes       
[  4]  55.02-56.02  sec  0.00 Bytes  0.00 bits/sec    0   90.5 KBytes       
[  4]  56.02-57.02  sec  0.00 Bytes  0.00 bits/sec    0   90.5 KBytes       
[  4]  57.02-58.02  sec   191 KBytes  1.56 Mbits/sec    0   99.0 KBytes       
[  4]  58.02-59.02  sec  0.00 Bytes  0.00 bits/sec    0    103 KBytes       
[  4]  59.02-60.02  sec   127 KBytes  1.04 Mbits/sec    0    119 KBytes       
[  4]  60.02-61.02  sec  0.00 Bytes  0.00 bits/sec    0    119 KBytes       
[  4]  61.02-62.02  sec  0.00 Bytes  0.00 bits/sec   15   82.0 KBytes       
[  4]  62.02-63.02  sec  0.00 Bytes  0.00 bits/sec    4   82.0 KBytes       
[  4]  63.02-64.02  sec  0.00 Bytes  0.00 bits/sec    7   82.0 KBytes       
[  4]  64.02-65.02  sec  0.00 Bytes  0.00 bits/sec    8   82.0 KBytes       
[  4]  65.02-66.02  sec  0.00 Bytes  0.00 bits/sec    0   82.0 KBytes       
