Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   996 KBytes  8.13 Mbits/sec    0   67.9 KBytes       
[  4]   1.00-2.00   sec   700 KBytes  5.73 Mbits/sec    0   94.7 KBytes       
[  4]   2.00-3.01   sec   636 KBytes  5.20 Mbits/sec    0    122 KBytes       
[  4]   3.01-4.00   sec   509 KBytes  4.19 Mbits/sec    0    141 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.08 Mbits/sec    0    154 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    164 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0    184 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.18 Mbits/sec    0    245 KBytes       
[  4]   8.00-9.00   sec   636 KBytes  5.21 Mbits/sec    0    329 KBytes       
[  4]   9.00-10.00  sec   764 KBytes  6.26 Mbits/sec    0    430 KBytes       
[  4]  10.00-11.00  sec   191 KBytes  1.56 Mbits/sec   32    363 KBytes       
[  4]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec   55    315 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   30    315 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec  130    315 KBytes       
[  4]  14.00-15.00  sec   127 KBytes  1.04 Mbits/sec   36    223 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   14    177 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   521 Kbits/sec   63    171 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    0    171 KBytes       
[  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    2    427 KBytes       
[  4]  20.00-21.00  sec  1.24 MBytes  10.4 Mbits/sec    0    451 KBytes       
[  4]  21.00-22.00  sec   764 KBytes  6.25 Mbits/sec    0    451 KBytes       
[  4]  22.00-23.00  sec   573 KBytes  4.69 Mbits/sec    0    451 KBytes       
[  4]  23.00-24.00  sec   764 KBytes  6.26 Mbits/sec    0    451 KBytes       
[  4]  24.00-25.00  sec   573 KBytes  4.69 Mbits/sec    0    451 KBytes       
[  4]  25.00-26.00  sec   764 KBytes  6.26 Mbits/sec    0    451 KBytes       
[  4]  26.00-27.00  sec   573 KBytes  4.69 Mbits/sec    0    451 KBytes       
[  4]  27.00-28.00  sec   573 KBytes  4.70 Mbits/sec    0    452 KBytes       
