Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   414 KBytes  3.39 Mbits/sec    0   24.0 KBytes       
[  4]   1.00-2.00   sec   318 KBytes  2.61 Mbits/sec    0   36.8 KBytes       
[  4]   2.00-3.00   sec   255 KBytes  2.08 Mbits/sec    0   48.1 KBytes       
[  4]   3.00-4.00   sec   318 KBytes  2.61 Mbits/sec    0   60.8 KBytes       
[  4]   4.00-5.00   sec   382 KBytes  3.13 Mbits/sec    0   76.4 KBytes       
[  4]   5.00-6.00   sec   636 KBytes  5.21 Mbits/sec    0    120 KBytes       
[  4]   6.00-7.00   sec   764 KBytes  6.26 Mbits/sec    0    180 KBytes       
[  4]   7.00-8.00   sec   954 KBytes  7.82 Mbits/sec    0    260 KBytes       
[  4]   8.00-9.00   sec  1.18 MBytes  9.90 Mbits/sec    0    361 KBytes       
[  4]   9.00-10.00  sec  1.37 MBytes  11.5 Mbits/sec    0    491 KBytes       
[  4]  10.00-11.00  sec  1.43 MBytes  12.0 Mbits/sec    0    631 KBytes       
[  4]  11.00-12.00  sec  1.68 MBytes  14.1 Mbits/sec    0    812 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0    967 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.18 MBytes       
[  4]  14.00-15.00  sec   876 KBytes  7.18 Mbits/sec   57    925 KBytes       
[  4]  15.00-16.00  sec  1.06 MBytes  8.86 Mbits/sec   77    848 KBytes       
[  4]  16.00-17.00  sec  1.18 MBytes  9.89 Mbits/sec    0    880 KBytes       
[  4]  17.00-18.00  sec   700 KBytes  5.74 Mbits/sec    0    943 KBytes       
[  4]  18.00-19.00  sec   764 KBytes  6.26 Mbits/sec    0   1020 KBytes       
[  4]  19.00-20.00  sec   891 KBytes  7.30 Mbits/sec    0   1.06 MBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   521 Kbits/sec   26    929 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec   27    769 KBytes       
[  4]  22.00-23.00  sec  1.25 MBytes  10.5 Mbits/sec    0    776 KBytes       
[  4]  23.00-24.00  sec  1.25 MBytes  10.5 Mbits/sec    0    812 KBytes       
[  4]  24.00-25.00  sec  1003 KBytes  8.22 Mbits/sec    0    856 KBytes       
[  4]  25.00-26.00  sec   827 KBytes  6.78 Mbits/sec    0    887 KBytes       
[  4]  26.00-27.00  sec   764 KBytes  6.26 Mbits/sec    0    909 KBytes       
[  4]  27.00-28.00  sec   827 KBytes  6.77 Mbits/sec    0    923 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    3    734 KBytes       
[  4]  29.00-30.00  sec  1.25 MBytes  10.5 Mbits/sec    0    655 KBytes       
[  4]  30.00-31.00  sec  1.05 MBytes  8.80 Mbits/sec    0    690 KBytes       
[  4]  31.00-32.00  sec   700 KBytes  5.73 Mbits/sec    0    724 KBytes       
[  4]  32.00-33.00  sec   700 KBytes  5.74 Mbits/sec    0    751 KBytes       
[  4]  33.00-34.00  sec   764 KBytes  6.25 Mbits/sec    0    769 KBytes       
[  4]  34.00-35.00  sec   764 KBytes  6.26 Mbits/sec    0    779 KBytes       
[  4]  35.00-36.00  sec   764 KBytes  6.25 Mbits/sec    0    782 KBytes       
[  4]  36.00-37.00  sec   700 KBytes  5.74 Mbits/sec    0    783 KBytes       
[  4]  37.00-38.00  sec   700 KBytes  5.73 Mbits/sec    0    786 KBytes       
[  4]  38.00-39.00  sec   700 KBytes  5.73 Mbits/sec    0    793 KBytes       
[  4]  39.00-40.00  sec   764 KBytes  6.26 Mbits/sec    0    807 KBytes       
[  4]  40.00-41.00  sec   636 KBytes  5.21 Mbits/sec    0    829 KBytes       
[  4]  41.00-42.00  sec   700 KBytes  5.73 Mbits/sec    0    863 KBytes       
[  4]  42.00-43.00  sec   700 KBytes  5.73 Mbits/sec    0    909 KBytes       
[  4]  43.00-44.00  sec  63.6 KBytes   521 Kbits/sec   19    732 KBytes       
[  4]  44.00-45.00  sec   509 KBytes  4.17 Mbits/sec   18    650 KBytes       
[  4]  45.00-46.00  sec  1.25 MBytes  10.5 Mbits/sec    0    665 KBytes       
[  4]  46.00-47.00  sec  1011 KBytes  8.29 Mbits/sec    0    723 KBytes       
[  4]  47.00-48.00  sec   700 KBytes  5.73 Mbits/sec    0    785 KBytes       
[  4]  48.00-49.00  sec   700 KBytes  5.73 Mbits/sec    0    837 KBytes       
[  4]  49.00-50.00  sec   764 KBytes  6.25 Mbits/sec    0    875 KBytes       
[  4]  50.00-51.00  sec   127 KBytes  1.04 Mbits/sec   12    754 KBytes       
[  4]  51.00-52.00  sec   255 KBytes  2.08 Mbits/sec   11    619 KBytes       
[  4]  52.00-53.00  sec  1.25 MBytes  10.5 Mbits/sec    0    629 KBytes       
[  4]  53.00-54.00  sec  1.11 MBytes  9.33 Mbits/sec    4    663 KBytes       
[  4]  54.00-55.00  sec   700 KBytes  5.73 Mbits/sec    0    663 KBytes       
[  4]  55.00-56.00  sec   700 KBytes  5.73 Mbits/sec    0    666 KBytes       
[  4]  56.00-57.00  sec   636 KBytes  5.22 Mbits/sec    0    672 KBytes       
[  4]  57.00-58.00  sec   700 KBytes  5.73 Mbits/sec    0    684 KBytes       
[  4]  58.00-59.00  sec   509 KBytes  4.17 Mbits/sec    0    706 KBytes       
[  4]  59.00-60.00  sec   700 KBytes  5.73 Mbits/sec    0    744 KBytes       
[  4]  60.00-61.00  sec   636 KBytes  5.21 Mbits/sec    0    793 KBytes       
[  4]  61.00-62.00  sec   636 KBytes  5.21 Mbits/sec    0    860 KBytes       
[  4]  62.00-63.00  sec   636 KBytes  5.21 Mbits/sec    0    946 KBytes       
