Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   375 KBytes  3.07 Mbits/sec    0   45.2 KBytes       
[  4]   1.00-2.00   sec   127 KBytes  1.04 Mbits/sec    0   50.9 KBytes       
[  4]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    0   55.1 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   62.2 KBytes       
[  4]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    0   79.2 KBytes       
[  4]   5.00-6.00   sec   127 KBytes  1.04 Mbits/sec    0   94.7 KBytes       
[  4]   6.00-7.00   sec   191 KBytes  1.56 Mbits/sec    0    115 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec   25   79.2 KBytes       
[  4]   8.00-9.00   sec   127 KBytes  1.04 Mbits/sec    6   73.5 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    1   55.1 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    4   55.1 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   521 Kbits/sec    0   55.1 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec    0   38.2 KBytes       
[  4]  13.00-14.00  sec  63.6 KBytes   521 Kbits/sec    0   41.0 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0   45.2 KBytes       
[  4]  15.00-16.00  sec  63.6 KBytes   521 Kbits/sec    0   46.7 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   522 Kbits/sec    0   48.1 KBytes       
[  4]  17.00-18.00  sec   318 KBytes  2.61 Mbits/sec    0   53.7 KBytes       
[  4]  18.00-19.00  sec   191 KBytes  1.56 Mbits/sec    0   63.6 KBytes       
[  4]  19.00-20.00  sec   127 KBytes  1.04 Mbits/sec    0   82.0 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0    112 KBytes       
[  4]  21.00-22.00  sec   509 KBytes  4.17 Mbits/sec    0    160 KBytes       
[  4]  22.00-23.00  sec   445 KBytes  3.65 Mbits/sec    0    211 KBytes       
[  4]  23.00-24.00  sec   891 KBytes  7.29 Mbits/sec    0    310 KBytes       
[  4]  24.00-25.00  sec   827 KBytes  6.78 Mbits/sec    0    410 KBytes       
[  4]  25.00-26.00  sec   636 KBytes  5.21 Mbits/sec    0    485 KBytes       
[  4]  26.00-27.00  sec  1018 KBytes  8.35 Mbits/sec   12    574 KBytes       
[  4]  27.00-28.00  sec  0.00 Bytes  0.00 bits/sec   98    427 KBytes       
[  4]  28.00-29.00  sec   445 KBytes  3.65 Mbits/sec    0    427 KBytes       
[  4]  29.00-30.00  sec   827 KBytes  6.78 Mbits/sec    0    458 KBytes       
[  4]  30.00-31.00  sec   255 KBytes  2.09 Mbits/sec    0    488 KBytes       
[  4]  31.00-32.00  sec   191 KBytes  1.56 Mbits/sec    5    471 KBytes       
[  4]  32.00-33.00  sec   636 KBytes  5.21 Mbits/sec    0    363 KBytes       
[  4]  33.00-34.00  sec   954 KBytes  7.82 Mbits/sec    0    393 KBytes       
[  4]  34.00-35.00  sec   764 KBytes  6.26 Mbits/sec    0    417 KBytes       
[  4]  35.00-35.00  sec  0.00 Bytes  0.00 bits/sec    0    417 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-35.00  sec  10.6 MBytes  2.55 Mbits/sec  151             sender
[  4]   0.00-35.00  sec  7.63 MBytes  1.83 Mbits/sec                  receiver

iperf Done.
