Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.06   sec   387 KBytes  3.01 Mbits/sec    0   45.2 KBytes       
[  4]   1.06-2.00   sec   127 KBytes  1.10 Mbits/sec    0   52.3 KBytes       
[  4]   2.00-3.00   sec   318 KBytes  2.59 Mbits/sec    0   62.2 KBytes       
[  4]   3.00-4.00   sec   255 KBytes  2.09 Mbits/sec    0   72.1 KBytes       
[  4]   4.00-5.00   sec   318 KBytes  2.60 Mbits/sec    0   90.5 KBytes       
[  4]   5.00-6.01   sec   445 KBytes  3.61 Mbits/sec    0    126 KBytes       
[  4]   6.01-7.00   sec   445 KBytes  3.69 Mbits/sec    0    168 KBytes       
[  4]   7.00-8.01   sec   700 KBytes  5.71 Mbits/sec    0    246 KBytes       
[  4]   8.01-9.00   sec   636 KBytes  5.24 Mbits/sec    0    317 KBytes       
[  4]   9.00-10.00  sec   700 KBytes  5.74 Mbits/sec    0    399 KBytes       
[  4]  10.00-11.00  sec  1.12 MBytes  9.36 Mbits/sec    0    544 KBytes       
[  4]  11.00-12.04  sec   891 KBytes  7.03 Mbits/sec    0    653 KBytes       
[  4]  12.04-13.00  sec  1.25 MBytes  10.9 Mbits/sec    0    813 KBytes       
[  4]  13.00-14.00  sec   820 KBytes  6.71 Mbits/sec    0    911 KBytes       
[  4]  14.00-15.00  sec  1.06 MBytes  8.85 Mbits/sec    0   1.01 MBytes       
[  4]  15.00-16.00  sec   445 KBytes  3.66 Mbits/sec   68    902 KBytes       
[  4]  16.00-17.01  sec  0.00 Bytes  0.00 bits/sec   31    779 KBytes       
[  4]  17.01-18.08  sec  0.00 Bytes  0.00 bits/sec   56    762 KBytes       
[  4]  18.08-19.00  sec   191 KBytes  1.69 Mbits/sec   34    762 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    762 KBytes       
[  4]  20.00-21.00  sec  1.25 MBytes  10.5 Mbits/sec    0   21.2 KBytes       
