Connecting to host 10.0.0.2, port 5207
[  4] local 10.0.0.1 port 46122 connected to 10.0.0.2 port 5207
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  96.2 KBytes   787 Kbits/sec    0   28.3 KBytes       
[  4]   1.00-2.00   sec   355 KBytes  2.91 Mbits/sec    0   55.1 KBytes       
[  4]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    0   60.8 KBytes       
[  4]   3.00-4.00   sec  63.6 KBytes   521 Kbits/sec    0   63.6 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.09 Mbits/sec    0   84.8 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.56 Mbits/sec    0    109 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    146 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    206 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec    0    211 KBytes       
[  4]   9.00-10.00  sec   827 KBytes  6.78 Mbits/sec    0    315 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    0    315 KBytes       
[  4]  11.00-12.00  sec  1018 KBytes  8.35 Mbits/sec    3    448 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    5    436 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   64    318 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   32    318 KBytes       
[  4]  15.00-16.00  sec   191 KBytes  1.56 Mbits/sec   85    240 KBytes       
[  4]  16.00-17.00  sec   382 KBytes  3.13 Mbits/sec   18    307 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec    0    303 KBytes       
[  4]  18.00-19.00  sec   509 KBytes  4.17 Mbits/sec    0    225 KBytes       
[  4]  19.00-20.00  sec   255 KBytes  2.09 Mbits/sec    0    245 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec    0    245 KBytes       
[  4]  21.00-22.00  sec   255 KBytes  2.08 Mbits/sec    0    260 KBytes       
[  4]  22.00-23.00  sec  63.6 KBytes   522 Kbits/sec    0    263 KBytes       
[  4]  23.00-24.00  sec   191 KBytes  1.57 Mbits/sec    0    267 KBytes       
[  4]  24.00-25.00  sec  63.6 KBytes   521 Kbits/sec    0    270 KBytes       
[  4]  25.00-26.00  sec   191 KBytes  1.57 Mbits/sec    0    277 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    0    277 KBytes       
[  4]  27.00-28.00  sec   255 KBytes  2.09 Mbits/sec    0    311 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0    313 KBytes       
[  4]  29.00-30.00  sec   255 KBytes  2.09 Mbits/sec    0    400 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   521 Kbits/sec    0    410 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec   59    290 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    6    290 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec   38    287 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec   12    288 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   66    288 KBytes       
[  4]  36.00-37.00  sec   445 KBytes  3.65 Mbits/sec   37    202 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec    7    202 KBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    3    202 KBytes       
[  4]  39.00-40.00  sec   445 KBytes  3.65 Mbits/sec    7    202 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    0    202 KBytes       
[  4]  41.00-42.00  sec   573 KBytes  4.69 Mbits/sec    0    141 KBytes       
[  4]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    0    148 KBytes       
[  4]  43.00-44.00  sec   127 KBytes  1.04 Mbits/sec    0    160 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0    161 KBytes       
[  4]  45.00-46.00  sec   191 KBytes  1.56 Mbits/sec    0    167 KBytes       
[  4]  46.00-47.00  sec   127 KBytes  1.04 Mbits/sec    0    170 KBytes       
[  4]  47.00-48.00  sec   127 KBytes  1.04 Mbits/sec    0    173 KBytes       
[  4]  48.00-49.00  sec  63.6 KBytes   521 Kbits/sec    0    175 KBytes       
[  4]  49.00-50.00  sec   127 KBytes  1.04 Mbits/sec    0    191 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec    0    194 KBytes       
[  4]  51.00-52.00  sec   191 KBytes  1.56 Mbits/sec    0    236 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    0    247 KBytes       
[  4]  53.00-54.00  sec   191 KBytes  1.56 Mbits/sec    0    335 KBytes       
[  4]  54.00-55.00  sec  0.00 Bytes  0.00 bits/sec    0    344 KBytes       
[  4]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec   58    240 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec   13    240 KBytes       
[  4]  57.00-58.00  sec   127 KBytes  1.04 Mbits/sec   51    232 KBytes       
[  4]  58.00-59.00  sec  63.6 KBytes   522 Kbits/sec   36    240 KBytes       
[  4]  59.00-60.00  sec  63.6 KBytes   521 Kbits/sec   23    240 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec   46    238 KBytes       
[  4]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec    4    240 KBytes       
[  4]  62.00-63.00  sec  0.00 Bytes  0.00 bits/sec   52    226 KBytes       
[  4]  63.00-64.00  sec   127 KBytes  1.04 Mbits/sec   60    168 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec    2    168 KBytes       
[  4]  65.00-66.00  sec   191 KBytes  1.56 Mbits/sec   13    168 KBytes       
[  4]  66.00-67.00  sec   573 KBytes  4.69 Mbits/sec    5    151 KBytes       
[  4]  67.00-68.00  sec  63.6 KBytes   521 Kbits/sec    0    117 KBytes       
[  4]  68.00-69.00  sec   382 KBytes  3.13 Mbits/sec    0    127 KBytes       
