Connecting to host 10.0.0.2, port 5205
[  4] local 10.0.0.1 port 46118 connected to 10.0.0.2 port 5205
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   331 KBytes  2.71 Mbits/sec    0   49.5 KBytes       
[  4]   1.00-2.00   sec   198 KBytes  1.62 Mbits/sec    0   56.6 KBytes       
[  4]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    0   62.2 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   69.3 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   86.3 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    109 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.62 Mbits/sec    0    148 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    214 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec   44    151 KBytes       
[  4]   9.00-10.00  sec  63.6 KBytes   521 Kbits/sec    8    151 KBytes       
[  4]  10.00-11.00  sec   255 KBytes  2.09 Mbits/sec    0    153 KBytes       
[  4]  11.00-12.00  sec   191 KBytes  1.56 Mbits/sec    0    173 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec    0    194 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   18    136 KBytes       
[  4]  14.00-15.00  sec   191 KBytes  1.56 Mbits/sec    2    136 KBytes       
[  4]  15.00-16.00  sec   127 KBytes  1.04 Mbits/sec    0    137 KBytes       
[  4]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec    0    146 KBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec    0    156 KBytes       
[  4]  18.00-19.00  sec   127 KBytes  1.04 Mbits/sec    0    161 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    164 KBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   521 Kbits/sec    0    165 KBytes       
[  4]  21.00-22.00  sec  63.6 KBytes   521 Kbits/sec    0    168 KBytes       
[  4]  22.00-23.00  sec   127 KBytes  1.04 Mbits/sec    0    175 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec    9    151 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec   30    123 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec    0    123 KBytes       
[  4]  26.00-27.00  sec   191 KBytes  1.56 Mbits/sec    3   84.8 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.61 Mbits/sec    0   89.1 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    1   83.4 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    0   66.5 KBytes       
[  4]  30.00-31.00  sec   127 KBytes  1.04 Mbits/sec    0   69.3 KBytes       
[  4]  31.00-32.00  sec  63.6 KBytes   521 Kbits/sec    3   69.3 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    6   52.3 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    2   52.3 KBytes       
[  4]  34.00-35.00  sec   127 KBytes  1.04 Mbits/sec    5   35.4 KBytes       
[  4]  35.00-36.00  sec   127 KBytes  1.04 Mbits/sec    2   39.6 KBytes       
[  4]  36.00-37.00  sec   191 KBytes  1.56 Mbits/sec    0   43.8 KBytes       
[  4]  37.00-38.00  sec   191 KBytes  1.56 Mbits/sec    0   43.8 KBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    0   45.2 KBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.57 Mbits/sec    0   49.5 KBytes       
[  4]  40.00-41.00  sec   191 KBytes  1.56 Mbits/sec    0   60.8 KBytes       
[  4]  41.00-42.00  sec   255 KBytes  2.08 Mbits/sec    0   80.6 KBytes       
[  4]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    0    105 KBytes       
[  4]  43.00-44.00  sec   191 KBytes  1.57 Mbits/sec    0    156 KBytes       
[  4]  44.00-45.00  sec   191 KBytes  1.56 Mbits/sec    0    212 KBytes       
[  4]  45.00-46.00  sec   573 KBytes  4.69 Mbits/sec    0    283 KBytes       
[  4]  46.00-47.00  sec   700 KBytes  5.73 Mbits/sec    0    369 KBytes       
[  4]  47.00-48.00  sec   954 KBytes  7.82 Mbits/sec    0    494 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec   61    348 KBytes       
[  4]  49.00-50.01  sec  0.00 Bytes  0.00 bits/sec   57    348 KBytes       
[  4]  50.01-51.00  sec  0.00 Bytes  0.00 bits/sec    0    348 KBytes       
[  4]  51.00-52.00  sec  1018 KBytes  8.34 Mbits/sec    0    369 KBytes       
[  4]  52.00-53.00  sec   191 KBytes  1.56 Mbits/sec    0    396 KBytes       
[  4]  53.00-54.00  sec   255 KBytes  2.08 Mbits/sec    0    428 KBytes       
[  4]  54.00-54.00  sec  0.00 Bytes  0.00 bits/sec    0    428 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-54.00  sec  10.1 MBytes  1.57 Mbits/sec  251             sender
[  4]   0.00-54.00  sec  7.78 MBytes  1.21 Mbits/sec                  receiver

iperf Done.
