Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.10 MBytes  9.24 Mbits/sec    0   52.3 KBytes       
[  4]   1.00-2.00   sec  1018 KBytes  8.35 Mbits/sec    0   93.3 KBytes       
[  4]   2.00-3.00   sec   891 KBytes  7.30 Mbits/sec    3   99.0 KBytes       
[  4]   3.00-4.00   sec   764 KBytes  6.25 Mbits/sec    0    105 KBytes       
[  4]   4.00-5.00   sec   700 KBytes  5.74 Mbits/sec    0    109 KBytes       
[  4]   5.00-6.00   sec   700 KBytes  5.73 Mbits/sec    0    124 KBytes       
[  4]   6.00-7.00   sec   764 KBytes  6.26 Mbits/sec    0    153 KBytes       
[  4]   7.00-8.00   sec   764 KBytes  6.25 Mbits/sec    0    195 KBytes       
[  4]   8.00-9.00   sec   891 KBytes  7.30 Mbits/sec    0    252 KBytes       
[  4]   9.00-10.00  sec   891 KBytes  7.30 Mbits/sec    0    327 KBytes       
[  4]  10.00-11.00  sec  1018 KBytes  8.34 Mbits/sec    0    420 KBytes       
[  4]  11.00-12.00  sec  1.37 MBytes  11.5 Mbits/sec    0    556 KBytes       
[  4]  12.00-13.00  sec  1.18 MBytes  9.90 Mbits/sec    0    691 KBytes       
[  4]  13.00-14.00  sec  1.24 MBytes  10.4 Mbits/sec    0    837 KBytes       
[  4]  14.00-15.00  sec  1.06 MBytes  8.87 Mbits/sec    0    957 KBytes       
[  4]  15.00-16.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.22 MBytes       
[  4]  16.00-17.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.31 MBytes       
[  4]  17.00-18.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.62 MBytes       
[  4]  18.00-19.00  sec  1.25 MBytes  10.5 Mbits/sec    6   1.89 MBytes       
[  4]  19.00-20.00  sec  1.25 MBytes  10.5 Mbits/sec  171   1.52 MBytes       
[  4]  20.00-21.00  sec   854 KBytes  7.00 Mbits/sec  277   1.33 MBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec   31   1.33 MBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec  193   1.24 MBytes       
