Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   591 KBytes  4.83 Mbits/sec    0   32.5 KBytes       
[  4]   1.00-2.01   sec   509 KBytes  4.15 Mbits/sec    0   52.3 KBytes       
[  4]   2.01-3.00   sec   573 KBytes  4.72 Mbits/sec    0   74.9 KBytes       
[  4]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   91.9 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.08 Mbits/sec    0    102 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    115 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    158 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    222 KBytes       
[  4]   8.00-9.00   sec   700 KBytes  5.74 Mbits/sec    0    310 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec   57    221 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec   26    221 KBytes       
[  4]  11.00-12.00  sec   764 KBytes  6.26 Mbits/sec   10    156 KBytes       
[  4]  12.00-13.00  sec   382 KBytes  3.13 Mbits/sec    0    171 KBytes       
[  4]  13.00-14.00  sec   445 KBytes  3.65 Mbits/sec    0    181 KBytes       
[  4]  14.00-15.00  sec   445 KBytes  3.65 Mbits/sec    0    187 KBytes       
[  4]  15.00-16.00  sec   445 KBytes  3.65 Mbits/sec    0    187 KBytes       
[  4]  16.00-17.00  sec   382 KBytes  3.12 Mbits/sec    0    187 KBytes       
[  4]  17.00-18.00  sec   382 KBytes  3.13 Mbits/sec    0    191 KBytes       
[  4]  18.00-19.00  sec   445 KBytes  3.65 Mbits/sec    0    201 KBytes       
[  4]  19.00-20.00  sec   382 KBytes  3.13 Mbits/sec    0    218 KBytes       
[  4]  20.00-21.00  sec   382 KBytes  3.13 Mbits/sec    0    243 KBytes       
[  4]  21.00-22.00  sec   382 KBytes  3.13 Mbits/sec    0    291 KBytes       
[  4]  22.00-23.00  sec   509 KBytes  4.16 Mbits/sec    0    349 KBytes       
[  4]  23.00-24.00  sec   700 KBytes  5.74 Mbits/sec    0    424 KBytes       
[  4]  24.00-25.00  sec   445 KBytes  3.65 Mbits/sec    0    475 KBytes       
[  4]  25.00-26.00  sec   827 KBytes  6.78 Mbits/sec    9    526 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec   88    397 KBytes       
[  4]  27.00-28.00  sec   382 KBytes  3.13 Mbits/sec    0    397 KBytes       
[  4]  28.00-29.00  sec   509 KBytes  4.17 Mbits/sec    0    409 KBytes       
[  4]  29.00-30.00  sec   445 KBytes  3.65 Mbits/sec    0    437 KBytes       
[  4]  30.00-31.00  sec   127 KBytes  1.04 Mbits/sec    7    403 KBytes       
[  4]  31.00-32.00  sec   700 KBytes  5.72 Mbits/sec  256    225 KBytes       
[  4]  32.00-33.00  sec  1.06 MBytes  8.87 Mbits/sec    0    324 KBytes       
[  4]  33.00-34.00  sec  1018 KBytes  8.33 Mbits/sec    0    324 KBytes       
[  4]  34.00-35.00  sec  1018 KBytes  8.34 Mbits/sec    0    324 KBytes       
[  4]  35.00-36.00  sec  1.06 MBytes  8.88 Mbits/sec    0    324 KBytes       
[  4]  36.00-37.00  sec  1.06 MBytes  8.85 Mbits/sec    0    324 KBytes       
[  4]  37.00-38.00  sec  1018 KBytes  8.34 Mbits/sec    0    324 KBytes       
[  4]  38.00-39.00  sec  1018 KBytes  8.35 Mbits/sec    0    324 KBytes       
[  4]  39.00-40.00  sec   700 KBytes  5.74 Mbits/sec    0    324 KBytes       
[  4]  40.00-41.00  sec   573 KBytes  4.69 Mbits/sec    0    324 KBytes       
[  4]  41.00-42.00  sec   445 KBytes  3.65 Mbits/sec    0    344 KBytes       
[  4]  42.00-43.00  sec   509 KBytes  4.17 Mbits/sec    0    386 KBytes       
[  4]  43.00-44.00  sec   573 KBytes  4.69 Mbits/sec    0    454 KBytes       
[  4]  44.00-45.00  sec   636 KBytes  5.21 Mbits/sec    0    546 KBytes       
[  4]  45.00-46.00  sec  1.12 MBytes  9.37 Mbits/sec    0    648 KBytes       
[  4]  46.00-47.00  sec  1.80 MBytes  15.1 Mbits/sec    0    803 KBytes       
[  4]  47.00-48.00  sec  1.25 MBytes  10.5 Mbits/sec    0    969 KBytes       
[  4]  48.00-49.00  sec  2.48 MBytes  20.8 Mbits/sec    0   1.12 MBytes       
[  4]  49.00-50.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.34 MBytes       
[  4]  50.00-51.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.60 MBytes       
[  4]  51.00-52.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.84 MBytes       
[  4]  52.00-53.00  sec  2.50 MBytes  21.0 Mbits/sec    0   2.17 MBytes       
[  4]  53.00-54.00  sec  2.50 MBytes  21.0 Mbits/sec    0   2.49 MBytes       
[  4]  54.00-55.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.86 MBytes       
[  4]  55.00-56.00  sec  1.25 MBytes  10.5 Mbits/sec    0   3.22 MBytes       
[  4]  56.00-57.00  sec  1.25 MBytes  10.5 Mbits/sec    0   3.58 MBytes       
[  4]  57.00-58.00  sec  1.25 MBytes  10.5 Mbits/sec    0   3.87 MBytes       
[  4]  58.00-59.00  sec  1.25 MBytes  10.5 Mbits/sec    0   4.39 MBytes       
[  4]  59.00-60.00  sec  1.25 MBytes  10.5 Mbits/sec    0   4.84 MBytes       
[  4]  60.00-61.00  sec  1.25 MBytes  10.5 Mbits/sec    0   5.16 MBytes       
[  4]  61.00-62.00  sec  1.25 MBytes  10.5 Mbits/sec    0   5.75 MBytes       
[  4]  62.00-62.00  sec  0.00 Bytes  0.00 bits/sec    0   5.75 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-62.00  sec  50.5 MBytes  6.83 Mbits/sec  453             sender
[  4]   0.00-62.00  sec  38.7 MBytes  5.23 Mbits/sec                  receiver

iperf Done.
