Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   359 KBytes  2.92 Mbits/sec    0   45.2 KBytes       
[  4]   1.01-2.00   sec   255 KBytes  2.09 Mbits/sec    0   53.7 KBytes       
[  4]   2.00-3.01   sec   127 KBytes  1.04 Mbits/sec    0   59.4 KBytes       
[  4]   3.01-4.01   sec   127 KBytes  1.04 Mbits/sec    0   66.5 KBytes       
[  4]   4.01-5.00   sec   255 KBytes  2.10 Mbits/sec    0   82.0 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    107 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    151 KBytes       
[  4]   7.00-8.00   sec   382 KBytes  3.12 Mbits/sec    0    204 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.70 Mbits/sec    0    276 KBytes       
[  4]   9.00-10.00  sec   255 KBytes  2.09 Mbits/sec   13    266 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec   24    221 KBytes       
[  4]  11.00-12.00  sec   191 KBytes  1.56 Mbits/sec    4    221 KBytes       
[  4]  12.00-13.00  sec   191 KBytes  1.56 Mbits/sec   20    154 KBytes       
[  4]  13.00-14.00  sec   382 KBytes  3.13 Mbits/sec    0    156 KBytes       
[  4]  14.00-15.00  sec   127 KBytes  1.04 Mbits/sec    1    158 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   14    113 KBytes       
[  4]  16.00-17.00  sec   127 KBytes  1.04 Mbits/sec    0    113 KBytes       
[  4]  17.00-18.00  sec   255 KBytes  2.09 Mbits/sec    0    120 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   522 Kbits/sec    0    126 KBytes       
[  4]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec    8   97.6 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    1   89.1 KBytes       
[  4]  21.00-22.00  sec  63.6 KBytes   521 Kbits/sec    2   83.4 KBytes       
[  4]  22.00-23.00  sec   127 KBytes  1.04 Mbits/sec    4   62.2 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec    1   62.2 KBytes       
[  4]  24.00-25.00  sec   127 KBytes  1.04 Mbits/sec    0   50.9 KBytes       
[  4]  25.00-26.00  sec  63.6 KBytes   521 Kbits/sec    1   43.8 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    2   31.1 KBytes       
[  4]  27.00-28.00  sec  0.00 Bytes  0.00 bits/sec    2   31.1 KBytes       
[  4]  28.00-29.00  sec  63.6 KBytes   521 Kbits/sec    2   21.2 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    0   21.2 KBytes       
