Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  2.52 MBytes  21.1 Mbits/sec    0    247 KBytes       
[  4]   1.00-2.00   sec  1.30 MBytes  10.9 Mbits/sec    0    300 KBytes       
[  4]   2.00-3.00   sec  1.24 MBytes  10.4 Mbits/sec    0    352 KBytes       
[  4]   3.00-4.00   sec  1.18 MBytes  9.91 Mbits/sec    0    399 KBytes       
[  4]   4.00-5.00   sec  1.24 MBytes  10.4 Mbits/sec    0    447 KBytes       
[  4]   5.00-6.00   sec  1.12 MBytes  9.38 Mbits/sec    0    495 KBytes       
[  4]   6.00-7.00   sec  1.18 MBytes  9.91 Mbits/sec    0    540 KBytes       
[  4]   7.00-8.00   sec  1.12 MBytes  9.37 Mbits/sec    0    585 KBytes       
[  4]   8.00-9.00   sec  1.12 MBytes  9.38 Mbits/sec    0    631 KBytes       
[  4]   9.00-10.00  sec  1.12 MBytes  9.38 Mbits/sec    0    680 KBytes       
[  4]  10.00-11.00  sec  1.25 MBytes  10.5 Mbits/sec    0    800 KBytes       
[  4]  11.00-12.00  sec  1.92 MBytes  16.1 Mbits/sec    0    962 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.11 MBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.26 MBytes       
[  4]  14.00-15.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.60 MBytes       
[  4]  15.00-16.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.76 MBytes       
[  4]  16.00-17.00  sec  2.50 MBytes  21.0 Mbits/sec    0   2.16 MBytes       
[  4]  17.00-18.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.25 MBytes       
[  4]  18.00-19.00  sec  1.25 MBytes  10.5 Mbits/sec  269   1.59 MBytes       
[  4]  19.00-20.00  sec  61.2 KBytes   501 Kbits/sec  161   1.58 MBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec  100   1.58 MBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec  342   1.50 MBytes       
[  4]  22.00-23.00  sec   318 KBytes  2.61 Mbits/sec  321    648 KBytes       
[  4]  23.00-24.00  sec  1.25 MBytes  10.5 Mbits/sec    1    969 KBytes       
[  4]  24.00-25.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.11 MBytes       
[  4]  25.00-26.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.16 MBytes       
[  4]  26.00-27.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.21 MBytes       
[  4]  27.00-28.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.26 MBytes       
[  4]  28.00-29.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.29 MBytes       
[  4]  29.00-30.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.30 MBytes       
[  4]  30.00-31.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.32 MBytes       
[  4]  31.00-32.00  sec   888 KBytes  7.28 Mbits/sec    0   1.33 MBytes       
[  4]  32.00-33.00  sec   573 KBytes  4.69 Mbits/sec    0   1.33 MBytes       
[  4]  33.00-34.00  sec   891 KBytes  7.30 Mbits/sec    0   1.34 MBytes       
[  4]  34.00-35.00  sec   509 KBytes  4.17 Mbits/sec    0   1.34 MBytes       
[  4]  35.00-36.00  sec   891 KBytes  7.30 Mbits/sec    0   1.35 MBytes       
[  4]  36.00-37.00  sec   445 KBytes  3.65 Mbits/sec    0   1.36 MBytes       
[  4]  37.00-38.00  sec   891 KBytes  7.30 Mbits/sec    0   1.40 MBytes       
[  4]  38.00-39.00  sec   445 KBytes  3.65 Mbits/sec    0   1.42 MBytes       
[  4]  39.00-40.00  sec   891 KBytes  7.31 Mbits/sec    0   1.49 MBytes       
[  4]  40.00-41.00  sec   509 KBytes  4.17 Mbits/sec    0   1.54 MBytes       
[  4]  41.00-42.00  sec   764 KBytes  6.25 Mbits/sec    0   1.66 MBytes       
[  4]  42.00-43.00  sec   700 KBytes  5.73 Mbits/sec    0   1.76 MBytes       
[  4]  43.00-44.00  sec   509 KBytes  4.17 Mbits/sec    0   1.90 MBytes       
[  4]  44.00-45.00  sec   573 KBytes  4.69 Mbits/sec   38   1.85 MBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec   32   1.75 MBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec  165   1.42 MBytes       
[  4]  47.00-48.00  sec   764 KBytes  6.25 Mbits/sec   43   1.42 MBytes       
[  4]  48.00-49.00  sec   127 KBytes  1.04 Mbits/sec  197   1.42 MBytes       
[  4]  49.00-50.00  sec   827 KBytes  6.78 Mbits/sec  236   1.40 MBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec  125   1.42 MBytes       
[  4]  51.00-52.00  sec   764 KBytes  6.25 Mbits/sec  214   1.22 MBytes       
