Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   666 KBytes  5.45 Mbits/sec    0   56.6 KBytes       
[  4]   1.00-2.00   sec   445 KBytes  3.65 Mbits/sec    3   60.8 KBytes       
[  4]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   65.0 KBytes       
[  4]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   69.3 KBytes       
[  4]   4.00-5.00   sec   573 KBytes  4.69 Mbits/sec    0   84.8 KBytes       
[  4]   5.00-6.00   sec   573 KBytes  4.69 Mbits/sec    0    115 KBytes       
[  4]   6.00-7.00   sec   700 KBytes  5.74 Mbits/sec    0    156 KBytes       
[  4]   7.00-8.00   sec   827 KBytes  6.77 Mbits/sec    0    214 KBytes       
[  4]   8.00-9.00   sec   954 KBytes  7.82 Mbits/sec    0    291 KBytes       
[  4]   9.00-10.00  sec  1.06 MBytes  8.86 Mbits/sec    0    389 KBytes       
[  4]  10.00-11.00  sec  1.12 MBytes  9.39 Mbits/sec    0    502 KBytes       
[  4]  11.00-12.00  sec  1.37 MBytes  11.5 Mbits/sec    0    646 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0    803 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0    973 KBytes       
[  4]  14.00-15.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.11 MBytes       
[  4]  15.00-16.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.41 MBytes       
[  4]  16.00-17.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.60 MBytes       
[  4]  17.00-18.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.95 MBytes       
[  4]  18.00-19.00  sec  1.25 MBytes  10.5 Mbits/sec  162   1.58 MBytes       
[  4]  19.00-20.00  sec   514 KBytes  4.21 Mbits/sec  134   1.37 MBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec  163   1.37 MBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec  152   1.37 MBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec   66   1.14 MBytes       
[  4]  23.00-24.00  sec  1.25 MBytes  10.5 Mbits/sec  315    991 KBytes       
[  4]  24.00-25.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.51 MBytes       
[  4]  25.00-26.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.52 MBytes       
[  4]  26.00-27.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.55 MBytes       
[  4]  27.00-28.00  sec  1.03 MBytes  8.62 Mbits/sec    0   1.58 MBytes       
[  4]  28.00-29.00  sec   445 KBytes  3.65 Mbits/sec    0   1.60 MBytes       
[  4]  29.00-30.00  sec   127 KBytes  1.04 Mbits/sec  277   1.13 MBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec   30   1.13 MBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec   11   1.13 MBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec   14   1.13 MBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec   16   1.13 MBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec   27   1.13 MBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   20   1.41 KBytes       
[  4]  36.00-37.00  sec  63.6 KBytes   522 Kbits/sec    0   1.41 KBytes       
[  4]  37.00-38.00  sec  3.75 MBytes  31.4 Mbits/sec  207   1.31 MBytes       
[  4]  38.00-39.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.37 MBytes       
[  4]  39.00-40.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.43 MBytes       
[  4]  40.00-41.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.48 MBytes       
[  4]  41.00-42.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.54 MBytes       
[  4]  42.00-43.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.60 MBytes       
[  4]  43.00-44.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.65 MBytes       
[  4]  44.00-45.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.71 MBytes       
[  4]  45.00-46.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.76 MBytes       
[  4]  46.00-47.00  sec   937 KBytes  7.68 Mbits/sec    0   1.81 MBytes       
[  4]  47.00-48.00  sec   191 KBytes  1.56 Mbits/sec   25   1.71 MBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec   36   1.32 MBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec   10   1.27 MBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec   20   1.27 MBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec   26   1.27 MBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec   33   1.27 MBytes       
[  4]  53.00-54.00  sec   318 KBytes  2.61 Mbits/sec    1   1.41 KBytes       
[  4]  54.00-55.00  sec   318 KBytes  2.60 Mbits/sec    0   1.41 KBytes       
[  4]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    0   35.4 KBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec    0   35.4 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec   25   35.4 KBytes       
[  4]  60.00-61.00  sec  1.25 MBytes  10.5 Mbits/sec   83   1.38 MBytes       
[  4]  61.00-62.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.47 MBytes       
[  4]  62.00-63.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.51 MBytes       
[  4]  63.00-64.00  sec  1.25 MBytes  10.5 Mbits/sec   13   1.44 MBytes       
[  4]  64.00-65.00  sec   671 KBytes  5.50 Mbits/sec  530    880 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec   75   1.06 MBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec   21   1.06 MBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec  104   1.41 KBytes       
[  4]  68.00-69.00  sec   318 KBytes  2.61 Mbits/sec    2   2.83 KBytes       
[  4]  69.00-70.00  sec  1.25 MBytes  10.5 Mbits/sec  283   1.19 MBytes       
[  4]  70.00-71.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.23 MBytes       
[  4]  71.00-71.00  sec  0.00 Bytes  0.00 bits/sec    0   1.23 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-71.00  sec  50.1 MBytes  5.92 Mbits/sec  2885             sender
[  4]   0.00-71.00  sec  42.0 MBytes  4.96 Mbits/sec                  receiver

iperf Done.
