Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   206 KBytes  1.69 Mbits/sec    0   18.4 KBytes       
[  4]   1.00-2.00   sec   143 KBytes  1.17 Mbits/sec    0   22.6 KBytes       
[  4]   2.00-3.00   sec  63.6 KBytes   520 Kbits/sec    0   26.9 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.57 Mbits/sec    0   38.2 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.08 Mbits/sec    0   66.5 KBytes       
[  4]   5.00-6.00   sec   318 KBytes  2.61 Mbits/sec    0    105 KBytes       
[  4]   6.00-7.00   sec   445 KBytes  3.65 Mbits/sec    0    151 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    212 KBytes       
[  4]   8.00-9.00   sec   700 KBytes  5.73 Mbits/sec    0    304 KBytes       
[  4]   9.00-10.00  sec   255 KBytes  2.08 Mbits/sec    0    335 KBytes       
[  4]  10.00-11.00  sec   954 KBytes  7.82 Mbits/sec    0    460 KBytes       
[  4]  11.00-12.00  sec   191 KBytes  1.56 Mbits/sec    0    491 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec   54    386 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   40    354 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   21    354 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   81    301 KBytes       
[  4]  16.00-17.00  sec   255 KBytes  2.09 Mbits/sec   52    354 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   13    307 KBytes       
[  4]  18.00-19.00  sec   382 KBytes  3.13 Mbits/sec    0    139 KBytes       
[  4]  19.00-20.00  sec   636 KBytes  5.22 Mbits/sec    0    247 KBytes       
[  4]  20.00-21.00  sec   255 KBytes  2.08 Mbits/sec    0    260 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec    0    274 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0    283 KBytes       
[  4]  23.00-24.00  sec   191 KBytes  1.56 Mbits/sec    0    293 KBytes       
[  4]  24.00-25.00  sec   191 KBytes  1.56 Mbits/sec    0    296 KBytes       
[  4]  25.00-26.00  sec   127 KBytes  1.04 Mbits/sec    0    297 KBytes       
[  4]  26.00-27.00  sec   255 KBytes  2.08 Mbits/sec    0    303 KBytes       
[  4]  27.00-28.00  sec  63.6 KBytes   521 Kbits/sec    0    304 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.08 Mbits/sec    0    320 KBytes       
[  4]  29.00-30.00  sec   191 KBytes  1.57 Mbits/sec    0    346 KBytes       
[  4]  30.00-31.00  sec   127 KBytes  1.04 Mbits/sec    0    368 KBytes       
[  4]  31.00-32.00  sec   318 KBytes  2.61 Mbits/sec    0    452 KBytes       
[  4]  32.00-33.00  sec  63.6 KBytes   522 Kbits/sec    0    485 KBytes       
[  4]  33.00-34.00  sec  1018 KBytes  8.34 Mbits/sec    0    626 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec    0    626 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   20    580 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   94    438 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec    7    438 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec   71    438 KBytes       
[  4]  39.00-40.00  sec   573 KBytes  4.69 Mbits/sec   58    436 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    8    417 KBytes       
[  4]  41.00-42.00  sec  63.6 KBytes   522 Kbits/sec   37    307 KBytes       
[  4]  42.00-43.00  sec   318 KBytes  2.60 Mbits/sec    5    307 KBytes       
[  4]  43.00-44.00  sec  1.24 MBytes  10.4 Mbits/sec    0    314 KBytes       
[  4]  44.00-44.00  sec  0.00 Bytes  0.00 bits/sec    0    314 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-44.00  sec  10.9 MBytes  2.08 Mbits/sec  561             sender
[  4]   0.00-44.00  sec  7.68 MBytes  1.47 Mbits/sec                  receiver

iperf Done.
