Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  96.2 KBytes   787 Kbits/sec    0   28.3 KBytes       
[  4]   1.00-2.00   sec  97.6 KBytes   799 Kbits/sec    0   45.2 KBytes       
[  4]   2.00-3.00   sec  67.9 KBytes   556 Kbits/sec    0   48.1 KBytes       
[  4]   3.00-4.00   sec  48.1 KBytes   394 Kbits/sec    0   48.1 KBytes       
[  4]   4.00-5.00   sec   107 KBytes   880 Kbits/sec    0   73.5 KBytes       
[  4]   5.00-6.00   sec  74.9 KBytes   613 Kbits/sec    0    105 KBytes       
[  4]   6.00-7.00   sec   150 KBytes  1.23 Mbits/sec    0    105 KBytes       
[  4]   7.00-8.00   sec   153 KBytes  1.25 Mbits/sec    0    107 KBytes       
[  4]   8.00-9.00   sec   153 KBytes  1.25 Mbits/sec    0    124 KBytes       
[  4]   9.00-10.00  sec   158 KBytes  1.30 Mbits/sec    0    188 KBytes       
[  4]  10.00-11.00  sec   150 KBytes  1.23 Mbits/sec    0    188 KBytes       
[  4]  11.00-12.00  sec   228 KBytes  1.86 Mbits/sec    0    188 KBytes       
[  4]  12.00-13.00  sec   150 KBytes  1.23 Mbits/sec    0    188 KBytes       
[  4]  13.00-14.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  14.00-15.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  15.00-16.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  16.00-17.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  17.00-18.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  18.00-19.01  sec   225 KBytes  1.83 Mbits/sec    0    188 KBytes       
[  4]  19.01-20.00  sec   150 KBytes  1.24 Mbits/sec    0    188 KBytes       
[  4]  20.00-21.00  sec   150 KBytes  1.23 Mbits/sec    0    188 KBytes       
[  4]  21.00-22.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  22.00-23.00  sec   150 KBytes  1.23 Mbits/sec    0    188 KBytes       
[  4]  23.00-24.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  24.00-25.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  25.00-26.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  26.00-27.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  27.00-28.00  sec   150 KBytes  1.23 Mbits/sec    0    188 KBytes       
[  4]  28.00-29.00  sec  74.9 KBytes   613 Kbits/sec    0    188 KBytes       
[  4]  29.00-30.00  sec   225 KBytes  1.85 Mbits/sec    0    188 KBytes       
[  4]  30.00-31.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  31.00-32.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  32.00-33.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  33.00-34.00  sec   225 KBytes  1.85 Mbits/sec    0    188 KBytes       
[  4]  34.00-35.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  35.00-36.01  sec   150 KBytes  1.21 Mbits/sec    0    188 KBytes       
[  4]  36.01-37.00  sec  74.9 KBytes   620 Kbits/sec    1    188 KBytes       
[  4]  37.00-38.00  sec   150 KBytes  1.23 Mbits/sec    0    188 KBytes       
[  4]  38.00-39.00  sec   225 KBytes  1.85 Mbits/sec    0    188 KBytes       
[  4]  39.00-40.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  40.00-41.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  41.00-42.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  42.00-43.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  43.00-44.00  sec   225 KBytes  1.84 Mbits/sec    0    188 KBytes       
[  4]  44.00-45.15  sec  74.9 KBytes   535 Kbits/sec    1    188 KBytes       
[  4]  45.15-46.00  sec  77.8 KBytes   748 Kbits/sec    1    188 KBytes       
[  4]  46.00-47.03  sec  77.8 KBytes   621 Kbits/sec    0    188 KBytes       
[  4]  47.03-48.00  sec   170 KBytes  1.42 Mbits/sec    0    188 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec    0    188 KBytes       
[  4]  49.00-50.04  sec  0.00 Bytes  0.00 bits/sec    0    188 KBytes       
[  4]  50.04-51.02  sec  0.00 Bytes  0.00 bits/sec    0    188 KBytes       
[  4]  51.02-52.00  sec   139 KBytes  1.15 Mbits/sec   17   53.7 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec    0   53.7 KBytes       
[  4]  53.00-54.00  sec  0.00 Bytes  0.00 bits/sec    0   53.7 KBytes       
[  4]  54.00-55.03  sec  0.00 Bytes  0.00 bits/sec    0   53.7 KBytes       
[  4]  55.03-56.00  sec  0.00 Bytes  0.00 bits/sec    0   53.7 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    3   2.83 KBytes       
[  4]  57.00-58.01  sec   198 KBytes  1.61 Mbits/sec   30   67.9 KBytes       
[  4]  58.01-59.00  sec   286 KBytes  2.35 Mbits/sec    0   77.8 KBytes       
[  4]  59.00-60.00  sec   230 KBytes  1.89 Mbits/sec    0   87.7 KBytes       
[  4]  60.00-61.00  sec   225 KBytes  1.84 Mbits/sec    0   87.7 KBytes       
[  4]  61.00-62.00  sec   300 KBytes  2.45 Mbits/sec    0   90.5 KBytes       
[  4]  62.00-63.00  sec   345 KBytes  2.83 Mbits/sec    0    127 KBytes       
[  4]  63.00-64.00  sec   225 KBytes  1.84 Mbits/sec    0    127 KBytes       
[  4]  64.00-65.00  sec   300 KBytes  2.46 Mbits/sec    0    127 KBytes       
[  4]  65.00-66.00  sec   225 KBytes  1.84 Mbits/sec    0    127 KBytes       
[  4]  66.00-67.00  sec   300 KBytes  2.46 Mbits/sec    0    127 KBytes       
[  4]  67.00-68.00  sec   300 KBytes  2.46 Mbits/sec    0    127 KBytes       
