Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   348 KBytes  2.85 Mbits/sec    0   55.1 KBytes       
[  4]   1.00-2.00   sec   262 KBytes  2.14 Mbits/sec    0   63.6 KBytes       
[  4]   2.00-3.00   sec   255 KBytes  2.09 Mbits/sec    0   73.5 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   80.6 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   90.5 KBytes       
[  4]   5.00-6.00   sec   382 KBytes  3.13 Mbits/sec    0    117 KBytes       
[  4]   6.00-7.00   sec   509 KBytes  4.17 Mbits/sec    0    170 KBytes       
[  4]   7.00-8.00   sec   573 KBytes  4.69 Mbits/sec    0    230 KBytes       
[  4]   8.00-9.00   sec   954 KBytes  7.82 Mbits/sec    0    332 KBytes       
[  4]   9.00-10.00  sec   891 KBytes  7.29 Mbits/sec    0    428 KBytes       
[  4]  10.00-11.00  sec  1.12 MBytes  9.40 Mbits/sec    0    563 KBytes       
[  4]  11.00-12.00  sec  1.25 MBytes  10.5 Mbits/sec    0    727 KBytes       
[  4]  12.00-13.00  sec   565 KBytes  4.63 Mbits/sec    0    792 KBytes       
[  4]  13.00-14.00  sec  2.24 MBytes  18.8 Mbits/sec    0   1.05 MBytes       
[  4]  14.00-15.00  sec   382 KBytes  3.13 Mbits/sec    0   1.10 MBytes       
[  4]  15.00-16.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.57 MBytes       
[  4]  16.00-17.00  sec  1.10 MBytes  9.26 Mbits/sec   25   1.53 MBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec  193   1.11 MBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec  144   1.11 MBytes       
[  4]  19.00-20.00  sec   127 KBytes  1.04 Mbits/sec  330    684 KBytes       
[  4]  20.00-21.00  sec  1.12 MBytes  9.39 Mbits/sec   74    701 KBytes       
[  4]  21.00-22.00  sec   573 KBytes  4.69 Mbits/sec    1    940 KBytes       
[  4]  22.00-23.00  sec   509 KBytes  4.17 Mbits/sec   32    795 KBytes       
[  4]  23.00-24.00  sec  1.24 MBytes  10.4 Mbits/sec    0    796 KBytes       
[  4]  24.00-25.00  sec   700 KBytes  5.74 Mbits/sec    0    820 KBytes       
[  4]  25.00-26.00  sec   509 KBytes  4.17 Mbits/sec    0    860 KBytes       
[  4]  26.00-27.00  sec   382 KBytes  3.13 Mbits/sec    0    884 KBytes       
[  4]  27.00-28.00  sec   764 KBytes  6.26 Mbits/sec    0    925 KBytes       
[  4]  28.00-29.00  sec   127 KBytes  1.04 Mbits/sec    0    929 KBytes       
[  4]  29.00-30.00  sec   827 KBytes  6.78 Mbits/sec    0    950 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   521 Kbits/sec    0    952 KBytes       
[  4]  31.00-32.00  sec   891 KBytes  7.30 Mbits/sec    0    959 KBytes       
[  4]  32.00-33.00  sec  63.6 KBytes   521 Kbits/sec    0    960 KBytes       
[  4]  33.00-34.00  sec   891 KBytes  7.30 Mbits/sec    0    973 KBytes       
[  4]  34.00-35.00  sec  63.6 KBytes   521 Kbits/sec    0    976 KBytes       
[  4]  35.00-36.00  sec   891 KBytes  7.30 Mbits/sec    0   1011 KBytes       
[  4]  36.00-37.00  sec  63.6 KBytes   521 Kbits/sec    0   1021 KBytes       
[  4]  37.00-38.00  sec   891 KBytes  7.30 Mbits/sec    0   1.08 MBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    0   1.10 MBytes       
[  4]  39.00-40.00  sec   827 KBytes  6.78 Mbits/sec    0   1.25 MBytes       
[  4]  40.00-41.00  sec   191 KBytes  1.56 Mbits/sec    0   1.29 MBytes       
[  4]  41.00-42.00  sec   573 KBytes  4.69 Mbits/sec    0   1.48 MBytes       
[  4]  42.00-43.00  sec   445 KBytes  3.65 Mbits/sec    7   1.55 MBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec   68   1.36 MBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec  148   1.10 MBytes       
[  4]  45.00-46.00  sec   445 KBytes  3.65 Mbits/sec   41   1.10 MBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec  153   1.10 MBytes       
[  4]  47.00-48.00  sec  1.24 MBytes  10.4 Mbits/sec  257   1.02 MBytes       
[  4]  48.00-49.00  sec   127 KBytes  1.04 Mbits/sec   69    854 KBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec  146    790 KBytes       
