Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.48   sec  82.0 KBytes   453 Kbits/sec    0   14.1 KBytes       
[  4]   1.48-2.00   sec  0.00 Bytes  0.00 bits/sec    0   14.1 KBytes       
[  4]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   14.1 KBytes       
[  4]   3.00-4.00   sec  14.1 KBytes   116 Kbits/sec    0   28.3 KBytes       
[  4]   4.00-5.00   sec  0.00 Bytes  0.00 bits/sec    0   28.3 KBytes       
[  4]   5.00-6.00   sec  14.1 KBytes   116 Kbits/sec    7   21.2 KBytes       
[  4]   6.00-7.00   sec  0.00 Bytes  0.00 bits/sec    0   21.2 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    0   21.2 KBytes       
[  4]   8.00-9.00   sec  8.48 KBytes  69.5 Kbits/sec    2   21.2 KBytes       
[  4]   9.00-10.00  sec  8.48 KBytes  69.5 Kbits/sec    9   14.1 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    0   14.1 KBytes       
[  4]  11.00-12.00  sec  11.3 KBytes  92.6 Kbits/sec    0   21.2 KBytes       
[  4]  12.00-13.00  sec  84.8 KBytes   695 Kbits/sec    4   14.1 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    0   14.1 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0   15.6 KBytes       
[  4]  15.00-16.00  sec  63.6 KBytes   521 Kbits/sec    0   17.0 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec    0   17.0 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec    0   21.2 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    0   21.2 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   521 Kbits/sec    0   32.5 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec    0   32.5 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec    0   49.5 KBytes       
[  4]  22.00-23.00  sec   764 KBytes  6.26 Mbits/sec    0    146 KBytes       
[  4]  23.00-24.00  sec  1.80 MBytes  15.1 Mbits/sec    0    317 KBytes       
[  4]  24.00-25.00  sec  1.37 MBytes  11.5 Mbits/sec    0    427 KBytes       
[  4]  25.00-26.00  sec  1.68 MBytes  14.1 Mbits/sec    0    567 KBytes       
[  4]  26.00-27.00  sec  1.80 MBytes  15.1 Mbits/sec    0    734 KBytes       
[  4]  27.00-28.00  sec  1.99 MBytes  16.7 Mbits/sec    0    922 KBytes       
[  4]  28.00-29.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.11 MBytes       
[  4]  29.00-30.00  sec  2.50 MBytes  21.1 Mbits/sec    0   1.34 MBytes       
[  4]  30.00-31.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.59 MBytes       
[  4]  31.00-32.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.93 MBytes       
[  4]  32.00-33.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.21 MBytes       
[  4]  33.00-34.00  sec  2.50 MBytes  21.0 Mbits/sec    0   2.60 MBytes       
[  4]  34.00-35.00  sec  1.25 MBytes  10.5 Mbits/sec   18   2.78 MBytes       
[  4]  35.00-36.00  sec  1.25 MBytes  10.5 Mbits/sec  254   2.10 MBytes       
[  4]  36.00-37.00  sec  1.25 MBytes  10.5 Mbits/sec  143   1.98 MBytes       
[  4]  37.00-38.00  sec   485 KBytes  3.97 Mbits/sec  250   1.98 MBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec  518   1.80 MBytes       
[  4]  39.00-40.00  sec   445 KBytes  3.65 Mbits/sec  284    998 KBytes       
[  4]  40.00-41.00  sec  1.25 MBytes  10.5 Mbits/sec  111    904 KBytes       
[  4]  41.00-42.00  sec  1.25 MBytes  10.5 Mbits/sec    1   1.34 MBytes       
