Connecting to host 10.0.0.2, port 5207
[  4] local 10.0.0.1 port 46122 connected to 10.0.0.2 port 5207
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   173 KBytes  1.41 Mbits/sec    0   28.3 KBytes       
[  4]   1.00-2.00   sec   187 KBytes  1.53 Mbits/sec    0   43.8 KBytes       
[  4]   2.00-3.00   sec  63.6 KBytes   521 Kbits/sec    0   46.7 KBytes       
[  4]   3.00-4.00   sec  63.6 KBytes   522 Kbits/sec    0   50.9 KBytes       
[  4]   4.00-5.01   sec   127 KBytes  1.03 Mbits/sec    0   65.0 KBytes       
[  4]   5.01-6.00   sec  0.00 Bytes  0.00 bits/sec    0   65.0 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0   96.2 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    0   96.2 KBytes       
[  4]   8.00-9.01   sec  0.00 Bytes  0.00 bits/sec    0   96.2 KBytes       
[  4]   9.01-10.00  sec   318 KBytes  2.62 Mbits/sec    0    144 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    0    144 KBytes       
[  4]  11.00-12.00  sec   318 KBytes  2.61 Mbits/sec    0    184 KBytes       
[  4]  12.00-13.01  sec   255 KBytes  2.07 Mbits/sec    0    216 KBytes       
[  4]  13.01-14.00  sec  0.00 Bytes  0.00 bits/sec    0    216 KBytes       
[  4]  14.00-15.01  sec   827 KBytes  6.73 Mbits/sec    0    325 KBytes       
[  4]  15.01-16.00  sec  0.00 Bytes  0.00 bits/sec    0    325 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec   66    228 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec    0    228 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    0    228 KBytes       
[  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    0    242 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0    262 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec    0    280 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec    0    288 KBytes       
[  4]  23.00-24.00  sec   255 KBytes  2.08 Mbits/sec    0    308 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0    310 KBytes       
[  4]  25.00-26.00  sec   318 KBytes  2.61 Mbits/sec    0    320 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    0    320 KBytes       
[  4]  27.00-28.00  sec   127 KBytes  1.04 Mbits/sec    0    329 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.08 Mbits/sec    0    341 KBytes       
[  4]  29.00-30.01  sec   127 KBytes  1.04 Mbits/sec    0    351 KBytes       
[  4]  30.01-31.00  sec   573 KBytes  4.74 Mbits/sec    0    407 KBytes       
[  4]  31.00-32.00  sec  63.6 KBytes   521 Kbits/sec    0    409 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    0    411 KBytes       
[  4]  33.00-34.00  sec   255 KBytes  2.09 Mbits/sec   16    334 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec    2    328 KBytes       
[  4]  35.00-36.01  sec   191 KBytes  1.55 Mbits/sec    2    313 KBytes       
[  4]  36.01-37.00  sec  63.6 KBytes   526 Kbits/sec    0    313 KBytes       
[  4]  37.00-38.01  sec   509 KBytes  4.12 Mbits/sec    0    332 KBytes       
[  4]  38.01-39.02  sec   191 KBytes  1.55 Mbits/sec    0    355 KBytes       
[  4]  39.02-40.01  sec  63.6 KBytes   532 Kbits/sec    0    363 KBytes       
[  4]  40.01-41.00  sec   318 KBytes  2.62 Mbits/sec    0    406 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0    409 KBytes       
[  4]  42.00-43.00  sec   382 KBytes  3.13 Mbits/sec    0    431 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    0    433 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0    433 KBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec    0    433 KBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec    0    433 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec    0    433 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec    2   5.66 KBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec   12   14.1 KBytes       
[  4]  50.00-51.00  sec  63.6 KBytes   521 Kbits/sec   44   45.2 KBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec    4   48.1 KBytes       
[  4]  52.00-53.00  sec  0.00 Bytes  0.00 bits/sec   64   93.3 KBytes       
[  4]  53.00-54.00  sec   127 KBytes  1.04 Mbits/sec  128    184 KBytes       
[  4]  54.00-55.00  sec   191 KBytes  1.56 Mbits/sec   50    303 KBytes       
[  4]  55.00-56.00  sec  63.6 KBytes   522 Kbits/sec    2    303 KBytes       
[  4]  56.00-57.00  sec   573 KBytes  4.69 Mbits/sec    0    313 KBytes       
[  4]  57.00-58.00  sec   318 KBytes  2.61 Mbits/sec    0    335 KBytes       
[  4]  58.00-59.00  sec   318 KBytes  2.61 Mbits/sec    0    354 KBytes       
[  4]  59.00-60.00  sec   127 KBytes  1.04 Mbits/sec    0    358 KBytes       
[  4]  60.00-61.00  sec   191 KBytes  1.56 Mbits/sec    0    362 KBytes       
[  4]  61.00-62.00  sec   382 KBytes  3.12 Mbits/sec    0    366 KBytes       
[  4]  62.00-63.00  sec   382 KBytes  3.13 Mbits/sec    0    370 KBytes       
