Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   419 KBytes  3.43 Mbits/sec    0   58.0 KBytes       
[  4]   1.00-2.00   sec   191 KBytes  1.56 Mbits/sec    0   63.6 KBytes       
[  4]   2.00-3.00   sec   127 KBytes  1.05 Mbits/sec    0   69.3 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   76.4 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.09 Mbits/sec    0   93.3 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.56 Mbits/sec    0    113 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    144 KBytes       
[  4]   7.00-8.00   sec   382 KBytes  3.13 Mbits/sec    0    191 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.69 Mbits/sec    0    263 KBytes       
[  4]   9.00-10.00  sec   891 KBytes  7.30 Mbits/sec    0    380 KBytes       
[  4]  10.00-11.00  sec  63.6 KBytes   521 Kbits/sec    0    390 KBytes       
[  4]  11.00-12.00  sec  1.30 MBytes  10.9 Mbits/sec    0    566 KBytes       
[  4]  12.00-13.00  sec  63.6 KBytes   521 Kbits/sec    1    574 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   90    402 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   38    400 KBytes       
[  4]  15.00-16.00  sec   127 KBytes  1.04 Mbits/sec   91    345 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec   22    314 KBytes       
[  4]  17.00-18.00  sec   382 KBytes  3.13 Mbits/sec   58    402 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec   75    402 KBytes       
[  4]  19.00-20.00  sec  1.06 MBytes  8.86 Mbits/sec    0    280 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec    0    280 KBytes       
[  4]  21.00-22.00  sec   318 KBytes  2.61 Mbits/sec    0    288 KBytes       
[  4]  22.00-23.00  sec   255 KBytes  2.08 Mbits/sec    0    314 KBytes       
[  4]  23.00-24.00  sec  63.6 KBytes   521 Kbits/sec    0    314 KBytes       
[  4]  24.00-25.00  sec   255 KBytes  2.09 Mbits/sec    0    331 KBytes       
[  4]  25.00-26.00  sec   318 KBytes  2.61 Mbits/sec    0    337 KBytes       
[  4]  26.00-27.00  sec  63.6 KBytes   521 Kbits/sec    0    337 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.61 Mbits/sec    0    342 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0    344 KBytes       
[  4]  29.00-30.00  sec   318 KBytes  2.61 Mbits/sec    0    358 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    0    362 KBytes       
[  4]  31.00-32.00  sec   318 KBytes  2.60 Mbits/sec    0    420 KBytes       
[  4]  32.00-33.00  sec  63.6 KBytes   522 Kbits/sec    0    427 KBytes       
[  4]  33.00-34.00  sec   318 KBytes  2.61 Mbits/sec    0    549 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec    0    557 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   45    448 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   40    393 KBytes       
[  4]  37.00-38.01  sec  0.00 Bytes  0.00 bits/sec    3    393 KBytes       
[  4]  38.01-39.00  sec  0.00 Bytes  0.00 bits/sec    4    393 KBytes       
[  4]  39.00-40.00  sec  63.6 KBytes   522 Kbits/sec   63    393 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec   98    393 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   17    392 KBytes       
[  4]  42.00-43.00  sec   445 KBytes  3.65 Mbits/sec   67    274 KBytes       
[  4]  43.00-44.00  sec  63.6 KBytes   521 Kbits/sec   33    272 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec   30    274 KBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec   10    274 KBytes       
[  4]  46.00-47.00  sec   255 KBytes  2.09 Mbits/sec   23    274 KBytes       
[  4]  47.00-47.82  sec  1.25 MBytes  12.8 Mbits/sec    0    219 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-47.82  sec  11.0 MBytes  1.94 Mbits/sec  808             sender
[  4]   0.00-47.82  sec  8.23 MBytes  1.44 Mbits/sec                  receiver

iperf Done.
