Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.42 MBytes  11.9 Mbits/sec    0   80.6 KBytes       
[  4]   1.00-2.00   sec   954 KBytes  7.81 Mbits/sec    0    117 KBytes       
[  4]   2.00-3.00   sec   891 KBytes  7.30 Mbits/sec    0    154 KBytes       
[  4]   3.00-4.00   sec   954 KBytes  7.81 Mbits/sec    0    191 KBytes       
[  4]   4.00-5.00   sec   891 KBytes  7.31 Mbits/sec    0    226 KBytes       
[  4]   5.00-6.00   sec   954 KBytes  7.82 Mbits/sec    0    264 KBytes       
[  4]   6.00-7.00   sec   954 KBytes  7.82 Mbits/sec    0    300 KBytes       
[  4]   7.00-8.00   sec   954 KBytes  7.82 Mbits/sec    0    338 KBytes       
[  4]   8.00-9.00   sec  1018 KBytes  8.34 Mbits/sec    0    395 KBytes       
[  4]   9.00-10.00  sec  1.06 MBytes  8.86 Mbits/sec    0    494 KBytes       
[  4]  10.00-11.00  sec  1.43 MBytes  12.0 Mbits/sec    0    641 KBytes       
[  4]  11.00-12.00  sec  1.25 MBytes  10.5 Mbits/sec    0    807 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0    935 KBytes       
[  4]  13.00-14.00  sec  1003 KBytes  8.22 Mbits/sec   61    820 KBytes       
[  4]  14.00-15.00  sec   191 KBytes  1.57 Mbits/sec   88    740 KBytes       
[  4]  15.00-16.00  sec  1.25 MBytes  10.5 Mbits/sec    0    749 KBytes       
[  4]  16.00-17.00  sec  1.05 MBytes  8.80 Mbits/sec    0    809 KBytes       
[  4]  17.00-18.00  sec   509 KBytes  4.17 Mbits/sec    0    861 KBytes       
[  4]  18.00-19.00  sec   509 KBytes  4.17 Mbits/sec    0    908 KBytes       
[  4]  19.00-20.00  sec   827 KBytes  6.78 Mbits/sec    0    971 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec   34    766 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec   22    680 KBytes       
[  4]  22.00-23.00  sec  1.25 MBytes  10.5 Mbits/sec    0    645 KBytes       
[  4]  23.00-24.00  sec  1.24 MBytes  10.4 Mbits/sec    0    481 KBytes       
[  4]  24.00-25.00  sec   764 KBytes  6.25 Mbits/sec    0    513 KBytes       
[  4]  25.00-26.01  sec   636 KBytes  5.18 Mbits/sec    0    540 KBytes       
[  4]  26.01-27.00  sec   573 KBytes  4.72 Mbits/sec    0    559 KBytes       
[  4]  27.00-28.00  sec   573 KBytes  4.69 Mbits/sec    0    568 KBytes       
[  4]  28.00-29.00  sec   573 KBytes  4.69 Mbits/sec    0    574 KBytes       
[  4]  29.00-30.00  sec   636 KBytes  5.21 Mbits/sec    0    576 KBytes       
[  4]  30.00-31.00  sec   636 KBytes  5.21 Mbits/sec    0    578 KBytes       
[  4]  31.00-32.00  sec   636 KBytes  5.21 Mbits/sec    0    583 KBytes       
[  4]  32.00-33.00  sec   636 KBytes  5.22 Mbits/sec    0    594 KBytes       
[  4]  33.00-34.00  sec   636 KBytes  5.21 Mbits/sec    0    615 KBytes       
[  4]  34.00-35.00  sec   509 KBytes  4.17 Mbits/sec    0    643 KBytes       
[  4]  35.00-36.00  sec   573 KBytes  4.69 Mbits/sec    0    689 KBytes       
[  4]  36.00-37.00  sec   573 KBytes  4.69 Mbits/sec    0    752 KBytes       
[  4]  37.00-38.00  sec   573 KBytes  4.69 Mbits/sec    0    826 KBytes       
[  4]  38.00-39.00  sec   636 KBytes  5.21 Mbits/sec    0    953 KBytes       
[  4]  39.00-40.00  sec   127 KBytes  1.04 Mbits/sec   40    840 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec   65    693 KBytes       
[  4]  41.00-42.00  sec   764 KBytes  6.26 Mbits/sec   13    693 KBytes       
[  4]  42.00-43.00  sec  1.25 MBytes  10.5 Mbits/sec    0    717 KBytes       
[  4]  43.00-44.00  sec   756 KBytes  6.20 Mbits/sec    0    776 KBytes       
[  4]  44.00-45.00  sec   382 KBytes  3.13 Mbits/sec    0    824 KBytes       
[  4]  45.00-46.00  sec   509 KBytes  4.17 Mbits/sec    0    870 KBytes       
[  4]  46.00-47.00  sec  63.6 KBytes   522 Kbits/sec   37    675 KBytes       
[  4]  47.00-48.00  sec   318 KBytes  2.60 Mbits/sec   17    621 KBytes       
[  4]  48.00-49.00  sec  1.24 MBytes  10.4 Mbits/sec    0    624 KBytes       
[  4]  49.00-50.00  sec   764 KBytes  6.26 Mbits/sec    0    648 KBytes       
[  4]  50.00-51.00  sec   509 KBytes  4.17 Mbits/sec    0    680 KBytes       
[  4]  51.00-52.00  sec   509 KBytes  4.17 Mbits/sec    0    706 KBytes       
[  4]  52.00-53.00  sec   700 KBytes  5.74 Mbits/sec    0    731 KBytes       
[  4]  53.00-54.00  sec   636 KBytes  5.21 Mbits/sec    0    744 KBytes       
[  4]  54.00-55.00  sec   445 KBytes  3.65 Mbits/sec    0    748 KBytes       
[  4]  55.00-56.00  sec   382 KBytes  3.13 Mbits/sec    0    751 KBytes       
[  4]  56.00-57.00  sec   764 KBytes  6.26 Mbits/sec    0    754 KBytes       
[  4]  57.00-58.00  sec   573 KBytes  4.69 Mbits/sec    0    761 KBytes       
[  4]  58.00-59.00  sec   445 KBytes  3.65 Mbits/sec    0    771 KBytes       
[  4]  59.00-60.00  sec   509 KBytes  4.17 Mbits/sec    0    785 KBytes       
[  4]  60.00-61.00  sec   700 KBytes  5.74 Mbits/sec    0    826 KBytes       
[  4]  61.00-62.00  sec   509 KBytes  4.17 Mbits/sec    0    875 KBytes       
[  4]  62.00-63.00  sec   445 KBytes  3.65 Mbits/sec    0    922 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec   42    718 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec   31    660 KBytes       
[  4]  65.00-66.00  sec  1.25 MBytes  10.5 Mbits/sec    0    665 KBytes       
[  4]  66.00-67.00  sec  1.11 MBytes  9.32 Mbits/sec    0    708 KBytes       
[  4]  67.00-68.00  sec   445 KBytes  3.65 Mbits/sec    0    755 KBytes       
[  4]  68.00-69.00  sec   636 KBytes  5.20 Mbits/sec    0    816 KBytes       
[  4]  69.00-70.00  sec   636 KBytes  5.22 Mbits/sec    0    865 KBytes       
[  4]  70.00-71.00  sec   445 KBytes  3.65 Mbits/sec    0    891 KBytes       
[  4]  71.00-72.00  sec  0.00 Bytes  0.00 bits/sec   22    723 KBytes       
[  4]  72.00-73.00  sec   382 KBytes  3.13 Mbits/sec   14    626 KBytes       
[  4]  73.00-74.00  sec  1.25 MBytes  10.5 Mbits/sec    0    632 KBytes       
[  4]  74.00-75.00  sec   756 KBytes  6.20 Mbits/sec    0    663 KBytes       
[  4]  75.00-76.00  sec   509 KBytes  4.17 Mbits/sec    0    693 KBytes       
[  4]  76.00-77.00  sec   509 KBytes  4.17 Mbits/sec    0    718 KBytes       
[  4]  77.00-78.00  sec   509 KBytes  4.17 Mbits/sec    0    737 KBytes       
[  4]  78.00-79.00  sec   700 KBytes  5.73 Mbits/sec    0    751 KBytes       
[  4]  79.00-80.00  sec   445 KBytes  3.65 Mbits/sec    0    755 KBytes       
[  4]  80.00-81.00  sec   573 KBytes  4.69 Mbits/sec    0    758 KBytes       
[  4]  81.00-82.00  sec   509 KBytes  4.17 Mbits/sec    0    761 KBytes       
[  4]  82.00-83.00  sec   764 KBytes  6.25 Mbits/sec    0    769 KBytes       
[  4]  83.00-84.00  sec   445 KBytes  3.65 Mbits/sec    0    781 KBytes       
[  4]  84.00-85.00  sec   509 KBytes  4.17 Mbits/sec    0    800 KBytes       
[  4]  85.00-86.00  sec   573 KBytes  4.69 Mbits/sec    0    831 KBytes       
[  4]  86.00-87.00  sec   636 KBytes  5.22 Mbits/sec    0    892 KBytes       
[  4]  87.00-88.00  sec   509 KBytes  4.17 Mbits/sec    0    956 KBytes       
[  4]  88.00-89.00  sec   509 KBytes  4.17 Mbits/sec    3   1.00 MBytes       
[  4]  89.00-90.00  sec  0.00 Bytes  0.00 bits/sec   66    738 KBytes       
