Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   946 KBytes  7.74 Mbits/sec    0   63.6 KBytes       
[  4]   1.00-2.00   sec   636 KBytes  5.21 Mbits/sec    9   70.7 KBytes       
[  4]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   74.9 KBytes       
[  4]   3.00-4.00   sec   445 KBytes  3.65 Mbits/sec    0   79.2 KBytes       
[  4]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0   93.3 KBytes       
[  4]   5.00-6.00   sec   573 KBytes  4.69 Mbits/sec    0    123 KBytes       
[  4]   6.00-7.00   sec   636 KBytes  5.22 Mbits/sec    0    167 KBytes       
[  4]   7.00-8.00   sec   700 KBytes  5.74 Mbits/sec    0    223 KBytes       
[  4]   8.00-9.00   sec   827 KBytes  6.77 Mbits/sec    0    291 KBytes       
[  4]   9.00-10.00  sec   954 KBytes  7.82 Mbits/sec    0    389 KBytes       
[  4]  10.00-11.00  sec  1.18 MBytes  9.90 Mbits/sec    0    515 KBytes       
[  4]  11.00-12.00  sec  1.25 MBytes  10.5 Mbits/sec    0    656 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0    827 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0    963 KBytes       
[  4]  14.00-15.00  sec  1.25 MBytes  10.5 Mbits/sec   41   1.03 MBytes       
[  4]  15.00-16.00  sec  34.3 KBytes   281 Kbits/sec  181    795 KBytes       
[  4]  16.00-17.00  sec   509 KBytes  4.17 Mbits/sec   33    795 KBytes       
[  4]  17.00-18.00  sec  1.18 MBytes  9.91 Mbits/sec    0    798 KBytes       
[  4]  18.00-19.00  sec   827 KBytes  6.77 Mbits/sec    0    856 KBytes       
[  4]  19.00-20.00  sec   509 KBytes  4.17 Mbits/sec    0    912 KBytes       
[  4]  20.00-21.00  sec   700 KBytes  5.73 Mbits/sec    0    974 KBytes       
[  4]  21.00-22.00  sec   764 KBytes  6.25 Mbits/sec    0   1.01 MBytes       
[  4]  22.00-23.00  sec   700 KBytes  5.73 Mbits/sec    0   1.05 MBytes       
[  4]  23.00-24.00  sec   573 KBytes  4.69 Mbits/sec    0   1.07 MBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec   25    856 KBytes       
[  4]  25.00-26.00  sec   318 KBytes  2.61 Mbits/sec    6    769 KBytes       
[  4]  26.00-27.00  sec  1.25 MBytes  10.5 Mbits/sec    0    773 KBytes       
[  4]  27.00-28.00  sec  1.24 MBytes  10.4 Mbits/sec    0    799 KBytes       
[  4]  28.00-29.00  sec   636 KBytes  5.22 Mbits/sec    0    840 KBytes       
[  4]  29.00-30.00  sec   700 KBytes  5.73 Mbits/sec    0    874 KBytes       
[  4]  30.00-31.00  sec   636 KBytes  5.21 Mbits/sec    0    898 KBytes       
[  4]  31.00-32.00  sec   700 KBytes  5.74 Mbits/sec    0    916 KBytes       
[  4]  32.00-33.00  sec   573 KBytes  4.69 Mbits/sec    0    925 KBytes       
[  4]  33.00-34.00  sec   700 KBytes  5.73 Mbits/sec    0    929 KBytes       
[  4]  34.00-35.00  sec   636 KBytes  5.22 Mbits/sec    0    932 KBytes       
[  4]  35.00-36.00  sec   573 KBytes  4.69 Mbits/sec    0    936 KBytes       
[  4]  36.00-37.00  sec   700 KBytes  5.73 Mbits/sec    0    945 KBytes       
[  4]  37.00-38.00  sec   636 KBytes  5.22 Mbits/sec    0    959 KBytes       
[  4]  38.00-39.00  sec   700 KBytes  5.73 Mbits/sec    0    987 KBytes       
[  4]  39.00-40.00  sec   636 KBytes  5.21 Mbits/sec    0   1.00 MBytes       
[  4]  40.00-41.00  sec   509 KBytes  4.17 Mbits/sec    2   1.04 MBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   42    805 KBytes       
[  4]  42.00-43.00  sec   382 KBytes  3.13 Mbits/sec   19    749 KBytes       
[  4]  43.00-44.00  sec  1.25 MBytes  10.5 Mbits/sec    0    758 KBytes       
[  4]  44.00-45.00  sec  1.17 MBytes  9.85 Mbits/sec    0    814 KBytes       
[  4]  45.00-46.00  sec   891 KBytes  7.29 Mbits/sec    0    898 KBytes       
[  4]  46.00-47.00  sec   445 KBytes  3.65 Mbits/sec    0    933 KBytes       
[  4]  47.00-48.00  sec   827 KBytes  6.78 Mbits/sec    0    987 KBytes       
[  4]  48.00-49.00  sec   636 KBytes  5.22 Mbits/sec    0   1020 KBytes       
[  4]  49.00-50.00  sec   509 KBytes  4.17 Mbits/sec    0   1.01 MBytes       
[  4]  50.00-51.00  sec   509 KBytes  4.17 Mbits/sec   11    966 KBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec   14    742 KBytes       
[  4]  52.00-53.00  sec   700 KBytes  5.73 Mbits/sec    6    735 KBytes       
[  4]  53.00-54.00  sec  1.25 MBytes  10.5 Mbits/sec    0    747 KBytes       
[  4]  54.00-55.00  sec   884 KBytes  7.23 Mbits/sec    0    776 KBytes       
[  4]  55.00-56.00  sec   764 KBytes  6.25 Mbits/sec    0    820 KBytes       
[  4]  56.00-57.00  sec   573 KBytes  4.70 Mbits/sec    0    847 KBytes       
[  4]  57.00-58.00  sec   700 KBytes  5.73 Mbits/sec    0    870 KBytes       
[  4]  58.00-59.00  sec   382 KBytes  3.13 Mbits/sec    0    880 KBytes       
[  4]  59.00-60.00  sec   764 KBytes  6.26 Mbits/sec    0    888 KBytes       
[  4]  60.00-61.00  sec   636 KBytes  5.21 Mbits/sec    0    891 KBytes       
[  4]  61.00-62.00  sec   509 KBytes  4.17 Mbits/sec    0    894 KBytes       
[  4]  62.00-63.00  sec   700 KBytes  5.73 Mbits/sec    0    899 KBytes       
[  4]  63.00-64.00  sec   636 KBytes  5.21 Mbits/sec    0    912 KBytes       
[  4]  64.00-65.00  sec   509 KBytes  4.17 Mbits/sec    0    930 KBytes       
[  4]  65.00-66.00  sec   636 KBytes  5.22 Mbits/sec    0    964 KBytes       
[  4]  66.00-67.00  sec   573 KBytes  4.69 Mbits/sec    5    993 KBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec   28    807 KBytes       
[  4]  68.00-69.00  sec   191 KBytes  1.57 Mbits/sec   22    706 KBytes       
[  4]  69.00-70.00  sec  1.25 MBytes  10.5 Mbits/sec    0    714 KBytes       
[  4]  70.00-71.00  sec  1.05 MBytes  8.81 Mbits/sec    0    759 KBytes       
[  4]  71.00-72.00  sec   636 KBytes  5.21 Mbits/sec    0    827 KBytes       
[  4]  72.00-73.00  sec   509 KBytes  4.17 Mbits/sec    0    875 KBytes       
[  4]  73.00-74.00  sec   573 KBytes  4.69 Mbits/sec    0    922 KBytes       
[  4]  74.00-75.00  sec   636 KBytes  5.21 Mbits/sec    0    956 KBytes       
[  4]  75.00-75.00  sec  0.00 Bytes  0.00 bits/sec    0    956 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-75.00  sec  50.6 MBytes  5.66 Mbits/sec  444             sender
[  4]   0.00-75.00  sec  44.5 MBytes  4.98 Mbits/sec                  receiver

iperf Done.
