Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   693 KBytes  5.67 Mbits/sec    0   58.0 KBytes       
[  4]   1.00-2.00   sec   509 KBytes  4.17 Mbits/sec    0   79.2 KBytes       
[  4]   2.00-3.00   sec   509 KBytes  4.17 Mbits/sec    0   97.6 KBytes       
[  4]   3.00-4.00   sec   509 KBytes  4.17 Mbits/sec    0    117 KBytes       
[  4]   4.00-5.00   sec   573 KBytes  4.69 Mbits/sec    0    140 KBytes       
[  4]   5.00-6.00   sec   509 KBytes  4.17 Mbits/sec    0    160 KBytes       
[  4]   6.00-7.00   sec   573 KBytes  4.69 Mbits/sec    0    198 KBytes       
[  4]   7.00-8.00   sec   827 KBytes  6.78 Mbits/sec    0    270 KBytes       
[  4]   8.00-9.00   sec  1.06 MBytes  8.86 Mbits/sec    0    370 KBytes       
[  4]   9.00-10.00  sec   954 KBytes  7.82 Mbits/sec    0    462 KBytes       
[  4]  10.00-11.00  sec  1.24 MBytes  10.4 Mbits/sec    0    604 KBytes       
[  4]  11.00-12.00  sec  2.36 MBytes  19.8 Mbits/sec    0    847 KBytes       
[  4]  12.00-13.00  sec  2.30 MBytes  19.3 Mbits/sec    0   1.04 MBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.27 MBytes       
[  4]  14.00-15.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.54 MBytes       
[  4]  15.00-16.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.82 MBytes       
[  4]  16.00-17.00  sec  1.25 MBytes  10.5 Mbits/sec   68   1.82 MBytes       
[  4]  17.00-18.00  sec  1.25 MBytes  10.5 Mbits/sec  219   1.42 MBytes       
[  4]  18.00-19.00  sec  1.25 MBytes  10.5 Mbits/sec   34   1.42 MBytes       
[  4]  19.00-20.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.47 MBytes       
[  4]  20.00-21.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.57 MBytes       
[  4]  21.00-22.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.67 MBytes       
[  4]  22.00-23.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.76 MBytes       
[  4]  23.00-24.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.84 MBytes       
[  4]  24.00-25.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.90 MBytes       
[  4]  25.00-26.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.94 MBytes       
[  4]  26.00-27.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.98 MBytes       
[  4]  27.00-28.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.00 MBytes       
[  4]  28.00-29.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.01 MBytes       
[  4]  29.00-30.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.02 MBytes       
[  4]  30.00-31.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.02 MBytes       
[  4]  31.00-32.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.03 MBytes       
[  4]  32.00-33.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.04 MBytes       
[  4]  33.00-34.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.05 MBytes       
[  4]  34.00-35.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.08 MBytes       
[  4]  35.00-36.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.11 MBytes       
[  4]  36.00-37.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.16 MBytes       
[  4]  37.00-38.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.23 MBytes       
[  4]  38.00-39.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.32 MBytes       
[  4]  39.00-40.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.43 MBytes       
[  4]  40.00-41.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.57 MBytes       
[  4]  41.00-42.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.74 MBytes       
[  4]  42.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0   2.74 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-42.00  sec  51.2 MBytes  10.2 Mbits/sec  321             sender
[  4]   0.00-42.00  sec  42.3 MBytes  8.46 Mbits/sec                  receiver

iperf Done.
