Connecting to host 10.0.0.2, port 5207
[  4] local 10.0.0.1 port 46122 connected to 10.0.0.2 port 5207
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   276 KBytes  2.26 Mbits/sec    0   19.8 KBytes       
[  4]   1.00-2.00   sec   143 KBytes  1.17 Mbits/sec    0   26.9 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.56 Mbits/sec    0   33.9 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   41.0 KBytes       
[  4]   4.00-5.00   sec   318 KBytes  2.61 Mbits/sec    0   65.0 KBytes       
[  4]   5.00-6.00   sec   318 KBytes  2.61 Mbits/sec    0    102 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    148 KBytes       
[  4]   7.00-8.01   sec   382 KBytes  3.10 Mbits/sec    0    189 KBytes       
[  4]   8.01-9.00   sec   509 KBytes  4.21 Mbits/sec    0    263 KBytes       
[  4]   9.00-10.00  sec   764 KBytes  6.26 Mbits/sec    0    359 KBytes       
[  4]  10.00-11.00  sec   382 KBytes  3.12 Mbits/sec    0    409 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   522 Kbits/sec    0    417 KBytes       
[  4]  12.00-13.00  sec  1.06 MBytes  8.86 Mbits/sec   11    543 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   10    520 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec  116    385 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   22    366 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   521 Kbits/sec  116    245 KBytes       
[  4]  17.00-18.00  sec   509 KBytes  4.17 Mbits/sec    5    287 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    0    298 KBytes       
[  4]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec   45    235 KBytes       
[  4]  20.00-21.00  sec   764 KBytes  6.26 Mbits/sec    0    277 KBytes       
[  4]  21.00-22.00  sec   318 KBytes  2.61 Mbits/sec    0    283 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec    0    284 KBytes       
[  4]  23.00-24.00  sec   255 KBytes  2.09 Mbits/sec    0    311 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0    311 KBytes       
[  4]  25.00-26.00  sec   318 KBytes  2.61 Mbits/sec    0    327 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    0    327 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.60 Mbits/sec    0    334 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0    334 KBytes       
[  4]  29.00-30.00  sec   318 KBytes  2.61 Mbits/sec    0    349 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    0    349 KBytes       
[  4]  31.00-32.00  sec   255 KBytes  2.08 Mbits/sec    0    393 KBytes       
[  4]  32.00-33.00  sec  63.6 KBytes   521 Kbits/sec    0    403 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    0    403 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec   39    283 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec    0    283 KBytes       
[  4]  36.00-37.00  sec   382 KBytes  3.13 Mbits/sec   23    283 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   15    283 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec   22    280 KBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.56 Mbits/sec   48    198 KBytes       
[  4]  40.00-41.00  sec  63.6 KBytes   521 Kbits/sec   13    198 KBytes       
[  4]  41.00-42.00  sec   255 KBytes  2.08 Mbits/sec    8    188 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec   15    198 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec   18    198 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec   17    198 KBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec    5    198 KBytes       
[  4]  46.00-47.00  sec   891 KBytes  7.29 Mbits/sec    9    139 KBytes       
[  4]  47.00-48.00  sec   318 KBytes  2.61 Mbits/sec    0    140 KBytes       
[  4]  48.00-49.00  sec   191 KBytes  1.57 Mbits/sec    0    150 KBytes       
[  4]  49.00-49.00  sec  0.00 Bytes  0.00 bits/sec    0    150 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-49.00  sec  10.2 MBytes  1.74 Mbits/sec  557             sender
[  4]   0.00-49.00  sec  7.07 MBytes  1.21 Mbits/sec                  receiver

iperf Done.
