Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   643 KBytes  5.27 Mbits/sec    0   56.6 KBytes       
[  4]   1.00-2.00   sec   382 KBytes  3.13 Mbits/sec   30   49.5 KBytes       
[  4]   2.00-3.00   sec   445 KBytes  3.65 Mbits/sec    0   58.0 KBytes       
[  4]   3.00-4.00   sec   382 KBytes  3.13 Mbits/sec    0   59.4 KBytes       
[  4]   4.00-5.00   sec   382 KBytes  3.13 Mbits/sec    0   60.8 KBytes       
[  4]   5.00-6.00   sec   445 KBytes  3.65 Mbits/sec    0   65.0 KBytes       
[  4]   6.00-7.00   sec   445 KBytes  3.65 Mbits/sec    0   70.7 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0   80.6 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.69 Mbits/sec    0    103 KBytes       
[  4]   9.00-10.00  sec   764 KBytes  6.26 Mbits/sec    0    141 KBytes       
[  4]  10.00-11.00  sec   827 KBytes  6.78 Mbits/sec    0    192 KBytes       
[  4]  11.00-12.00  sec  1018 KBytes  8.33 Mbits/sec    0    264 KBytes       
[  4]  12.00-13.00  sec  1.06 MBytes  8.87 Mbits/sec    0    352 KBytes       
[  4]  13.00-14.00  sec  1.18 MBytes  9.87 Mbits/sec    0    464 KBytes       
[  4]  14.00-15.00  sec  1.24 MBytes  10.5 Mbits/sec    0    588 KBytes       
[  4]  15.00-16.00  sec  1.25 MBytes  10.5 Mbits/sec    0    741 KBytes       
[  4]  16.00-17.00  sec  1.92 MBytes  16.1 Mbits/sec    0    936 KBytes       
[  4]  17.00-18.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.10 MBytes       
[  4]  18.00-19.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.30 MBytes       
[  4]  19.00-20.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.61 MBytes       
[  4]  20.00-21.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.84 MBytes       
[  4]  21.00-22.00  sec  1.25 MBytes  10.5 Mbits/sec    0   2.16 MBytes       
[  4]  22.00-23.00  sec  1.25 MBytes  10.5 Mbits/sec  155   1.77 MBytes       
[  4]  23.00-24.00  sec   967 KBytes  7.92 Mbits/sec  159   1.51 MBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec  197   1.51 MBytes       
[  4]  25.00-26.00  sec   191 KBytes  1.56 Mbits/sec  456   1.14 MBytes       
[  4]  26.00-27.00  sec   255 KBytes  2.09 Mbits/sec   32   1.01 MBytes       
[  4]  27.00-28.00  sec  1.25 MBytes  10.5 Mbits/sec   64   1017 KBytes       
[  4]  28.00-29.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.07 MBytes       
[  4]  29.00-30.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.11 MBytes       
[  4]  30.00-31.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.16 MBytes       
[  4]  31.00-32.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.20 MBytes       
[  4]  32.00-33.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.21 MBytes       
[  4]  33.00-34.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.25 MBytes       
[  4]  34.00-35.00  sec   776 KBytes  6.35 Mbits/sec    0   1.25 MBytes       
[  4]  35.00-36.00  sec   891 KBytes  7.30 Mbits/sec    0   1.27 MBytes       
[  4]  36.00-37.00  sec   318 KBytes  2.61 Mbits/sec    0   1.27 MBytes       
[  4]  37.00-38.00  sec   573 KBytes  4.69 Mbits/sec    0   1.28 MBytes       
[  4]  38.00-39.00  sec   636 KBytes  5.21 Mbits/sec    0   1.28 MBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.56 Mbits/sec    1   1.28 MBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    3    976 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    5    933 KBytes       
[  4]  42.00-43.00  sec  1.12 MBytes  9.39 Mbits/sec    3    923 KBytes       
[  4]  43.00-44.11  sec  1018 KBytes  7.53 Mbits/sec    1    912 KBytes       
[  4]  44.11-45.00  sec  63.6 KBytes   584 Kbits/sec    5    675 KBytes       
[  4]  45.00-46.00  sec   318 KBytes  2.60 Mbits/sec    6    646 KBytes       
[  4]  46.00-47.00  sec  1.25 MBytes  10.5 Mbits/sec    0    632 KBytes       
[  4]  47.00-48.00  sec  1.25 MBytes  10.5 Mbits/sec    0    461 KBytes       
[  4]  48.00-49.00  sec   240 KBytes  1.96 Mbits/sec    0    477 KBytes       
[  4]  49.00-50.00  sec   382 KBytes  3.13 Mbits/sec    0    501 KBytes       
[  4]  50.00-51.00  sec   382 KBytes  3.13 Mbits/sec    0    523 KBytes       
[  4]  51.00-52.00  sec   191 KBytes  1.56 Mbits/sec    0    530 KBytes       
[  4]  52.00-53.00  sec   318 KBytes  2.61 Mbits/sec    0    540 KBytes       
[  4]  53.00-54.00  sec   255 KBytes  2.08 Mbits/sec    0    543 KBytes       
[  4]  54.00-55.00  sec   382 KBytes  3.14 Mbits/sec    0    546 KBytes       
[  4]  55.00-56.00  sec   255 KBytes  2.08 Mbits/sec    0    551 KBytes       
[  4]  56.00-57.00  sec   318 KBytes  2.60 Mbits/sec    0    560 KBytes       
[  4]  57.00-58.00  sec   382 KBytes  3.13 Mbits/sec    0    585 KBytes       
[  4]  58.00-59.00  sec   191 KBytes  1.56 Mbits/sec    0    601 KBytes       
[  4]  59.00-60.00  sec   382 KBytes  3.13 Mbits/sec    0    660 KBytes       
[  4]  60.00-61.00  sec   127 KBytes  1.04 Mbits/sec    0    691 KBytes       
[  4]  61.00-62.00  sec   127 KBytes  1.04 Mbits/sec    0    734 KBytes       
[  4]  62.00-63.00  sec   318 KBytes  2.61 Mbits/sec    0    833 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec   29    741 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec   19    649 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec  198    584 KBytes       
[  4]  66.00-67.00  sec  1.25 MBytes  10.5 Mbits/sec    0    413 KBytes       
[  4]  67.00-68.00  sec  1.25 MBytes  10.5 Mbits/sec    0    445 KBytes       
[  4]  68.00-69.00  sec  1.25 MBytes  10.5 Mbits/sec    0    472 KBytes       
[  4]  69.00-70.00  sec  1.25 MBytes  10.5 Mbits/sec    0    488 KBytes       
[  4]  70.00-71.00  sec  1.25 MBytes  10.5 Mbits/sec    0    495 KBytes       
[  4]  71.00-71.00  sec  0.00 Bytes  0.00 bits/sec    0    495 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-71.00  sec  50.8 MBytes  6.00 Mbits/sec  1363             sender
[  4]   0.00-71.00  sec  38.9 MBytes  4.60 Mbits/sec                  receiver

iperf Done.
