Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   317 KBytes  2.59 Mbits/sec    0   42.4 KBytes       
[  4]   1.00-2.01   sec   134 KBytes  1.10 Mbits/sec    0   49.5 KBytes       
[  4]   2.01-3.02   sec   191 KBytes  1.55 Mbits/sec    0   55.1 KBytes       
[  4]   3.02-4.01   sec   127 KBytes  1.05 Mbits/sec    0   60.8 KBytes       
[  4]   4.01-5.00   sec   191 KBytes  1.58 Mbits/sec    0   77.8 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.56 Mbits/sec    0   97.6 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0    130 KBytes       
[  4]   7.00-8.01   sec   445 KBytes  3.62 Mbits/sec    0    188 KBytes       
[  4]   8.01-9.00   sec   127 KBytes  1.05 Mbits/sec   20    147 KBytes       
[  4]   9.00-10.01  sec  0.00 Bytes  0.00 bits/sec   24    144 KBytes       
[  4]  10.01-11.00  sec  0.00 Bytes  0.00 bits/sec    0    144 KBytes       
[  4]  11.00-12.00  sec   445 KBytes  3.65 Mbits/sec    0    107 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec    0    105 KBytes       
[  4]  13.00-14.00  sec  63.6 KBytes   522 Kbits/sec    0    113 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0    115 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec    7   79.2 KBytes       
[  4]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec    0   83.4 KBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.05 Mbits/sec    0   90.5 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   521 Kbits/sec    0   94.7 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   520 Kbits/sec    0   94.7 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.05 Mbits/sec    0   97.6 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    0   99.0 KBytes       
[  4]  22.00-23.00  sec   127 KBytes  1.04 Mbits/sec    0    110 KBytes       
[  4]  23.00-24.00  sec  63.6 KBytes   521 Kbits/sec    0    136 KBytes       
[  4]  24.00-25.01  sec  0.00 Bytes  0.00 bits/sec    0    150 KBytes       
[  4]  25.01-26.00  sec   127 KBytes  1.05 Mbits/sec    0    201 KBytes       
[  4]  26.00-27.01  sec   573 KBytes  4.67 Mbits/sec    0    280 KBytes       
[  4]  27.01-28.00  sec   509 KBytes  4.19 Mbits/sec    0    351 KBytes       
[  4]  28.00-29.00  sec   191 KBytes  1.56 Mbits/sec   22    310 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec   44    260 KBytes       
