Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   277 KBytes  2.27 Mbits/sec    0   19.8 KBytes       
[  4]   1.00-2.00   sec   137 KBytes  1.12 Mbits/sec    0   26.9 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.56 Mbits/sec    0   33.9 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   43.8 KBytes       
[  4]   4.00-5.00   sec   318 KBytes  2.61 Mbits/sec    0   70.7 KBytes       
[  4]   5.00-6.00   sec   318 KBytes  2.61 Mbits/sec    0    105 KBytes       
[  4]   6.00-7.00   sec   573 KBytes  4.69 Mbits/sec    0    165 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    230 KBytes       
[  4]   8.00-9.00   sec   764 KBytes  6.26 Mbits/sec    0    327 KBytes       
[  4]   9.00-10.00  sec   255 KBytes  2.08 Mbits/sec    0    359 KBytes       
[  4]  10.00-11.00  sec  1018 KBytes  8.34 Mbits/sec    0    492 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   521 Kbits/sec    0    502 KBytes       
[  4]  12.00-13.00  sec   700 KBytes  5.73 Mbits/sec   57    468 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   16    434 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   63    419 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   23    419 KBytes       
[  4]  16.00-17.00  sec   255 KBytes  2.08 Mbits/sec  138    404 KBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec   43    154 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   522 Kbits/sec    2    116 KBytes       
[  4]  19.00-20.00  sec   954 KBytes  7.82 Mbits/sec    0    161 KBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   521 Kbits/sec    0    294 KBytes       
[  4]  21.00-22.00  sec   191 KBytes  1.56 Mbits/sec    0    313 KBytes       
[  4]  22.00-23.00  sec   127 KBytes  1.04 Mbits/sec    0    321 KBytes       
[  4]  23.00-24.00  sec   255 KBytes  2.08 Mbits/sec    0    341 KBytes       
[  4]  24.00-25.00  sec  63.6 KBytes   521 Kbits/sec    0    342 KBytes       
[  4]  25.00-26.00  sec   255 KBytes  2.09 Mbits/sec    0    349 KBytes       
[  4]  26.00-27.00  sec  63.6 KBytes   521 Kbits/sec    0    351 KBytes       
[  4]  27.00-28.00  sec  63.6 KBytes   522 Kbits/sec    0    354 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.09 Mbits/sec    0    366 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    0    366 KBytes       
[  4]  30.00-31.00  sec   382 KBytes  3.13 Mbits/sec    0    417 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    0    417 KBytes       
[  4]  32.00-33.00  sec   382 KBytes  3.13 Mbits/sec    0    527 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    0    529 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec   28    450 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   38    372 KBytes       
[  4]  36.00-37.01  sec  0.00 Bytes  0.00 bits/sec    5    372 KBytes       
[  4]  37.01-38.00  sec  0.00 Bytes  0.00 bits/sec    0    372 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec   22    372 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec   39    369 KBytes       
[  4]  40.00-41.00  sec   700 KBytes  5.73 Mbits/sec   25    318 KBytes       
[  4]  41.00-42.00  sec   636 KBytes  5.22 Mbits/sec    0    262 KBytes       
[  4]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    0    273 KBytes       
[  4]  43.00-43.00  sec  0.00 Bytes  0.00 bits/sec    0    273 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-43.00  sec  10.1 MBytes  1.97 Mbits/sec  499             sender
[  4]   0.00-43.00  sec  7.01 MBytes  1.37 Mbits/sec                  receiver

iperf Done.
