Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   399 KBytes  3.24 Mbits/sec    0   24.0 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec    2   1.41 KBytes       
[  4]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    0   1.41 KBytes       
[  4]  41.00-42.00  sec  63.6 KBytes   521 Kbits/sec   26   36.8 KBytes       
[  4]  42.00-43.00  sec   445 KBytes  3.65 Mbits/sec  114    682 KBytes       
[  4]  43.00-44.00  sec  1.93 MBytes  16.2 Mbits/sec    0    775 KBytes       
[  4]  44.00-45.00  sec   445 KBytes  3.65 Mbits/sec    0    796 KBytes       
[  4]  45.00-46.00  sec   382 KBytes  3.13 Mbits/sec    0    814 KBytes       
[  4]  46.00-47.00  sec   636 KBytes  5.21 Mbits/sec    0    846 KBytes       
[  4]  47.00-48.00  sec   191 KBytes  1.56 Mbits/sec    0    856 KBytes       
[  4]  48.00-49.00  sec   764 KBytes  6.26 Mbits/sec    0    906 KBytes       
[  4]  49.00-50.00  sec  63.6 KBytes   521 Kbits/sec    0    911 KBytes       
[  4]  50.00-51.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.06 MBytes       
[  4]  51.00-52.00  sec   184 KBytes  1.50 Mbits/sec    0   1.06 MBytes       
[  4]  52.00-53.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.34 MBytes       
[  4]  53.00-54.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.35 MBytes       
[  4]  54.00-55.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.69 MBytes       
[  4]  55.00-56.00  sec  1.25 MBytes  10.5 Mbits/sec   32   1.68 MBytes       
[  4]  56.00-57.00  sec  1.09 MBytes  9.14 Mbits/sec  137   1.38 MBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec  182   1.25 MBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec   39   1.25 MBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec  122   1.25 MBytes       
[  4]  60.00-61.00  sec  63.6 KBytes   522 Kbits/sec   16   1.41 KBytes       
[  4]  61.00-62.00  sec   255 KBytes  2.08 Mbits/sec    0   1.41 KBytes       
[  4]  62.00-63.00  sec  1.25 MBytes  10.5 Mbits/sec  299   1.26 MBytes       
[  4]  63.00-64.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.35 MBytes       
[  4]  64.00-65.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.42 MBytes       
[  4]  65.00-66.00  sec  1.22 MBytes  10.2 Mbits/sec    0   1.44 MBytes       
[  4]  66.00-67.00  sec  1018 KBytes  8.34 Mbits/sec    0   1.48 MBytes       
[  4]  67.00-68.00  sec   318 KBytes  2.61 Mbits/sec    0   1.50 MBytes       
[  4]  68.00-69.00  sec   954 KBytes  7.82 Mbits/sec    0   1.55 MBytes       
[  4]  69.00-70.00  sec   318 KBytes  2.61 Mbits/sec    0   1.57 MBytes       
[  4]  70.00-71.00  sec  1018 KBytes  8.34 Mbits/sec    0   1.61 MBytes       
[  4]  71.00-72.00  sec   573 KBytes  4.69 Mbits/sec    0   1.65 MBytes       
[  4]  72.00-73.00  sec   700 KBytes  5.74 Mbits/sec    0   1.76 MBytes       
[  4]  73.00-74.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.91 MBytes       
[  4]  74.00-75.00  sec   374 KBytes  3.07 Mbits/sec   18   1.84 MBytes       
[  4]  75.00-76.00  sec  0.00 Bytes  0.00 bits/sec  106   1.39 MBytes       
[  4]  76.00-77.00  sec  0.00 Bytes  0.00 bits/sec   53   1.34 MBytes       
[  4]  77.00-78.00  sec  0.00 Bytes  0.00 bits/sec   43   1.34 MBytes       
[  4]  78.00-79.00  sec  0.00 Bytes  0.00 bits/sec   57   1.34 MBytes       
[  4]  79.00-80.00  sec  0.00 Bytes  0.00 bits/sec   78   1.41 KBytes       
[  4]  80.00-81.00  sec   382 KBytes  3.13 Mbits/sec    0   1.41 KBytes       
[  4]  81.00-82.00  sec   318 KBytes  2.60 Mbits/sec   53   74.9 KBytes       
[  4]  82.00-83.00  sec  2.50 MBytes  21.0 Mbits/sec  139   1.53 MBytes       
[  4]  83.00-84.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.58 MBytes       
[  4]  84.00-85.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.61 MBytes       
[  4]  85.00-86.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.66 MBytes       
[  4]  86.00-87.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.69 MBytes       
[  4]  87.00-88.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.74 MBytes       
[  4]  88.00-89.00  sec   776 KBytes  6.35 Mbits/sec    0   1.77 MBytes       
[  4]  89.00-90.00  sec   954 KBytes  7.82 Mbits/sec    0   1.82 MBytes       
[  4]  90.00-91.00  sec   636 KBytes  5.21 Mbits/sec    0   1.85 MBytes       
[  4]  91.00-92.00  sec   954 KBytes  7.82 Mbits/sec    0   1.91 MBytes       
[  4]  92.00-93.00  sec   891 KBytes  7.30 Mbits/sec    0   1.97 MBytes       
[  4]  93.00-93.00  sec  0.00 Bytes  0.00 bits/sec    0   1.97 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-93.00  sec  50.9 MBytes  4.59 Mbits/sec  2047             sender
[  4]   0.00-93.00  sec  42.0 MBytes  3.79 Mbits/sec                  receiver

iperf Done.
