Connecting to host 10.0.0.2, port 5206
[  4] local 10.0.0.1 port 46120 connected to 10.0.0.2 port 5206
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   184 KBytes  1.51 Mbits/sec    0   15.6 KBytes       
[  4]   1.00-2.00   sec  73.5 KBytes   602 Kbits/sec    0   18.4 KBytes       
[  4]   2.00-3.00   sec  65.0 KBytes   533 Kbits/sec    0   24.0 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   35.4 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   60.8 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.56 Mbits/sec    0   84.8 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    124 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    184 KBytes       
[  4]   8.00-9.00   sec   255 KBytes  2.08 Mbits/sec    0    214 KBytes       
[  4]   9.00-10.00  sec   445 KBytes  3.65 Mbits/sec    0    276 KBytes       
[  4]  10.00-11.00  sec  63.6 KBytes   521 Kbits/sec    0    280 KBytes       
[  4]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec   52    198 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   12    197 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    4    198 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   27    198 KBytes       
[  4]  15.00-16.00  sec   191 KBytes  1.56 Mbits/sec   46    195 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   521 Kbits/sec    0    160 KBytes       
[  4]  17.00-18.00  sec   382 KBytes  3.13 Mbits/sec    0    139 KBytes       
[  4]  18.00-19.00  sec   127 KBytes  1.04 Mbits/sec    0    146 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    157 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0    164 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    0    164 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0    167 KBytes       
[  4]  23.00-24.00  sec   127 KBytes  1.04 Mbits/sec    0    171 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0    173 KBytes       
[  4]  25.00-26.00  sec   191 KBytes  1.56 Mbits/sec    0    191 KBytes       
[  4]  26.00-27.00  sec   127 KBytes  1.04 Mbits/sec    0    225 KBytes       
[  4]  27.00-28.00  sec  63.6 KBytes   522 Kbits/sec    0    236 KBytes       
[  4]  28.00-29.00  sec   318 KBytes  2.61 Mbits/sec    0    310 KBytes       
[  4]  29.00-30.00  sec   127 KBytes  1.04 Mbits/sec    0    332 KBytes       
[  4]  30.00-31.00  sec  1.06 MBytes  8.87 Mbits/sec    0    469 KBytes       
[  4]  31.00-32.00  sec   382 KBytes  3.12 Mbits/sec    0    519 KBytes       
[  4]  32.00-33.00  sec  1.24 MBytes  10.4 Mbits/sec    0    694 KBytes       
[  4]  33.00-34.00  sec   191 KBytes  1.56 Mbits/sec    0    718 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec  120    503 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   40    503 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   61    488 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   31    503 KBytes       
[  4]  38.00-39.00  sec   509 KBytes  4.17 Mbits/sec   28    503 KBytes       
[  4]  39.00-40.00  sec  63.6 KBytes   521 Kbits/sec   16    445 KBytes       
[  4]  40.00-41.00  sec  63.6 KBytes   521 Kbits/sec   47    250 KBytes       
[  4]  41.00-42.00  sec  1018 KBytes  8.34 Mbits/sec    9    124 KBytes       
[  4]  42.00-43.00  sec   636 KBytes  5.21 Mbits/sec    0    356 KBytes       
[  4]  43.00-44.00  sec   255 KBytes  2.08 Mbits/sec    0    375 KBytes       
[  4]  44.00-45.00  sec  63.6 KBytes   522 Kbits/sec    0    382 KBytes       
[  4]  45.00-46.00  sec   382 KBytes  3.13 Mbits/sec    0    406 KBytes       
[  4]  46.00-46.00  sec  0.00 Bytes  0.00 bits/sec    0    406 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-46.00  sec  10.3 MBytes  1.87 Mbits/sec  493             sender
[  4]   0.00-46.00  sec  6.64 MBytes  1.21 Mbits/sec                  receiver

iperf Done.
