Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   482 KBytes  3.94 Mbits/sec    0   60.8 KBytes       
[  4]   1.00-2.00   sec   191 KBytes  1.56 Mbits/sec    0   66.5 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.57 Mbits/sec    0   73.5 KBytes       
[  4]   3.00-4.00   sec   255 KBytes  2.09 Mbits/sec    0   83.4 KBytes       
[  4]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    0   91.9 KBytes       
[  4]   5.00-6.00   sec   445 KBytes  3.65 Mbits/sec    0    130 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    168 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    225 KBytes       
[  4]   8.00-9.00   sec   700 KBytes  5.74 Mbits/sec    0    318 KBytes       
[  4]   9.00-10.00  sec  63.6 KBytes   521 Kbits/sec    0    328 KBytes       
[  4]  10.00-11.00  sec  1.12 MBytes  9.38 Mbits/sec    0    481 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   521 Kbits/sec    0    491 KBytes       
[  4]  12.00-13.00  sec   573 KBytes  4.69 Mbits/sec   58    427 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   23    393 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   49    392 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   25    393 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec  136    317 KBytes       
[  4]  17.00-18.00  sec   382 KBytes  3.13 Mbits/sec   33   94.7 KBytes       
[  4]  18.00-19.00  sec   445 KBytes  3.65 Mbits/sec   17    132 KBytes       
[  4]  19.00-20.00  sec   382 KBytes  3.13 Mbits/sec    0    281 KBytes       
[  4]  20.00-21.00  sec   191 KBytes  1.56 Mbits/sec    0    293 KBytes       
[  4]  21.00-22.00  sec   255 KBytes  2.08 Mbits/sec    0    311 KBytes       
[  4]  22.00-23.00  sec  63.6 KBytes   521 Kbits/sec    0    314 KBytes       
[  4]  23.00-24.00  sec   127 KBytes  1.04 Mbits/sec    0    320 KBytes       
[  4]  24.00-25.00  sec   191 KBytes  1.57 Mbits/sec    0    327 KBytes       
[  4]  25.00-26.00  sec  63.6 KBytes   521 Kbits/sec    0    329 KBytes       
[  4]  26.00-27.00  sec   255 KBytes  2.09 Mbits/sec    0    335 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.60 Mbits/sec    0    348 KBytes       
[  4]  28.00-29.00  sec   318 KBytes  2.61 Mbits/sec    0    369 KBytes       
[  4]  29.00-30.00  sec   318 KBytes  2.61 Mbits/sec    0    411 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   521 Kbits/sec    0    433 KBytes       
[  4]  31.00-32.00  sec   318 KBytes  2.61 Mbits/sec    0    495 KBytes       
[  4]  32.00-33.00  sec   255 KBytes  2.09 Mbits/sec    0    576 KBytes       
[  4]  33.00-34.00  sec   764 KBytes  6.25 Mbits/sec    0    662 KBytes       
[  4]  34.00-35.00  sec   255 KBytes  2.09 Mbits/sec    0    697 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec  104    489 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   20    489 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   80    475 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec   67    464 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec   64    489 KBytes       
[  4]  40.00-41.00  sec   573 KBytes  4.69 Mbits/sec  100    489 KBytes       
[  4]  41.00-41.00  sec  0.00 Bytes  0.00 bits/sec    0    489 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-41.00  sec  10.4 MBytes  2.12 Mbits/sec  776             sender
[  4]   0.00-41.00  sec  6.70 MBytes  1.37 Mbits/sec                  receiver

iperf Done.
