Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  82.0 KBytes   671 Kbits/sec    1   14.1 KBytes       
[  4]   1.00-2.02   sec  99.0 KBytes   793 Kbits/sec    0   28.3 KBytes       
[  4]   2.02-3.04   sec   107 KBytes   863 Kbits/sec    0   42.4 KBytes       
[  4]   3.04-4.00   sec  11.3 KBytes  96.8 Kbits/sec    0   42.4 KBytes       
[  4]   4.00-5.00   sec  70.7 KBytes   580 Kbits/sec    0   48.1 KBytes       
[  4]   5.00-6.00   sec  0.00 Bytes  0.00 bits/sec    0   48.1 KBytes       
[  4]   6.00-7.00   sec   191 KBytes  1.57 Mbits/sec    0   69.3 KBytes       
[  4]   7.00-8.07   sec  0.00 Bytes  0.00 bits/sec    0   69.3 KBytes       
[  4]   8.07-9.00   sec   255 KBytes  2.25 Mbits/sec    0    105 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    0    105 KBytes       
[  4]  10.00-11.00  sec   382 KBytes  3.13 Mbits/sec    0    156 KBytes       
[  4]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec    0    157 KBytes       
[  4]  12.00-13.00  sec   509 KBytes  4.17 Mbits/sec    0    219 KBytes       
[  4]  13.00-14.01  sec  0.00 Bytes  0.00 bits/sec    0    223 KBytes       
[  4]  14.01-15.00  sec   382 KBytes  3.16 Mbits/sec    2    249 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   18    185 KBytes       
[  4]  16.00-17.03  sec  0.00 Bytes  0.00 bits/sec   21    185 KBytes       
[  4]  17.03-18.00  sec  0.00 Bytes  0.00 bits/sec    0    185 KBytes       
[  4]  18.00-19.00  sec   382 KBytes  3.12 Mbits/sec    0    209 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   522 Kbits/sec    0    214 KBytes       
[  4]  20.00-21.02  sec   127 KBytes  1.02 Mbits/sec    0    242 KBytes       
[  4]  21.02-22.00  sec  63.6 KBytes   531 Kbits/sec    0    245 KBytes       
[  4]  22.00-23.02  sec   191 KBytes  1.53 Mbits/sec    0    257 KBytes       
[  4]  23.02-24.00  sec  0.00 Bytes  0.00 bits/sec    0    257 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0    257 KBytes       
[  4]  25.00-26.10  sec   127 KBytes   953 Kbits/sec   15    206 KBytes       
[  4]  26.10-27.00  sec  0.00 Bytes  0.00 bits/sec    0    204 KBytes       
[  4]  27.00-28.00  sec  63.6 KBytes   522 Kbits/sec    0    184 KBytes       
