Connecting to host 10.0.0.2, port 5208
[  4] local 10.0.0.1 port 46124 connected to 10.0.0.2 port 5208
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  82.0 KBytes   672 Kbits/sec    0   14.1 KBytes       
[  4]   1.00-2.00   sec   266 KBytes  2.18 Mbits/sec    0   55.1 KBytes       
[  4]   2.00-3.00   sec   134 KBytes  1.10 Mbits/sec    0   60.8 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   63.6 KBytes       
[  4]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    0   74.9 KBytes       
[  4]   5.00-6.00   sec  0.00 Bytes  0.00 bits/sec    0   80.6 KBytes       
[  4]   6.00-7.00   sec   191 KBytes  1.56 Mbits/sec    0    102 KBytes       
[  4]   7.00-8.00   sec   382 KBytes  3.13 Mbits/sec    0    153 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec    0    154 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    0    154 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec   35    109 KBytes       
[  4]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec    0    109 KBytes       
[  4]  12.00-13.00  sec  63.6 KBytes   521 Kbits/sec   11   73.5 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   34    106 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0    106 KBytes       
[  4]  15.00-16.00  sec  63.6 KBytes   521 Kbits/sec   23   36.8 KBytes       
[  4]  16.00-17.00  sec   255 KBytes  2.09 Mbits/sec    0   74.9 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   521 Kbits/sec    0   80.6 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    0   80.6 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   521 Kbits/sec    0   87.7 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec    0   87.7 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec    0   90.5 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec    0   90.5 KBytes       
[  4]  23.00-24.00  sec  63.6 KBytes   521 Kbits/sec    0    102 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0    102 KBytes       
[  4]  25.00-26.00  sec  63.6 KBytes   522 Kbits/sec    0    143 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    0    143 KBytes       
[  4]  27.00-28.00  sec   509 KBytes  4.17 Mbits/sec    0    215 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0    215 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec   46    151 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    0    151 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    0    151 KBytes       
[  4]  32.00-33.00  sec   191 KBytes  1.56 Mbits/sec   29    109 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec   36    105 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec    0    105 KBytes       
[  4]  35.00-36.00  sec  63.6 KBytes   521 Kbits/sec   20   97.6 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   17    105 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec    0    105 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec    4    105 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec   17    105 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    0    105 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    2   1.41 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  43.00-44.00  sec  63.6 KBytes   521 Kbits/sec    9   12.7 KBytes       
[  4]  44.00-45.00  sec   191 KBytes  1.57 Mbits/sec   11    113 KBytes       
[  4]  45.00-46.00  sec   382 KBytes  3.13 Mbits/sec    0    132 KBytes       
[  4]  46.00-47.00  sec   127 KBytes  1.04 Mbits/sec    0    139 KBytes       
[  4]  47.00-48.00  sec   127 KBytes  1.04 Mbits/sec    0    146 KBytes       
[  4]  48.00-49.00  sec   127 KBytes  1.04 Mbits/sec    0    175 KBytes       
[  4]  49.00-50.00  sec   255 KBytes  2.09 Mbits/sec    0    232 KBytes       
[  4]  50.00-51.00  sec  0.00 Bytes  0.00 bits/sec    0    233 KBytes       
[  4]  51.00-52.00  sec   764 KBytes  6.26 Mbits/sec    0    322 KBytes       
[  4]  52.00-53.00  sec  1.06 MBytes  8.86 Mbits/sec    0    462 KBytes       
[  4]  53.00-54.00  sec  63.6 KBytes   521 Kbits/sec    0    471 KBytes       
[  4]  54.00-55.00  sec  1.55 MBytes  13.0 Mbits/sec    0    677 KBytes       
[  4]  55.00-56.00  sec   191 KBytes  1.56 Mbits/sec    0    707 KBytes       
[  4]  56.00-57.00  sec  2.30 MBytes  19.3 Mbits/sec    0   1015 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    0   1015 KBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec  197    723 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec    6    723 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec   79    720 KBytes       
[  4]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec   67    648 KBytes       
[  4]  62.00-63.00  sec  63.6 KBytes   522 Kbits/sec   28    520 KBytes       
[  4]  63.00-64.00  sec   127 KBytes  1.04 Mbits/sec    1   1.41 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  67.00-68.00  sec  63.6 KBytes   521 Kbits/sec   29   41.0 KBytes       
[  4]  68.00-69.00  sec   700 KBytes  5.74 Mbits/sec  112    655 KBytes       
[  4]  69.00-70.00  sec  1.18 MBytes  9.90 Mbits/sec    0    785 KBytes       
[  4]  70.00-71.00  sec  0.00 Bytes  0.00 bits/sec    0    785 KBytes       
[  4]  71.00-72.00  sec   764 KBytes  6.25 Mbits/sec    0    824 KBytes       
[  4]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec    0    824 KBytes       
[  4]  73.00-74.00  sec   827 KBytes  6.78 Mbits/sec    0    865 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec    0    865 KBytes       
[  4]  75.00-76.00  sec   573 KBytes  4.69 Mbits/sec    0    922 KBytes       
[  4]  76.00-77.00  sec   255 KBytes  2.09 Mbits/sec    0    943 KBytes       
[  4]  77.00-78.00  sec   191 KBytes  1.56 Mbits/sec    0   1020 KBytes       
[  4]  78.00-79.00  sec  1.24 MBytes  10.4 Mbits/sec    4   1.12 MBytes       
[  4]  79.00-80.00  sec  0.00 Bytes  0.00 bits/sec    0   1.12 MBytes       
[  4]  80.00-81.00  sec  0.00 Bytes  0.00 bits/sec  143    809 KBytes       
[  4]  81.00-82.00  sec  0.00 Bytes  0.00 bits/sec    0    809 KBytes       
[  4]  82.00-83.00  sec  0.00 Bytes  0.00 bits/sec   58    809 KBytes       
[  4]  83.00-84.00  sec  63.6 KBytes   521 Kbits/sec    7   1.41 KBytes       
[  4]  84.00-85.00  sec   127 KBytes  1.04 Mbits/sec    0   1.41 KBytes       
[  4]  85.00-86.00  sec   191 KBytes  1.56 Mbits/sec   74    105 KBytes       
[  4]  86.00-87.00  sec  1.25 MBytes  10.5 Mbits/sec   55    878 KBytes       
[  4]  87.00-88.00  sec  1.25 MBytes  10.5 Mbits/sec    0    928 KBytes       
[  4]  88.00-89.00  sec   303 KBytes  2.49 Mbits/sec   14    761 KBytes       
[  4]  89.00-90.00  sec  63.6 KBytes   521 Kbits/sec  100    649 KBytes       
[  4]  90.00-91.00  sec  1.25 MBytes  10.5 Mbits/sec    0    708 KBytes       
[  4]  91.00-92.00  sec   184 KBytes  1.50 Mbits/sec    0    730 KBytes       
[  4]  92.00-93.00  sec   764 KBytes  6.25 Mbits/sec    0    819 KBytes       
[  4]  93.00-94.00  sec   318 KBytes  2.61 Mbits/sec    0    850 KBytes       
[  4]  94.00-95.00  sec   509 KBytes  4.17 Mbits/sec    0    880 KBytes       
[  4]  95.00-96.00  sec   573 KBytes  4.69 Mbits/sec    0    902 KBytes       
[  4]  96.00-97.00  sec   255 KBytes  2.08 Mbits/sec    0    909 KBytes       
[  4]  97.00-98.00  sec   636 KBytes  5.21 Mbits/sec    0    918 KBytes       
[  4]  98.00-99.00  sec   255 KBytes  2.09 Mbits/sec    0    922 KBytes       
[  4]  99.00-100.00 sec   191 KBytes  1.56 Mbits/sec    1    923 KBytes       
[  4] 100.00-101.00 sec  0.00 Bytes  0.00 bits/sec    6    687 KBytes       
[  4] 101.00-102.00 sec  0.00 Bytes  0.00 bits/sec    0    686 KBytes       
[  4] 102.00-103.00 sec   127 KBytes  1.04 Mbits/sec    8    646 KBytes       
[  4] 103.00-104.00 sec  0.00 Bytes  0.00 bits/sec    2    646 KBytes       
[  4] 104.00-105.00 sec  0.00 Bytes  0.00 bits/sec   10    646 KBytes       
[  4] 105.00-106.00 sec  63.6 KBytes   521 Kbits/sec   10   1.41 KBytes       
[  4] 106.00-107.00 sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4] 107.00-108.00 sec  1.18 MBytes  9.90 Mbits/sec   38    675 KBytes       
[  4] 108.00-109.00 sec  1.25 MBytes  10.5 Mbits/sec    0    779 KBytes       
[  4] 109.00-110.00 sec   884 KBytes  7.23 Mbits/sec   29    643 KBytes       
[  4] 110.00-111.00 sec  0.00 Bytes  0.00 bits/sec  133    547 KBytes       
[  4] 111.00-112.00 sec  0.00 Bytes  0.00 bits/sec    9    547 KBytes       
[  4] 112.00-113.00 sec  0.00 Bytes  0.00 bits/sec   12    547 KBytes       
[  4] 113.00-114.00 sec   127 KBytes  1.04 Mbits/sec    1   1.41 KBytes       
