Connecting to host 10.0.0.2, port 5205
[  4] local 10.0.0.1 port 46118 connected to 10.0.0.2 port 5205
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   519 KBytes  4.25 Mbits/sec    0   72.1 KBytes       
[  4]   1.00-2.00   sec   191 KBytes  1.56 Mbits/sec    0   79.2 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.57 Mbits/sec    2   80.6 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   82.0 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   89.1 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    102 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0    126 KBytes       
[  4]   7.00-8.00   sec   318 KBytes  2.61 Mbits/sec    0    154 KBytes       
[  4]   8.00-9.00   sec   382 KBytes  3.13 Mbits/sec    0    197 KBytes       
[  4]   9.00-10.00  sec   573 KBytes  4.70 Mbits/sec    0    269 KBytes       
[  4]  10.00-11.00  sec   382 KBytes  3.12 Mbits/sec    0    320 KBytes       
[  4]  11.00-12.00  sec   636 KBytes  5.22 Mbits/sec    0    396 KBytes       
[  4]  12.00-13.00  sec   509 KBytes  4.17 Mbits/sec    0    465 KBytes       
[  4]  13.00-14.00  sec   827 KBytes  6.78 Mbits/sec    0    574 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   34    503 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   76    403 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec    6    403 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   30    403 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec   42    389 KBytes       
[  4]  19.00-20.00  sec   127 KBytes  1.04 Mbits/sec    5    305 KBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   521 Kbits/sec   31   36.8 KBytes       
[  4]  21.00-22.00  sec   382 KBytes  3.13 Mbits/sec   13    382 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  23.00-24.00  sec   700 KBytes  5.73 Mbits/sec   19    293 KBytes       
[  4]  24.00-25.00  sec   127 KBytes  1.04 Mbits/sec    0    298 KBytes       
[  4]  25.00-26.00  sec   127 KBytes  1.04 Mbits/sec    0    307 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    0    307 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.61 Mbits/sec    0    358 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0    358 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec   17    310 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec   18    250 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    6    250 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    1    250 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    8    250 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  36.00-37.00  sec   127 KBytes  1.04 Mbits/sec    7   9.90 KBytes       
[  4]  37.00-38.00  sec  1.24 MBytes  10.4 Mbits/sec    0    300 KBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    0    315 KBytes       
[  4]  39.00-40.00  sec   255 KBytes  2.09 Mbits/sec    0    329 KBytes       
[  4]  40.00-41.00  sec  63.6 KBytes   521 Kbits/sec    0    332 KBytes       
[  4]  41.00-42.00  sec   318 KBytes  2.61 Mbits/sec    0    348 KBytes       
[  4]  42.00-43.00  sec   318 KBytes  2.60 Mbits/sec    0    386 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    0    390 KBytes       
[  4]  44.00-45.00  sec   382 KBytes  3.13 Mbits/sec    0    503 KBytes       
[  4]  45.00-46.00  sec   827 KBytes  6.77 Mbits/sec    0    648 KBytes       
[  4]  46.00-46.00  sec  0.00 Bytes  0.00 bits/sec    0    648 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-46.00  sec  10.6 MBytes  1.94 Mbits/sec  317             sender
[  4]   0.00-46.00  sec  7.78 MBytes  1.42 Mbits/sec                  receiver

iperf Done.
