Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   297 KBytes  2.43 Mbits/sec    0   42.4 KBytes       
[  4]   1.00-2.01   sec   198 KBytes  1.61 Mbits/sec    0   49.5 KBytes       
[  4]   2.01-3.00   sec   191 KBytes  1.57 Mbits/sec    0   56.6 KBytes       
[  4]   3.00-4.01   sec   127 KBytes  1.04 Mbits/sec    0   62.2 KBytes       
[  4]   4.01-5.01   sec   191 KBytes  1.56 Mbits/sec    0   76.4 KBytes       
[  4]   5.01-6.00   sec   382 KBytes  3.15 Mbits/sec    0    110 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    151 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    208 KBytes       
[  4]   8.00-9.00   sec   382 KBytes  3.13 Mbits/sec    0    255 KBytes       
[  4]   9.00-10.00  sec   700 KBytes  5.73 Mbits/sec    0    351 KBytes       
[  4]  10.00-11.00  sec   255 KBytes  2.08 Mbits/sec    0    382 KBytes       
[  4]  11.00-12.00  sec  0.00 Bytes  0.00 bits/sec   78    270 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   15    263 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   53    178 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   55    218 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   41    240 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   521 Kbits/sec   65    188 KBytes       
[  4]  17.00-18.00  sec   764 KBytes  6.26 Mbits/sec    0    188 KBytes       
[  4]  18.00-19.00  sec   191 KBytes  1.56 Mbits/sec    0    198 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    211 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec   60    148 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    1    148 KBytes       
[  4]  22.00-23.00  sec  63.6 KBytes   521 Kbits/sec   56   87.7 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec   16    110 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec   14   33.9 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec   32   56.6 KBytes       
[  4]  26.00-27.00  sec  63.6 KBytes   521 Kbits/sec   20   74.9 KBytes       
[  4]  27.00-28.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    0   1.41 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    0   4.24 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    3   4.24 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    9   12.7 KBytes       
[  4]  34.00-35.00  sec   127 KBytes  1.04 Mbits/sec   26    150 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec    0    150 KBytes       
[  4]  36.00-37.00  sec  63.6 KBytes   521 Kbits/sec    0    154 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec    2   2.83 KBytes       
[  4]  39.00-40.00  sec   127 KBytes  1.04 Mbits/sec   56   90.5 KBytes       
[  4]  40.00-41.00  sec   636 KBytes  5.22 Mbits/sec    0    137 KBytes       
[  4]  41.00-42.00  sec   255 KBytes  2.09 Mbits/sec    0    151 KBytes       
[  4]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    0    160 KBytes       
[  4]  43.00-44.00  sec   255 KBytes  2.09 Mbits/sec    0    171 KBytes       
[  4]  44.00-45.00  sec   127 KBytes  1.04 Mbits/sec    0    181 KBytes       
[  4]  45.00-46.00  sec   127 KBytes  1.04 Mbits/sec    0    204 KBytes       
[  4]  46.00-47.00  sec   127 KBytes  1.04 Mbits/sec    0    225 KBytes       
[  4]  47.00-48.00  sec   127 KBytes  1.04 Mbits/sec   17    249 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec   24    199 KBytes       
[  4]  49.00-50.00  sec  0.00 Bytes  0.00 bits/sec    0    199 KBytes       
[  4]  50.00-51.00  sec   636 KBytes  5.21 Mbits/sec    0    218 KBytes       
[  4]  51.00-52.00  sec   191 KBytes  1.56 Mbits/sec    0    242 KBytes       
[  4]  52.00-53.00  sec  63.6 KBytes   521 Kbits/sec    0    286 KBytes       
[  4]  53.00-54.00  sec  63.6 KBytes   522 Kbits/sec   25    205 KBytes       
[  4]  54.00-55.00  sec   127 KBytes  1.04 Mbits/sec    2    215 KBytes       
[  4]  55.00-56.00  sec   255 KBytes  2.08 Mbits/sec   52    205 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec   24    199 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    3    199 KBytes       
[  4]  58.00-59.00  sec   127 KBytes  1.04 Mbits/sec    0    221 KBytes       
[  4]  59.00-60.00  sec  0.00 Bytes  0.00 bits/sec   21    199 KBytes       
[  4]  60.00-61.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  61.00-62.00  sec   318 KBytes  2.61 Mbits/sec   67   96.2 KBytes       
[  4]  62.00-63.00  sec   573 KBytes  4.69 Mbits/sec    0    218 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec    0    286 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec    0    286 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec  128    199 KBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec    4    199 KBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec   18    199 KBytes       
[  4]  69.00-70.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  70.00-71.00  sec  0.00 Bytes  0.00 bits/sec   22    199 KBytes       
[  4]  71.00-72.00  sec  0.00 Bytes  0.00 bits/sec    1    199 KBytes       
[  4]  72.00-73.00  sec  0.00 Bytes  0.00 bits/sec    4    199 KBytes       
[  4]  73.00-74.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec   24   33.9 KBytes       
[  4]  75.00-76.00  sec   636 KBytes  5.21 Mbits/sec   74    218 KBytes       
[  4]  76.00-77.00  sec   127 KBytes  1.04 Mbits/sec    0    264 KBytes       
[  4]  77.00-78.00  sec  0.00 Bytes  0.00 bits/sec    0    249 KBytes       
[  4]  78.00-79.00  sec  0.00 Bytes  0.00 bits/sec    1   1.41 KBytes       
[  4]  79.00-80.00  sec   255 KBytes  2.08 Mbits/sec  105    201 KBytes       
[  4]  80.00-80.00  sec  0.00 Bytes  0.00 bits/sec    0    201 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-80.00  sec  10.2 MBytes  1.07 Mbits/sec  1225             sender
[  4]   0.00-80.00  sec  8.23 MBytes   863 Kbits/sec                  receiver

iperf Done.
