Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   482 KBytes  3.94 Mbits/sec    0   59.4 KBytes       
[  4]   1.00-2.00   sec   255 KBytes  2.09 Mbits/sec    0   69.3 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.56 Mbits/sec    0   76.4 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.57 Mbits/sec    0   84.8 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.08 Mbits/sec    0   99.0 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    120 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    160 KBytes       
[  4]   7.00-8.00   sec   382 KBytes  3.13 Mbits/sec    0    199 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.69 Mbits/sec    0    274 KBytes       
[  4]   9.00-10.00  sec   954 KBytes  7.82 Mbits/sec    0    395 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    0    400 KBytes       
[  4]  11.00-12.00  sec  1.37 MBytes  11.5 Mbits/sec    0    584 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec    0    601 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec  112    421 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   27    421 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec    6    421 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec  128    344 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   521 Kbits/sec   52    281 KBytes       
[  4]  18.00-19.00  sec   573 KBytes  4.69 Mbits/sec    0    146 KBytes       
[  4]  19.00-20.00  sec   700 KBytes  5.73 Mbits/sec    0    296 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0    304 KBytes       
[  4]  21.00-22.00  sec   191 KBytes  1.56 Mbits/sec    0    321 KBytes       
[  4]  22.00-23.00  sec   318 KBytes  2.62 Mbits/sec    0    342 KBytes       
[  4]  23.00-24.00  sec   191 KBytes  1.56 Mbits/sec    0    348 KBytes       
[  4]  24.00-25.00  sec   191 KBytes  1.56 Mbits/sec    0    352 KBytes       
[  4]  25.00-26.00  sec   318 KBytes  2.61 Mbits/sec    0    356 KBytes       
[  4]  26.00-27.00  sec   382 KBytes  3.13 Mbits/sec    0    359 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.61 Mbits/sec    0    366 KBytes       
[  4]  28.00-29.00  sec   382 KBytes  3.13 Mbits/sec    0    386 KBytes       
[  4]  29.00-30.00  sec  63.6 KBytes   521 Kbits/sec    0    396 KBytes       
[  4]  30.00-31.00  sec   318 KBytes  2.61 Mbits/sec    0    433 KBytes       
[  4]  31.00-32.00  sec   255 KBytes  2.08 Mbits/sec    0    503 KBytes       
[  4]  32.00-33.00  sec   127 KBytes  1.04 Mbits/sec    0    525 KBytes       
[  4]  33.00-34.00  sec   318 KBytes  2.61 Mbits/sec    0    629 KBytes       
[  4]  34.00-35.00  sec   827 KBytes  6.78 Mbits/sec    0    725 KBytes       
[  4]  35.00-35.00  sec  0.00 Bytes  0.00 bits/sec    0    725 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-35.00  sec  10.8 MBytes  2.59 Mbits/sec  325             sender
[  4]   0.00-35.00  sec  6.87 MBytes  1.65 Mbits/sec                  receiver

iperf Done.
