Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   730 KBytes  5.98 Mbits/sec    0   59.4 KBytes       
[  4]   1.00-2.00   sec   509 KBytes  4.17 Mbits/sec    0   79.2 KBytes       
[  4]   2.00-3.00   sec   573 KBytes  4.69 Mbits/sec    0    100 KBytes       
[  4]   3.00-4.00   sec   509 KBytes  4.17 Mbits/sec    0    123 KBytes       
[  4]   4.00-5.00   sec   636 KBytes  5.21 Mbits/sec    0    147 KBytes       
[  4]   5.00-6.00   sec   636 KBytes  5.21 Mbits/sec    0    173 KBytes       
[  4]   6.00-7.00   sec   700 KBytes  5.73 Mbits/sec    0    202 KBytes       
[  4]   7.00-8.00   sec  1.12 MBytes  9.39 Mbits/sec    0    281 KBytes       
[  4]   8.00-9.00   sec  1.12 MBytes  9.38 Mbits/sec    0    378 KBytes       
[  4]   9.00-10.00  sec  1.37 MBytes  11.4 Mbits/sec    0    503 KBytes       
[  4]  10.00-11.00  sec  1.24 MBytes  10.4 Mbits/sec    0    641 KBytes       
[  4]  11.00-12.00  sec  1.62 MBytes  13.6 Mbits/sec    0    810 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1015 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.19 MBytes       
[  4]  14.00-15.00  sec  1.25 MBytes  10.5 Mbits/sec   72   1.10 MBytes       
[  4]  15.00-16.00  sec   805 KBytes  6.60 Mbits/sec  161    928 KBytes       
[  4]  16.00-17.00  sec  1.25 MBytes  10.5 Mbits/sec    0    789 KBytes       
[  4]  17.00-18.00  sec  1.11 MBytes  9.33 Mbits/sec    5    650 KBytes       
[  4]  18.00-19.00  sec   827 KBytes  6.77 Mbits/sec    0    679 KBytes       
[  4]  19.00-20.00  sec   700 KBytes  5.74 Mbits/sec    0    717 KBytes       
[  4]  20.00-21.00  sec   509 KBytes  4.17 Mbits/sec    0    745 KBytes       
[  4]  21.00-22.00  sec   573 KBytes  4.69 Mbits/sec    0    764 KBytes       
[  4]  22.00-23.00  sec   636 KBytes  5.21 Mbits/sec    0    776 KBytes       
[  4]  23.00-24.00  sec   509 KBytes  4.17 Mbits/sec    0    782 KBytes       
[  4]  24.00-25.00  sec   764 KBytes  6.25 Mbits/sec    0    785 KBytes       
[  4]  25.00-26.00  sec   509 KBytes  4.17 Mbits/sec    0    788 KBytes       
[  4]  26.00-27.00  sec   573 KBytes  4.69 Mbits/sec    0    793 KBytes       
[  4]  27.00-28.00  sec   509 KBytes  4.17 Mbits/sec    0    803 KBytes       
[  4]  28.00-29.00  sec   700 KBytes  5.73 Mbits/sec    0    827 KBytes       
[  4]  29.00-30.00  sec   191 KBytes  1.56 Mbits/sec    7    735 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   521 Kbits/sec   11    585 KBytes       
[  4]  31.00-32.00  sec  1.25 MBytes  10.5 Mbits/sec    0    600 KBytes       
[  4]  32.00-33.00  sec   884 KBytes  7.24 Mbits/sec    0    652 KBytes       
[  4]  33.00-34.00  sec   509 KBytes  4.17 Mbits/sec    0    701 KBytes       
[  4]  34.00-35.00  sec   509 KBytes  4.17 Mbits/sec    0    747 KBytes       
[  4]  35.00-36.00  sec   700 KBytes  5.74 Mbits/sec    0    789 KBytes       
[  4]  36.00-37.00  sec   509 KBytes  4.17 Mbits/sec    0    809 KBytes       
[  4]  37.00-38.00  sec   636 KBytes  5.21 Mbits/sec    0    823 KBytes       
[  4]  38.00-39.00  sec   191 KBytes  1.56 Mbits/sec    5    740 KBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.56 Mbits/sec    8    578 KBytes       
[  4]  40.00-41.00  sec  1.25 MBytes  10.5 Mbits/sec    0    583 KBytes       
[  4]  41.00-42.00  sec   820 KBytes  6.72 Mbits/sec    0    612 KBytes       
[  4]  42.00-43.00  sec   573 KBytes  4.69 Mbits/sec    0    646 KBytes       
[  4]  43.00-44.00  sec   636 KBytes  5.21 Mbits/sec    0    672 KBytes       
[  4]  44.00-45.00  sec   509 KBytes  4.17 Mbits/sec    0    687 KBytes       
[  4]  45.00-46.00  sec   573 KBytes  4.69 Mbits/sec    0    696 KBytes       
[  4]  46.00-47.00  sec   636 KBytes  5.21 Mbits/sec    0    700 KBytes       
[  4]  47.00-48.00  sec   573 KBytes  4.69 Mbits/sec    0    701 KBytes       
[  4]  48.00-49.00  sec   509 KBytes  4.17 Mbits/sec    0    704 KBytes       
[  4]  49.00-50.00  sec   636 KBytes  5.21 Mbits/sec    0    711 KBytes       
[  4]  50.00-51.00  sec   700 KBytes  5.73 Mbits/sec    0    727 KBytes       
[  4]  51.00-52.00  sec   509 KBytes  4.17 Mbits/sec    0    751 KBytes       
[  4]  52.00-53.00  sec   573 KBytes  4.69 Mbits/sec    0    788 KBytes       
[  4]  53.00-54.00  sec   445 KBytes  3.65 Mbits/sec    0    830 KBytes       
[  4]  54.00-55.00  sec   573 KBytes  4.69 Mbits/sec   11    844 KBytes       
[  4]  55.00-56.00  sec  0.00 Bytes  0.00 bits/sec   41    629 KBytes       
[  4]  56.00-57.00  sec   636 KBytes  5.21 Mbits/sec    1    629 KBytes       
[  4]  57.00-58.00  sec  1.25 MBytes  10.5 Mbits/sec    0    659 KBytes       
[  4]  58.00-59.00  sec   629 KBytes  5.15 Mbits/sec    0    717 KBytes       
[  4]  59.00-60.00  sec   509 KBytes  4.17 Mbits/sec    0    769 KBytes       
[  4]  60.00-61.00  sec   636 KBytes  5.21 Mbits/sec    0    816 KBytes       
[  4]  61.00-62.00  sec   573 KBytes  4.69 Mbits/sec    0    850 KBytes       
[  4]  62.00-63.00  sec   191 KBytes  1.56 Mbits/sec   16    749 KBytes       
[  4]  63.00-64.00  sec  0.00 Bytes  0.00 bits/sec   15    602 KBytes       
[  4]  64.00-65.00  sec  1.25 MBytes  10.5 Mbits/sec    0    604 KBytes       
[  4]  65.00-66.00  sec   884 KBytes  7.23 Mbits/sec    0    624 KBytes       
[  4]  66.00-67.00  sec   573 KBytes  4.70 Mbits/sec    0    656 KBytes       
[  4]  67.00-68.00  sec   636 KBytes  5.21 Mbits/sec    0    687 KBytes       
[  4]  68.00-69.00  sec   636 KBytes  5.21 Mbits/sec    0    710 KBytes       
[  4]  69.00-70.00  sec   573 KBytes  4.69 Mbits/sec    0    721 KBytes       
[  4]  70.00-71.00  sec   573 KBytes  4.69 Mbits/sec    0    727 KBytes       
[  4]  71.00-72.00  sec   573 KBytes  4.69 Mbits/sec    0    730 KBytes       
[  4]  72.00-73.00  sec   573 KBytes  4.69 Mbits/sec    0    731 KBytes       
[  4]  73.00-74.00  sec   636 KBytes  5.22 Mbits/sec    0    737 KBytes       
[  4]  74.00-74.00  sec  0.00 Bytes  0.00 bits/sec    0    737 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-74.00  sec  50.2 MBytes  5.69 Mbits/sec  353             sender
[  4]   0.00-74.00  sec  43.5 MBytes  4.93 Mbits/sec                  receiver

iperf Done.
