Connecting to host 10.0.0.2, port 5206
[  4] local 10.0.0.1 port 46120 connected to 10.0.0.2 port 5206
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   294 KBytes  2.41 Mbits/sec    0   42.4 KBytes       
[  4]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec    0   46.7 KBytes       
[  4]   2.00-3.00   sec   127 KBytes  1.04 Mbits/sec    0   50.9 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   56.6 KBytes       
[  4]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    0   69.3 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.09 Mbits/sec    0   87.7 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    133 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    191 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.69 Mbits/sec    0    257 KBytes       
[  4]   9.00-10.00  sec   127 KBytes  1.04 Mbits/sec    0    279 KBytes       
[  4]  10.00-11.00  sec  1018 KBytes  8.34 Mbits/sec    0    410 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   521 Kbits/sec    0    414 KBytes       
[  4]  12.00-13.00  sec  1.30 MBytes  11.0 Mbits/sec    0    600 KBytes       
[  4]  13.00-14.00  sec   191 KBytes  1.56 Mbits/sec    0    621 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec  110    434 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   34    434 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec   89    363 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   36    358 KBytes       
[  4]  18.00-19.00  sec   191 KBytes  1.56 Mbits/sec   59    158 KBytes       
[  4]  19.00-20.00  sec   509 KBytes  4.17 Mbits/sec   24    238 KBytes       
[  4]  20.00-21.00  sec   764 KBytes  6.25 Mbits/sec    0    303 KBytes       
[  4]  21.00-22.00  sec   318 KBytes  2.61 Mbits/sec    0    311 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0    334 KBytes       
[  4]  23.00-24.00  sec   127 KBytes  1.04 Mbits/sec    0    339 KBytes       
[  4]  24.00-25.00  sec  63.6 KBytes   522 Kbits/sec    0    348 KBytes       
[  4]  25.00-26.00  sec   255 KBytes  2.08 Mbits/sec    0    358 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    0    358 KBytes       
[  4]  27.00-28.00  sec  63.6 KBytes   521 Kbits/sec   34    250 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec   11    250 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    0    250 KBytes       
[  4]  32.00-33.00  sec   382 KBytes  3.13 Mbits/sec   15    198 KBytes       
[  4]  33.00-34.00  sec   573 KBytes  4.69 Mbits/sec    0    175 KBytes       
[  4]  34.00-35.00  sec   127 KBytes  1.04 Mbits/sec    0    188 KBytes       
[  4]  35.00-36.00  sec   127 KBytes  1.04 Mbits/sec    0    195 KBytes       
[  4]  36.00-37.00  sec   318 KBytes  2.61 Mbits/sec    0    209 KBytes       
[  4]  37.00-38.00  sec   127 KBytes  1.04 Mbits/sec    0    211 KBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    0    212 KBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.57 Mbits/sec    0    215 KBytes       
[  4]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    0    223 KBytes       
[  4]  41.00-42.00  sec   127 KBytes  1.04 Mbits/sec    0    230 KBytes       
[  4]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    0    259 KBytes       
[  4]  43.00-44.00  sec  63.6 KBytes   521 Kbits/sec    0    297 KBytes       
[  4]  44.00-45.00  sec   255 KBytes  2.08 Mbits/sec    0    362 KBytes       
[  4]  45.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0    362 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-45.00  sec  10.2 MBytes  1.90 Mbits/sec  412             sender
[  4]   0.00-45.00  sec  7.02 MBytes  1.31 Mbits/sec                  receiver

iperf Done.
