Connecting to host 10.0.0.2, port 5208
[  4] local 10.0.0.1 port 46124 connected to 10.0.0.2 port 5208
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   153 KBytes  1.25 Mbits/sec    0   28.3 KBytes       
[  4]   1.00-2.00   sec  28.3 KBytes   231 Kbits/sec    0   56.6 KBytes       
[  4]   2.00-3.01   sec   457 KBytes  3.71 Mbits/sec    0   74.9 KBytes       
[  4]   3.01-4.01   sec  0.00 Bytes  0.00 bits/sec    0   77.8 KBytes       
[  4]   4.01-5.00   sec  63.6 KBytes   526 Kbits/sec    0   79.2 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.57 Mbits/sec    0   97.6 KBytes       
[  4]   6.00-7.00   sec  63.6 KBytes   521 Kbits/sec    0    103 KBytes       
[  4]   7.00-8.00   sec   255 KBytes  2.08 Mbits/sec    0    141 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec    0    141 KBytes       
[  4]   9.00-10.00  sec   445 KBytes  3.65 Mbits/sec    3    189 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    5    168 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   521 Kbits/sec    0    140 KBytes       
[  4]  12.00-13.00  sec   255 KBytes  2.09 Mbits/sec    0    141 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    0    141 KBytes       
[  4]  14.00-15.00  sec   127 KBytes  1.04 Mbits/sec    0    153 KBytes       
[  4]  15.00-16.01  sec  0.00 Bytes  0.00 bits/sec    0    153 KBytes       
[  4]  16.01-17.00  sec   127 KBytes  1.05 Mbits/sec    0    178 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec    0    178 KBytes       
[  4]  18.00-19.00  sec   191 KBytes  1.56 Mbits/sec    0    192 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    198 KBytes       
[  4]  20.00-21.00  sec   191 KBytes  1.57 Mbits/sec    0    202 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    0    204 KBytes       
[  4]  22.00-23.00  sec   318 KBytes  2.60 Mbits/sec    0    219 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec    0    219 KBytes       
[  4]  24.00-25.00  sec   573 KBytes  4.69 Mbits/sec    0    279 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec    0    279 KBytes       
[  4]  26.00-27.12  sec  0.00 Bytes  0.00 bits/sec    0    279 KBytes       
[  4]  27.12-28.00  sec   764 KBytes  7.10 Mbits/sec    0    389 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.09 Mbits/sec    0    419 KBytes       
[  4]  29.00-30.01  sec  0.00 Bytes  0.00 bits/sec    0    419 KBytes       
[  4]  30.01-31.00  sec   127 KBytes  1.05 Mbits/sec   95    300 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    0    300 KBytes       
[  4]  32.00-33.00  sec   318 KBytes  2.61 Mbits/sec   34    307 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    0    307 KBytes       
[  4]  34.00-35.05  sec   255 KBytes  1.98 Mbits/sec    0    321 KBytes       
[  4]  35.05-36.01  sec   191 KBytes  1.64 Mbits/sec    0    341 KBytes       
[  4]  36.01-37.00  sec  0.00 Bytes  0.00 bits/sec    0    341 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   22    240 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  4]  39.00-40.00  sec   445 KBytes  3.65 Mbits/sec    0    240 KBytes       
[  4]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    0    249 KBytes       
[  4]  41.00-42.00  sec   191 KBytes  1.56 Mbits/sec    0    263 KBytes       
[  4]  42.00-43.00  sec   127 KBytes  1.05 Mbits/sec    0    272 KBytes       
[  4]  43.00-44.00  sec  63.6 KBytes   521 Kbits/sec    0    276 KBytes       
[  4]  44.00-45.00  sec   191 KBytes  1.56 Mbits/sec    0    283 KBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec    0    283 KBytes       
[  4]  46.00-47.00  sec   191 KBytes  1.56 Mbits/sec    0    293 KBytes       
[  4]  47.00-48.01  sec  63.6 KBytes   520 Kbits/sec    0    297 KBytes       
[  4]  48.01-49.00  sec   191 KBytes  1.57 Mbits/sec    0    327 KBytes       
[  4]  49.00-50.02  sec   127 KBytes  1.03 Mbits/sec    0    338 KBytes       
[  4]  50.02-51.02  sec  0.00 Bytes  0.00 bits/sec    0    338 KBytes       
[  4]  51.02-52.00  sec   191 KBytes  1.59 Mbits/sec    0    448 KBytes       
[  4]  52.00-53.00  sec   318 KBytes  2.60 Mbits/sec    0    485 KBytes       
[  4]  53.00-54.00  sec   509 KBytes  4.18 Mbits/sec   40    532 KBytes       
[  4]  54.00-55.00  sec   127 KBytes  1.04 Mbits/sec    0    532 KBytes       
[  4]  55.00-56.00  sec   573 KBytes  4.69 Mbits/sec    0    537 KBytes       
[  4]  56.00-57.00  sec   127 KBytes  1.04 Mbits/sec    0    540 KBytes       
[  4]  57.00-58.00  sec   636 KBytes  5.22 Mbits/sec    0    567 KBytes       
[  4]  58.00-59.00  sec   127 KBytes  1.04 Mbits/sec    0    574 KBytes       
[  4]  59.00-60.00  sec   954 KBytes  7.81 Mbits/sec    0    648 KBytes       
[  4]  60.00-60.00  sec  0.00 Bytes  0.00 bits/sec    0    648 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-60.00  sec  10.6 MBytes  1.49 Mbits/sec  199             sender
[  4]   0.00-60.00  sec  7.73 MBytes  1.08 Mbits/sec                  receiver

iperf Done.
