Connecting to host 10.0.0.2, port 5205
[  4] local 10.0.0.1 port 46118 connected to 10.0.0.2 port 5205
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   348 KBytes  2.84 Mbits/sec    0   55.1 KBytes       
[  4]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec    0   60.8 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.57 Mbits/sec    0   66.5 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   73.5 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   90.5 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0    115 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    151 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    205 KBytes       
[  4]   8.00-9.00   sec   700 KBytes  5.74 Mbits/sec    0    294 KBytes       
[  4]   9.00-10.00  sec  63.6 KBytes   521 Kbits/sec    0    304 KBytes       
[  4]  10.00-11.00  sec  1018 KBytes  8.35 Mbits/sec    0    443 KBytes       
[  4]  11.00-12.00  sec   127 KBytes  1.04 Mbits/sec    0    455 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   40    362 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   54    320 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    6    320 KBytes       
[  4]  15.00-16.00  sec  63.6 KBytes   521 Kbits/sec   68    305 KBytes       
[  4]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec   68    298 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   521 Kbits/sec   49    195 KBytes       
[  4]  18.00-19.00  sec   891 KBytes  7.30 Mbits/sec    0    223 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   520 Kbits/sec    0    226 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.05 Mbits/sec    0    242 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec    0    253 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0    262 KBytes       
[  4]  23.00-24.00  sec   191 KBytes  1.56 Mbits/sec    0    267 KBytes       
[  4]  24.00-25.00  sec  63.6 KBytes   522 Kbits/sec    0    269 KBytes       
[  4]  25.00-26.00  sec   255 KBytes  2.08 Mbits/sec    0    272 KBytes       
[  4]  26.00-27.00  sec   191 KBytes  1.56 Mbits/sec    0    281 KBytes       
[  4]  27.00-28.00  sec  63.6 KBytes   521 Kbits/sec    0    286 KBytes       
[  4]  28.00-29.01  sec   191 KBytes  1.56 Mbits/sec    0    313 KBytes       
[  4]  29.01-30.00  sec  63.6 KBytes   524 Kbits/sec    0    325 KBytes       
[  4]  30.00-31.00  sec   255 KBytes  2.09 Mbits/sec    0    403 KBytes       
[  4]  31.00-32.00  sec  63.6 KBytes   521 Kbits/sec    0    434 KBytes       
[  4]  32.00-33.00  sec   891 KBytes  7.30 Mbits/sec    0    564 KBytes       
[  4]  33.00-34.00  sec   445 KBytes  3.65 Mbits/sec    0    622 KBytes       
[  4]  34.00-35.00  sec   445 KBytes  3.65 Mbits/sec   38    591 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   34    499 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   21    481 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   32    481 KBytes       
[  4]  38.00-39.00  sec   191 KBytes  1.56 Mbits/sec   63    454 KBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.57 Mbits/sec  111    481 KBytes       
[  4]  40.00-41.00  sec   191 KBytes  1.56 Mbits/sec   16    481 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   65    481 KBytes       
[  4]  42.00-43.00  sec  63.6 KBytes   521 Kbits/sec   87    337 KBytes       
[  4]  43.00-44.00  sec  0.00 Bytes  0.00 bits/sec    8    337 KBytes       
[  4]  44.00-45.00  sec  1.12 MBytes  9.38 Mbits/sec   10    337 KBytes       
[  4]  45.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0    337 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-45.00  sec  10.4 MBytes  1.93 Mbits/sec  770             sender
[  4]   0.00-45.00  sec  6.84 MBytes  1.27 Mbits/sec                  receiver

iperf Done.
