Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  82.0 KBytes   669 Kbits/sec    0   14.1 KBytes       
[  4]  83.00-84.00  sec   700 KBytes  5.74 Mbits/sec   40    426 KBytes       
[  4]  84.00-85.00  sec  0.00 Bytes  0.00 bits/sec   46    426 KBytes       
[  4]  85.00-86.00  sec   127 KBytes  1.04 Mbits/sec   45    426 KBytes       
[  4]  86.00-87.00  sec  63.6 KBytes   521 Kbits/sec   78    423 KBytes       
[  4]  87.00-88.00  sec   318 KBytes  2.61 Mbits/sec   39    396 KBytes       
[  4]  88.00-89.00  sec  63.6 KBytes   521 Kbits/sec   41    297 KBytes       
[  4]  89.00-90.00  sec  63.6 KBytes   522 Kbits/sec   13    297 KBytes       
[  4]  90.00-91.00  sec   318 KBytes  2.60 Mbits/sec   19    297 KBytes       
[  4]  91.00-92.00  sec  1.18 MBytes  9.88 Mbits/sec   10    291 KBytes       
[  4]  92.00-92.00  sec  0.00 Bytes  0.00 bits/sec    0    291 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-92.00  sec  60.6 MBytes  5.53 Mbits/sec  1489             sender
[  4]   0.00-92.00  sec  50.0 MBytes  4.56 Mbits/sec                  receiver

iperf Done.
