Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   370 KBytes  3.00 Mbits/sec    0   24.0 KBytes       
[  4]   1.01-2.00   sec   266 KBytes  2.20 Mbits/sec    0   32.5 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.56 Mbits/sec    0   41.0 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.57 Mbits/sec    0   49.5 KBytes       
[  4]   4.00-5.00   sec   318 KBytes  2.61 Mbits/sec    0   69.3 KBytes       
[  4]   5.00-6.00   sec   445 KBytes  3.65 Mbits/sec    0    115 KBytes       
[  4]   6.00-7.00   sec   573 KBytes  4.69 Mbits/sec    0    173 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    230 KBytes       
[  4]   8.00-9.00   sec   636 KBytes  5.21 Mbits/sec    0    305 KBytes       
[  4]   9.00-10.00  sec   954 KBytes  7.82 Mbits/sec    0    421 KBytes       
[  4]  10.00-11.00  sec  1018 KBytes  8.33 Mbits/sec    0    556 KBytes       
[  4]  11.00-12.00  sec   573 KBytes  4.69 Mbits/sec    0    628 KBytes       
[  4]  12.00-13.00  sec   954 KBytes  7.82 Mbits/sec    0    755 KBytes       
[  4]  13.00-14.00  sec  1.18 MBytes  9.90 Mbits/sec   10    897 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   17    857 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec  177    642 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec   37    642 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec  177    530 KBytes       
[  4]  18.00-19.00  sec   700 KBytes  5.74 Mbits/sec   79    550 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   521 Kbits/sec   34    530 KBytes       
[  4]  20.00-21.00  sec   636 KBytes  5.22 Mbits/sec    0    351 KBytes       
[  4]  21.00-22.00  sec  1.06 MBytes  8.86 Mbits/sec    0    462 KBytes       
[  4]  22.00-23.00  sec   255 KBytes  2.08 Mbits/sec    0    482 KBytes       
[  4]  23.00-24.00  sec   318 KBytes  2.61 Mbits/sec    0    502 KBytes       
[  4]  24.00-25.00  sec   191 KBytes  1.56 Mbits/sec    0    515 KBytes       
[  4]  25.00-26.00  sec   382 KBytes  3.13 Mbits/sec    0    530 KBytes       
[  4]  26.00-27.00  sec   127 KBytes  1.04 Mbits/sec    0    533 KBytes       
[  4]  27.00-28.00  sec   382 KBytes  3.13 Mbits/sec    0    539 KBytes       
[  4]  28.00-29.00  sec   127 KBytes  1.04 Mbits/sec    0    542 KBytes       
[  4]  29.00-30.00  sec   318 KBytes  2.61 Mbits/sec    0    549 KBytes       
[  4]  30.00-31.00  sec   255 KBytes  2.09 Mbits/sec    0    559 KBytes       
[  4]  31.00-32.00  sec   191 KBytes  1.56 Mbits/sec    0    574 KBytes       
[  4]  32.00-33.00  sec   255 KBytes  2.08 Mbits/sec    0    607 KBytes       
[  4]  33.00-34.00  sec  63.6 KBytes   523 Kbits/sec    1    617 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec   15    512 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   22    433 KBytes       
[  4]  36.00-37.00  sec   255 KBytes  2.08 Mbits/sec    6    433 KBytes       
[  4]  37.00-38.00  sec   318 KBytes  2.61 Mbits/sec   17    423 KBytes       
[  4]  38.00-39.00  sec   318 KBytes  2.61 Mbits/sec   28    303 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec   15    303 KBytes       
[  4]  40.00-41.00  sec   509 KBytes  4.17 Mbits/sec   15    303 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    1    303 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec    9    303 KBytes       
[  4]  43.00-44.04  sec  0.00 Bytes  0.00 bits/sec    9    303 KBytes       
[  4]  44.04-45.00  sec   827 KBytes  7.04 Mbits/sec    0    298 KBytes       
[  4]  45.00-46.00  sec   636 KBytes  5.21 Mbits/sec    0    226 KBytes       
[  4]  46.00-47.00  sec   191 KBytes  1.56 Mbits/sec    0    218 KBytes       
[  4]  47.00-48.00  sec   191 KBytes  1.56 Mbits/sec    0    232 KBytes       
[  4]  48.00-49.00  sec   191 KBytes  1.56 Mbits/sec    0    243 KBytes       
[  4]  49.00-50.00  sec   191 KBytes  1.56 Mbits/sec    0    250 KBytes      
