Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   672 KBytes  5.50 Mbits/sec    0   56.6 KBytes       
[  4]  61.00-62.00  sec  0.00 Bytes  0.00 bits/sec   22    861 KBytes       
[  4]  62.00-63.00  sec  1.25 MBytes  10.5 Mbits/sec    0    807 KBytes       
[  4]  63.00-64.00  sec  1.25 MBytes  10.5 Mbits/sec    0    909 KBytes       
[  4]  64.00-65.00  sec  1.23 MBytes  10.3 Mbits/sec    0    987 KBytes       
[  4]  65.00-65.00  sec  0.00 Bytes  0.00 bits/sec    0    987 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-65.00  sec  51.2 MBytes  6.60 Mbits/sec  2490             sender
[  4]   0.00-65.00  sec  44.4 MBytes  5.73 Mbits/sec                  receiver

iperf Done.
