Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   188 KBytes  1.54 Mbits/sec    0   65.0 KBytes       
[  4]   1.00-2.00   sec   892 KBytes  7.28 Mbits/sec    0    143 KBytes       
[  4]   2.00-3.00   sec   318 KBytes  2.61 Mbits/sec    0    154 KBytes       
[  4]   3.00-4.01   sec   191 KBytes  1.55 Mbits/sec    0    161 KBytes       
[  4]   4.01-5.00   sec   191 KBytes  1.58 Mbits/sec    0    170 KBytes       
[  4]   5.00-6.01   sec  0.00 Bytes  0.00 bits/sec    0    170 KBytes       
[  4]   6.01-7.00   sec   318 KBytes  2.63 Mbits/sec    0    201 KBytes       
[  4]   7.00-8.00   sec  63.6 KBytes   521 Kbits/sec    7    195 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec   35    148 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec   42    148 KBytes       
[  4]  10.00-11.00  sec   509 KBytes  4.17 Mbits/sec    1    106 KBytes       
[  4]  11.00-12.00  sec   127 KBytes  1.04 Mbits/sec    0    115 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec    0    122 KBytes       
[  4]  13.00-14.00  sec   127 KBytes  1.04 Mbits/sec    0    124 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    6   94.7 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec    3   86.3 KBytes       
[  4]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec    0   87.7 KBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec    0   96.2 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   522 Kbits/sec    0    102 KBytes       
[  4]  19.00-20.00  sec   127 KBytes  1.04 Mbits/sec    0    103 KBytes       
[  4]  20.00-21.00  sec   191 KBytes  1.57 Mbits/sec    0    106 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec    0    110 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0    124 KBytes       
[  4]  23.00-24.00  sec   127 KBytes  1.04 Mbits/sec    0    140 KBytes       
[  4]  24.00-25.00  sec   127 KBytes  1.04 Mbits/sec    0    164 KBytes       
[  4]  25.00-26.00  sec   127 KBytes  1.04 Mbits/sec    0    209 KBytes       
[  4]  26.00-27.00  sec   573 KBytes  4.69 Mbits/sec    0    273 KBytes       
[  4]  27.00-28.00  sec   700 KBytes  5.74 Mbits/sec    0    362 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec   53    253 KBytes       
[  4]  29.00-30.00  sec  0.00 Bytes  0.00 bits/sec   20    253 KBytes       
[  4]  30.00-31.00  sec   509 KBytes  4.17 Mbits/sec    0    257 KBytes       
[  4]  31.00-32.00  sec   318 KBytes  2.61 Mbits/sec    0    291 KBytes       
[  4]  32.00-33.00  sec   191 KBytes  1.56 Mbits/sec    0    317 KBytes       
[  4]  33.00-34.00  sec  63.6 KBytes   521 Kbits/sec    4    313 KBytes       
[  4]  34.00-35.01  sec  0.00 Bytes  0.00 bits/sec   16    226 KBytes       
[  4]  35.01-36.00  sec   509 KBytes  4.21 Mbits/sec    0    228 KBytes       
[  4]  36.00-37.00  sec   318 KBytes  2.60 Mbits/sec    0    243 KBytes       
[  4]  37.00-38.00  sec   318 KBytes  2.61 Mbits/sec    0    262 KBytes       
[  4]  38.00-39.00  sec   255 KBytes  2.08 Mbits/sec    0    269 KBytes       
[  4]  39.00-40.00  sec   382 KBytes  3.13 Mbits/sec    0    273 KBytes       
[  4]  40.00-41.00  sec   255 KBytes  2.08 Mbits/sec    0    274 KBytes       
[  4]  41.00-42.00  sec   318 KBytes  2.61 Mbits/sec    0    276 KBytes       
[  4]  42.00-43.00  sec   255 KBytes  2.08 Mbits/sec    0    281 KBytes       
[  4]  43.00-44.00  sec   318 KBytes  2.61 Mbits/sec    0    294 KBytes       
[  4]  44.00-45.00  sec   127 KBytes  1.04 Mbits/sec    0    328 KBytes       
[  4]  45.00-46.00  sec   127 KBytes  1.04 Mbits/sec    0    339 KBytes       
[  4]  46.00-47.00  sec   382 KBytes  3.13 Mbits/sec    0    389 KBytes       
[  4]  47.00-47.00  sec  0.00 Bytes  0.00 bits/sec    0    389 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-47.00  sec  10.1 MBytes  1.81 Mbits/sec  187             sender
[  4]   0.00-47.00  sec  8.13 MBytes  1.45 Mbits/sec                  receiver

iperf Done.
