Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   757 KBytes  6.20 Mbits/sec    0   59.4 KBytes       
[  4]  62.00-63.00  sec  1.11 MBytes  9.32 Mbits/sec    0    740 KBytes       
[  4]  63.00-64.00  sec   636 KBytes  5.22 Mbits/sec    0    802 KBytes       
[  4]  64.00-65.00  sec   509 KBytes  4.17 Mbits/sec    0    851 KBytes       
[  4]  65.00-66.00  sec   573 KBytes  4.69 Mbits/sec    0    892 KBytes       
[  4]  66.00-67.00  sec   636 KBytes  5.21 Mbits/sec    4    899 KBytes       
[  4]  67.00-67.00  sec  0.00 Bytes  0.00 bits/sec    0    899 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-67.00  sec  50.1 MBytes  6.27 Mbits/sec  314             sender
[  4]   0.00-67.00  sec  43.5 MBytes  5.44 Mbits/sec                  receiver

iperf Done.
