Connecting to host 10.0.0.2, port 5207
[  4] local 10.0.0.1 port 46122 connected to 10.0.0.2 port 5207
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   204 KBytes  1.67 Mbits/sec    0   17.0 KBytes       
[  4]   1.00-2.00   sec  79.2 KBytes   649 Kbits/sec    0   21.2 KBytes       
[  4]   2.00-3.00   sec   132 KBytes  1.08 Mbits/sec    0   24.0 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   39.6 KBytes       
[  4]   4.00-5.00   sec   255 KBytes  2.09 Mbits/sec    0   63.6 KBytes       
[  4]   5.00-6.00   sec   191 KBytes  1.56 Mbits/sec    0   90.5 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    137 KBytes       
[  4]   7.00-8.00   sec   382 KBytes  3.13 Mbits/sec    0    184 KBytes       
[  4]   8.00-9.00   sec   127 KBytes  1.04 Mbits/sec    0    205 KBytes       
[  4]   9.00-10.00  sec   509 KBytes  4.17 Mbits/sec    0    276 KBytes       
[  4]  10.00-11.00  sec   255 KBytes  2.09 Mbits/sec    0    308 KBytes       
[  4]  11.00-12.00  sec   764 KBytes  6.25 Mbits/sec    1    406 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   26    349 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   64    284 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    3    284 KBytes       
[  4]  15.00-16.00  sec  63.6 KBytes   522 Kbits/sec   88    181 KBytes       
[  4]  16.00-17.00  sec   382 KBytes  3.13 Mbits/sec   11    198 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   521 Kbits/sec   14    198 KBytes       
[  4]  18.00-19.00  sec   509 KBytes  4.17 Mbits/sec    0    205 KBytes       
[  4]  19.00-20.00  sec   191 KBytes  1.56 Mbits/sec    0    218 KBytes       
[  4]  20.00-21.00  sec   255 KBytes  2.08 Mbits/sec    0    230 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    0    232 KBytes       
[  4]  22.00-23.00  sec   191 KBytes  1.56 Mbits/sec    0    238 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  4]  24.00-25.00  sec  63.6 KBytes   522 Kbits/sec    0    238 KBytes       
[  4]  25.00-26.00  sec   191 KBytes  1.56 Mbits/sec    0    249 KBytes       
[  4]  26.00-27.00  sec  0.00 Bytes  0.00 bits/sec    0    253 KBytes       
[  4]  27.00-28.00  sec   255 KBytes  2.08 Mbits/sec    0    291 KBytes       
[  4]  28.00-29.00  sec  0.00 Bytes  0.00 bits/sec    0    301 KBytes       
[  4]  29.00-30.00  sec   255 KBytes  2.08 Mbits/sec    0    386 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    0    407 KBytes       
[  4]  31.00-32.00  sec  1.18 MBytes  9.91 Mbits/sec    0    560 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec   17    520 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    0    520 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec  110    392 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec    4    392 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec  110    334 KBytes       
[  4]  37.00-38.00  sec  63.6 KBytes   522 Kbits/sec   34    334 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec   36    376 KBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.56 Mbits/sec   49    392 KBytes       
[  4]  40.00-41.00  sec   191 KBytes  1.56 Mbits/sec    0    216 KBytes       
[  4]  41.00-42.00  sec  1.30 MBytes  11.0 Mbits/sec    0    273 KBytes       
[  4]  42.00-43.00  sec   191 KBytes  1.56 Mbits/sec    0    279 KBytes       
[  4]  43.00-44.01  sec   255 KBytes  2.08 Mbits/sec    0    301 KBytes       
[  4]  44.01-45.00  sec   127 KBytes  1.05 Mbits/sec    0    310 KBytes       
[  4]  45.00-46.00  sec   318 KBytes  2.61 Mbits/sec    0    324 KBytes       
[  4]  46.00-47.00  sec   318 KBytes  2.61 Mbits/sec    0    329 KBytes       
[  4]  47.00-48.00  sec   382 KBytes  3.13 Mbits/sec    0    331 KBytes       
[  4]  48.00-48.00  sec  0.00 Bytes  0.00 bits/sec    0    331 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-48.00  sec  10.2 MBytes  1.78 Mbits/sec  567             sender
[  4]   0.00-48.00  sec  7.34 MBytes  1.28 Mbits/sec                  receiver

iperf Done.
