Connecting to host 10.0.0.2, port 5207
[  4] local 10.0.0.1 port 46122 connected to 10.0.0.2 port 5207
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   177 KBytes  1.45 Mbits/sec    0   28.3 KBytes       
[  4]   1.00-2.00   sec   226 KBytes  1.85 Mbits/sec    0   56.6 KBytes       
[  4]   2.00-3.00   sec   198 KBytes  1.62 Mbits/sec    0   74.9 KBytes       
[  4]   3.00-4.03   sec   127 KBytes  1.02 Mbits/sec    0   79.2 KBytes       
[  4]   4.03-5.02   sec  0.00 Bytes  0.00 bits/sec    0   79.2 KBytes       
[  4]   5.02-6.00   sec   127 KBytes  1.06 Mbits/sec    0   91.9 KBytes       
[  4]   6.00-7.00   sec   318 KBytes  2.61 Mbits/sec    0    129 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    0    129 KBytes       
[  4]   8.00-9.00   sec   382 KBytes  3.12 Mbits/sec    2    180 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    0    180 KBytes       
[  4]  10.00-11.01  sec  0.00 Bytes  0.00 bits/sec   27    127 KBytes       
[  4]  11.01-12.00  sec  0.00 Bytes  0.00 bits/sec    0    127 KBytes       
[  4]  12.00-13.00  sec   127 KBytes  1.04 Mbits/sec    9    127 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec    0    127 KBytes       
[  4]  14.00-15.00  sec   255 KBytes  2.08 Mbits/sec    0    116 KBytes       
[  4]  15.00-16.02  sec  63.6 KBytes   512 Kbits/sec    0    109 KBytes       
[  4]  16.02-17.01  sec   127 KBytes  1.06 Mbits/sec    0   91.9 KBytes       
[  4]  17.01-18.00  sec  63.6 KBytes   526 Kbits/sec    0    102 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    0    102 KBytes       
[  4]  19.00-20.00  sec   127 KBytes  1.04 Mbits/sec    0    106 KBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   521 Kbits/sec    0    110 KBytes       
[  4]  21.00-22.04  sec  0.00 Bytes  0.00 bits/sec    0    110 KBytes       
[  4]  22.04-23.00  sec   127 KBytes  1.08 Mbits/sec    0    124 KBytes       
[  4]  23.00-24.00  sec  0.00 Bytes  0.00 bits/sec    0    137 KBytes       
[  4]  24.00-25.00  sec   127 KBytes  1.04 Mbits/sec    0    171 KBytes       
[  4]  25.00-26.00  sec  0.00 Bytes  0.00 bits/sec    0    187 KBytes       
[  4]  26.00-27.19  sec   509 KBytes  3.52 Mbits/sec    0    256 KBytes       
[  4]  27.19-28.03  sec  0.00 Bytes  0.00 bits/sec    0    256 KBytes       
[  4]  28.03-29.00  sec  0.00 Bytes  0.00 bits/sec    0    256 KBytes       
[  4]  29.00-30.00  sec   318 KBytes  2.61 Mbits/sec   28    209 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    0    209 KBytes       
[  4]  31.00-32.00  sec  0.00 Bytes  0.00 bits/sec    0    205 KBytes       
[  4]  32.00-33.00  sec   318 KBytes  2.60 Mbits/sec    0    206 KBytes       
[  4]  33.00-34.01  sec  0.00 Bytes  0.00 bits/sec    0    206 KBytes       
[  4]  34.01-35.00  sec   255 KBytes  2.10 Mbits/sec    0    252 KBytes       
[  4]  35.00-36.01  sec  0.00 Bytes  0.00 bits/sec    0    252 KBytes       
[  4]  36.01-37.00  sec  63.6 KBytes   524 Kbits/sec    0    264 KBytes       
[  4]  37.00-38.00  sec   127 KBytes  1.04 Mbits/sec    0    274 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec    0    274 KBytes       
[  4]  39.00-40.00  sec   191 KBytes  1.57 Mbits/sec   23    223 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec    0    223 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   12    199 KBytes       
[  4]  42.00-43.01  sec  0.00 Bytes  0.00 bits/sec    0    199 KBytes       
[  4]  43.01-44.00  sec   509 KBytes  4.19 Mbits/sec    0    212 KBytes       
[  4]  44.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0    212 KBytes       
[  4]  45.00-46.24  sec  0.00 Bytes  0.00 bits/sec    0    212 KBytes       
[  4]  46.24-47.00  sec   191 KBytes  2.05 Mbits/sec    0    230 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec    0    230 KBytes       
[  4]  48.00-49.00  sec   255 KBytes  2.09 Mbits/sec    0    238 KBytes       
[  4]  49.00-50.15  sec  0.00 Bytes  0.00 bits/sec    0    238 KBytes       
[  4]  50.15-51.14  sec  0.00 Bytes  0.00 bits/sec    0    239 KBytes       
[  4]  51.14-52.00  sec   127 KBytes  1.22 Mbits/sec    0    267 KBytes       
[  4]  52.00-53.00  sec  63.6 KBytes   521 Kbits/sec    0    281 KBytes       
[  4]  53.00-54.00  sec   636 KBytes  5.20 Mbits/sec    0    348 KBytes       
[  4]  54.00-55.00  sec  0.00 Bytes  0.00 bits/sec   12    325 KBytes       
[  4]  55.00-56.00  sec   318 KBytes  2.60 Mbits/sec    0    348 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec    0    348 KBytes       
[  4]  57.00-58.00  sec   382 KBytes  3.13 Mbits/sec    0    354 KBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec    0    354 KBytes       
[  4]  59.00-60.00  sec   509 KBytes  4.17 Mbits/sec    0    379 KBytes       
[  4]  60.00-61.00  sec   318 KBytes  2.61 Mbits/sec    0    410 KBytes       
