Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.01   sec   424 KBytes  3.45 Mbits/sec    0   22.6 KBytes       
[  4]   1.01-2.00   sec   255 KBytes  2.10 Mbits/sec    0   33.9 KBytes       
[  4]   2.00-3.00   sec   255 KBytes  2.09 Mbits/sec    0   45.2 KBytes       
[  4]   3.00-4.00   sec   318 KBytes  2.61 Mbits/sec    0   55.1 KBytes       
[  4]   4.00-5.00   sec   318 KBytes  2.60 Mbits/sec    0   74.9 KBytes       
[  4]   5.00-6.00   sec   573 KBytes  4.70 Mbits/sec    0    117 KBytes       
[  4]   6.00-7.00   sec   573 KBytes  4.69 Mbits/sec    0    173 KBytes       
[  4]   7.00-8.00   sec   764 KBytes  6.25 Mbits/sec    0    247 KBytes       
[  4]   8.00-9.00   sec   891 KBytes  7.30 Mbits/sec    0    341 KBytes       
[  4]   9.00-10.00  sec  1018 KBytes  8.34 Mbits/sec    0    455 KBytes       
[  4]  10.00-11.00  sec   954 KBytes  7.82 Mbits/sec    0    574 KBytes       
[  4]  11.00-12.00  sec  1.12 MBytes  9.37 Mbits/sec   12    686 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec  121    501 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   11    501 KBytes       
[  4]  14.00-15.00  sec  1.24 MBytes  10.4 Mbits/sec    0    510 KBytes       
[  4]  15.00-16.00  sec   382 KBytes  3.13 Mbits/sec    0    554 KBytes       
[  4]  16.00-17.00  sec   127 KBytes  1.04 Mbits/sec    4    554 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   51    402 KBytes       
[  4]  18.00-19.00  sec   827 KBytes  6.77 Mbits/sec    0    404 KBytes       
[  4]  19.00-20.00  sec   509 KBytes  4.17 Mbits/sec    0    426 KBytes       
[  4]  20.00-21.00  sec   445 KBytes  3.65 Mbits/sec    0    451 KBytes       
[  4]  21.00-22.00  sec   445 KBytes  3.65 Mbits/sec    0    469 KBytes       
[  4]  22.00-23.00  sec   382 KBytes  3.13 Mbits/sec    0    479 KBytes       
[  4]  23.00-24.00  sec   318 KBytes  2.60 Mbits/sec    0    484 KBytes       
[  4]  24.00-25.00  sec   255 KBytes  2.09 Mbits/sec    0    485 KBytes       
[  4]  25.00-26.00  sec   509 KBytes  4.17 Mbits/sec    0    489 KBytes       
[  4]  26.00-27.00  sec   445 KBytes  3.65 Mbits/sec    0    495 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.61 Mbits/sec    0    508 KBytes       
[  4]  28.00-29.00  sec   191 KBytes  1.56 Mbits/sec    0    516 KBytes       
[  4]  29.00-30.00  sec  63.6 KBytes   521 Kbits/sec   19    393 KBytes       
[  4]  30.00-31.00  sec   318 KBytes  2.61 Mbits/sec    1    368 KBytes       
[  4]  31.00-32.00  sec   891 KBytes  7.30 Mbits/sec    0    393 KBytes       
[  4]  32.00-33.00  sec   382 KBytes  3.13 Mbits/sec    0    433 KBytes       
[  4]  33.00-34.00  sec   382 KBytes  3.13 Mbits/sec    0    469 KBytes       
[  4]  34.00-35.00  sec   255 KBytes  2.08 Mbits/sec    0    491 KBytes       
[  4]  35.00-36.00  sec   255 KBytes  2.08 Mbits/sec    0    502 KBytes       
[  4]  36.00-37.00  sec   509 KBytes  4.17 Mbits/sec    0    516 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec    8    375 KBytes       
[  4]  38.00-39.00  sec   318 KBytes  2.61 Mbits/sec    1    361 KBytes       
[  4]  39.00-40.00  sec   827 KBytes  6.77 Mbits/sec    0    375 KBytes       
[  4]  40.00-41.00  sec   382 KBytes  3.13 Mbits/sec    0    396 KBytes       
[  4]  41.00-42.00  sec   318 KBytes  2.61 Mbits/sec    0    416 KBytes       
[  4]  42.00-43.00  sec   318 KBytes  2.61 Mbits/sec    0    426 KBytes       
[  4]  43.00-44.00  sec   318 KBytes  2.61 Mbits/sec    0    433 KBytes       
[  4]  44.00-45.00  sec   382 KBytes  3.13 Mbits/sec    0    436 KBytes       
[  4]  45.00-46.00  sec   445 KBytes  3.64 Mbits/sec    0    438 KBytes       
[  4]  46.00-47.00  sec   382 KBytes  3.14 Mbits/sec    0    443 KBytes       
[  4]  47.00-48.00  sec   318 KBytes  2.60 Mbits/sec    0    452 KBytes       
[  4]  48.00-49.00  sec   255 KBytes  2.09 Mbits/sec    0    465 KBytes       
[  4]  49.00-50.00  sec   382 KBytes  3.13 Mbits/sec    0    489 KBytes       
[  4]  50.00-51.00  sec   191 KBytes  1.56 Mbits/sec   16    440 KBytes       
[  4]  51.00-52.00  sec  0.00 Bytes  0.00 bits/sec   33    362 KBytes       
[  4]  52.00-53.00  sec   445 KBytes  3.65 Mbits/sec    0    362 KBytes       
[  4]  53.00-54.00  sec   636 KBytes  5.21 Mbits/sec    0    288 KBytes       
[  4]  54.00-55.00  sec   382 KBytes  3.13 Mbits/sec    0    260 KBytes       
