Connecting to host 10.0.0.2, port 5204
[  4] local 10.0.0.1 port 46116 connected to 10.0.0.2 port 5204
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   348 KBytes  2.85 Mbits/sec    0   55.1 KBytes       
[  4]   1.00-2.00   sec   134 KBytes  1.10 Mbits/sec    0   60.8 KBytes       
[  4]   2.00-3.00   sec   255 KBytes  2.09 Mbits/sec    0   69.3 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   73.5 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   86.3 KBytes       
[  4]   5.00-6.00   sec   382 KBytes  3.13 Mbits/sec    0    123 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    164 KBytes       
[  4]   7.00-8.00   sec   509 KBytes  4.17 Mbits/sec    0    226 KBytes       
[  4]   8.00-9.00   sec  0.00 Bytes  0.00 bits/sec    0    230 KBytes       
[  4]   9.00-10.00  sec   827 KBytes  6.78 Mbits/sec    0    339 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    0    341 KBytes       
[  4]  11.00-12.00  sec  1.24 MBytes  10.4 Mbits/sec    0    505 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec    0    510 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec  110    358 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    2    358 KBytes       
[  4]  15.00-16.00  sec   445 KBytes  3.65 Mbits/sec   21    358 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec    2    358 KBytes       
[  4]  17.00-18.00  sec   255 KBytes  2.09 Mbits/sec    5    324 KBytes       
[  4]  18.00-19.00  sec  63.6 KBytes   521 Kbits/sec    1    250 KBytes       
[  4]  19.00-20.00  sec   891 KBytes  7.30 Mbits/sec    0    257 KBytes       
[  4]  20.00-21.00  sec   255 KBytes  2.08 Mbits/sec    0    274 KBytes       
[  4]  21.00-22.00  sec  63.6 KBytes   520 Kbits/sec    0    280 KBytes       
[  4]  22.00-23.00  sec   318 KBytes  2.61 Mbits/sec    0    294 KBytes       
[  4]  23.00-24.00  sec   255 KBytes  2.09 Mbits/sec    0    300 KBytes       
[  4]  24.00-25.00  sec   318 KBytes  2.61 Mbits/sec    0    303 KBytes       
[  4]  25.00-26.00  sec   255 KBytes  2.09 Mbits/sec    0    305 KBytes       
[  4]  26.00-27.00  sec   318 KBytes  2.61 Mbits/sec    0    313 KBytes       
[  4]  27.00-28.00  sec   255 KBytes  2.08 Mbits/sec    0    327 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.09 Mbits/sec    0    346 KBytes       
[  4]  29.00-30.00  sec   127 KBytes  1.04 Mbits/sec    0    361 KBytes       
[  4]  30.00-31.00  sec   318 KBytes  2.61 Mbits/sec    0    419 KBytes       
[  4]  31.00-32.00  sec   382 KBytes  3.13 Mbits/sec    0    510 KBytes       
[  4]  32.00-33.00  sec  63.6 KBytes   521 Kbits/sec    0    518 KBytes       
[  4]  33.00-34.00  sec  1.25 MBytes  10.5 Mbits/sec    0    680 KBytes       
[  4]  34.00-34.00  sec  0.00 Bytes  0.00 bits/sec    0    680 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-34.00  sec  10.3 MBytes  2.54 Mbits/sec  141             sender
[  4]   0.00-34.00  sec  7.37 MBytes  1.82 Mbits/sec                  receiver

iperf Done.
