Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.03   sec   847 KBytes  6.74 Mbits/sec    0   62.2 KBytes       
[  4]   1.03-2.02   sec   382 KBytes  3.15 Mbits/sec    0   80.6 KBytes       
[  4]   2.02-3.00   sec   573 KBytes  4.79 Mbits/sec    0    102 KBytes       
[  4]   3.00-4.01   sec   636 KBytes  5.16 Mbits/sec    0    126 KBytes       
[  4]   4.01-5.00   sec   573 KBytes  4.74 Mbits/sec    0    150 KBytes       
[  4]   5.00-6.00   sec   827 KBytes  6.77 Mbits/sec    0    181 KBytes       
[  4]   6.00-7.00   sec   827 KBytes  6.77 Mbits/sec    0    214 KBytes       
[  4]   7.00-8.05   sec   891 KBytes  6.98 Mbits/sec    0    277 KBytes       
[  4]   8.05-9.00   sec   636 KBytes  5.47 Mbits/sec    0    349 KBytes       
[  4]   9.00-10.01  sec  1.18 MBytes  9.86 Mbits/sec    0    471 KBytes       
[  4]  10.01-11.00  sec  1.06 MBytes  8.90 Mbits/sec    0    590 KBytes       
[  4]  11.00-12.00  sec  1.25 MBytes  10.5 Mbits/sec    0    735 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0    933 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.06 MBytes       
[  4]  14.00-15.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.21 MBytes       
[  4]  15.00-16.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.33 MBytes       
[  4]  16.00-17.00  sec   791 KBytes  6.49 Mbits/sec   63   1.12 MBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec  154    971 KBytes       
[  4]  18.00-19.00  sec   764 KBytes  6.26 Mbits/sec    0    971 KBytes       
[  4]  19.00-20.00  sec  1.24 MBytes  10.4 Mbits/sec    4    909 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0    716 KBytes       
[  4]  21.00-22.00  sec  1.25 MBytes  10.5 Mbits/sec    0    703 KBytes       
[  4]  22.00-23.00  sec  1.05 MBytes  8.80 Mbits/sec    0    737 KBytes       
[  4]  23.00-24.00  sec   636 KBytes  5.21 Mbits/sec    0    768 KBytes       
[  4]  24.00-25.00  sec   636 KBytes  5.21 Mbits/sec    0    795 KBytes       
[  4]  25.00-26.00  sec   636 KBytes  5.21 Mbits/sec    0    813 KBytes       
[  4]  26.00-27.00  sec   636 KBytes  5.21 Mbits/sec    0    823 KBytes       
[  4]  27.00-28.00  sec   636 KBytes  5.21 Mbits/sec    0    826 KBytes       
[  4]  28.00-29.00  sec   573 KBytes  4.69 Mbits/sec    0    829 KBytes       
[  4]  29.00-30.00  sec   700 KBytes  5.73 Mbits/sec    0    833 KBytes       
[  4]  30.00-31.00  sec   573 KBytes  4.69 Mbits/sec    0    840 KBytes       
[  4]  31.00-32.00  sec   636 KBytes  5.22 Mbits/sec    6    846 KBytes       
[  4]  32.00-33.00  sec   573 KBytes  4.69 Mbits/sec    0    847 KBytes       
[  4]  33.00-34.00  sec   573 KBytes  4.69 Mbits/sec    0    848 KBytes       
[  4]  34.00-35.00  sec   573 KBytes  4.69 Mbits/sec    0    856 KBytes       
[  4]  35.00-36.00  sec   127 KBytes  1.04 Mbits/sec   27    734 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   19    601 KBytes       
[  4]  37.00-38.00  sec   764 KBytes  6.26 Mbits/sec    7    601 KBytes       
[  4]  38.00-39.00  sec  1.12 MBytes  9.37 Mbits/sec    0    622 KBytes       
[  4]  39.00-40.00  sec   509 KBytes  4.18 Mbits/sec    0    667 KBytes       
[  4]  40.00-41.00  sec   509 KBytes  4.17 Mbits/sec    0    725 KBytes       
[  4]  41.00-42.00  sec   509 KBytes  4.17 Mbits/sec    0    769 KBytes       
[  4]  42.00-43.00  sec   573 KBytes  4.68 Mbits/sec    0    807 KBytes       
[  4]  43.00-44.00  sec   509 KBytes  4.18 Mbits/sec    0    829 KBytes       
[  4]  44.00-45.00  sec   573 KBytes  4.69 Mbits/sec    0    844 KBytes       
[  4]  45.00-46.00  sec   573 KBytes  4.69 Mbits/sec    0    851 KBytes       
[  4]  46.00-47.00  sec   573 KBytes  4.69 Mbits/sec    0    856 KBytes       
[  4]  47.00-48.00  sec   382 KBytes  3.13 Mbits/sec    3    844 KBytes       
[  4]  48.00-49.00  sec  0.00 Bytes  0.00 bits/sec   12    653 KBytes       
[  4]  49.00-50.00  sec   445 KBytes  3.65 Mbits/sec    1    601 KBytes       
[  4]  50.00-51.00  sec  1.25 MBytes  10.5 Mbits/sec    0    612 KBytes       
[  4]  51.00-52.00  sec   629 KBytes  5.15 Mbits/sec    0    641 KBytes       
[  4]  52.00-53.02  sec   445 KBytes  3.60 Mbits/sec    0    670 KBytes       
[  4]  53.02-54.00  sec   382 KBytes  3.17 Mbits/sec    0    691 KBytes       
[  4]  54.00-55.00  sec   509 KBytes  4.17 Mbits/sec    0    710 KBytes       
[  4]  55.00-56.00  sec   445 KBytes  3.65 Mbits/sec    0    720 KBytes       
[  4]  56.00-57.00  sec   573 KBytes  4.69 Mbits/sec    0    725 KBytes       
[  4]  57.00-58.00  sec   445 KBytes  3.65 Mbits/sec    0    728 KBytes       
[  4]  58.00-59.00  sec   445 KBytes  3.65 Mbits/sec    0    731 KBytes       
[  4]  59.00-60.00  sec   509 KBytes  4.17 Mbits/sec    0    740 KBytes       
[  4]  60.00-61.00  sec   445 KBytes  3.65 Mbits/sec    0    755 KBytes       
[  4]  61.00-62.00  sec   445 KBytes  3.65 Mbits/sec    0    779 KBytes       
[  4]  62.00-63.00  sec   445 KBytes  3.65 Mbits/sec    0    814 KBytes       
[  4]  63.00-64.00  sec   509 KBytes  4.17 Mbits/sec    0    872 KBytes       
[  4]  64.00-65.00  sec   509 KBytes  4.17 Mbits/sec    0    945 KBytes       
[  4]  65.00-66.00  sec   509 KBytes  4.17 Mbits/sec    0   1.03 MBytes       
[  4]  66.00-67.00  sec   445 KBytes  3.65 Mbits/sec    0   1.12 MBytes       
[  4]  67.00-68.00  sec   191 KBytes  1.56 Mbits/sec    2   1.10 MBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec   13    938 KBytes       
[  4]  69.00-70.00  sec   827 KBytes  6.78 Mbits/sec   33    851 KBytes       
[  4]  70.00-71.00  sec   382 KBytes  3.13 Mbits/sec    0    851 KBytes       
[  4]  71.00-72.00  sec  1.25 MBytes  10.5 Mbits/sec    0    679 KBytes       
[  4]  72.00-73.00  sec   884 KBytes  7.24 Mbits/sec    0    601 KBytes       
[  4]  73.00-74.00  sec   509 KBytes  4.17 Mbits/sec    0    626 KBytes       
[  4]  74.00-75.00  sec   382 KBytes  3.12 Mbits/sec    0    653 KBytes       
[  4]  75.00-76.00  sec   445 KBytes  3.65 Mbits/sec    0    682 KBytes       
[  4]  76.00-77.00  sec   318 KBytes  2.61 Mbits/sec    0    696 KBytes       
[  4]  77.00-78.00  sec   509 KBytes  4.17 Mbits/sec    0    710 KBytes       
[  4]  78.00-79.00  sec   382 KBytes  3.13 Mbits/sec    0    714 KBytes       
[  4]  79.00-80.00  sec   382 KBytes  3.13 Mbits/sec    0    718 KBytes       
[  4]  80.00-81.00  sec   509 KBytes  4.17 Mbits/sec    0    723 KBytes       
[  4]  81.00-82.01  sec   318 KBytes  2.59 Mbits/sec    0    728 KBytes       
[  4]  82.01-83.00  sec   445 KBytes  3.67 Mbits/sec    0    741 KBytes       
[  4]  83.00-83.00  sec  0.00 Bytes  0.00 bits/sec    0    741 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-83.00  sec  50.4 MBytes  5.10 Mbits/sec  344             sender
[  4]   0.00-83.00  sec  43.4 MBytes  4.38 Mbits/sec                  receiver

iperf Done.
