Connecting to host 10.0.0.2, port 5206
[  4] local 10.0.0.1 port 46120 connected to 10.0.0.2 port 5206
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   204 KBytes  1.67 Mbits/sec    0   17.0 KBytes       
[  4]   1.00-2.00   sec  79.2 KBytes   649 Kbits/sec    0   21.2 KBytes       
[  4]   2.00-3.00   sec   132 KBytes  1.08 Mbits/sec    0   25.5 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   38.2 KBytes       
[  4]   4.00-5.00   sec   191 KBytes  1.56 Mbits/sec    0   60.8 KBytes       
[  4]   5.00-6.00   sec   255 KBytes  2.08 Mbits/sec    0   84.8 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0    122 KBytes       
[  4]   7.00-8.00   sec   445 KBytes  3.65 Mbits/sec    0    181 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.69 Mbits/sec    0    252 KBytes       
[  4]   9.00-10.00  sec   127 KBytes  1.04 Mbits/sec    0    272 KBytes       
[  4]  10.00-11.00  sec   764 KBytes  6.25 Mbits/sec    0    373 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   521 Kbits/sec   10    362 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   54    269 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   19    269 KBytes       
[  4]  14.00-15.00  sec  63.6 KBytes   521 Kbits/sec   54    160 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   39    160 KBytes       
[  4]  16.00-17.00  sec   382 KBytes  3.12 Mbits/sec   11    181 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   29    187 KBytes       
[  4]  18.00-19.00  sec   445 KBytes  3.65 Mbits/sec    0    192 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   522 Kbits/sec    0    198 KBytes       
[  4]  20.00-21.00  sec   191 KBytes  1.56 Mbits/sec    0    212 KBytes       
[  4]  21.00-22.00  sec   127 KBytes  1.04 Mbits/sec    0    221 KBytes       
[  4]  22.00-23.00  sec  63.6 KBytes   522 Kbits/sec    0    222 KBytes       
[  4]  23.00-24.00  sec   255 KBytes  2.08 Mbits/sec    0    226 KBytes       
[  4]  24.00-25.00  sec  63.6 KBytes   521 Kbits/sec    0    229 KBytes       
[  4]  25.00-26.00  sec   127 KBytes  1.04 Mbits/sec    0    233 KBytes       
[  4]  26.00-27.00  sec   127 KBytes  1.04 Mbits/sec    0    247 KBytes       
[  4]  27.00-28.00  sec   127 KBytes  1.05 Mbits/sec    0    260 KBytes       
[  4]  28.00-29.00  sec   127 KBytes  1.04 Mbits/sec    0    308 KBytes       
[  4]  29.00-30.00  sec  63.6 KBytes   522 Kbits/sec    0    329 KBytes       
[  4]  30.00-31.00  sec   509 KBytes  4.17 Mbits/sec    0    430 KBytes       
[  4]  31.00-32.00  sec   127 KBytes  1.04 Mbits/sec    0    448 KBytes       
[  4]  32.00-33.00  sec  1.18 MBytes  9.91 Mbits/sec    0    600 KBytes       
[  4]  33.00-34.00  sec   445 KBytes  3.64 Mbits/sec    0    665 KBytes       
[  4]  34.00-35.00  sec  0.00 Bytes  0.00 bits/sec   16    632 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   84    467 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec   43    467 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec   56    461 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec   52    419 KBytes       
[  4]  39.00-40.00  sec  63.6 KBytes   522 Kbits/sec   55    461 KBytes       
[  4]  40.00-41.00  sec   954 KBytes  7.82 Mbits/sec   17    255 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0    327 KBytes       
[  4]  42.00-43.00  sec   954 KBytes  7.82 Mbits/sec    0    339 KBytes       
[  4]  43.00-44.00  sec   191 KBytes  1.56 Mbits/sec    0    355 KBytes       
[  4]  44.00-45.00  sec   255 KBytes  2.09 Mbits/sec    0    369 KBytes       
[  4]  45.00-46.00  sec   318 KBytes  2.61 Mbits/sec    0    383 KBytes       
[  4]  46.00-46.00  sec  0.00 Bytes  0.00 bits/sec    0    383 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-46.00  sec  10.2 MBytes  1.86 Mbits/sec  539             sender
[  4]   0.00-46.00  sec  6.84 MBytes  1.25 Mbits/sec                  receiver

iperf Done.
