Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.19   sec  82.0 KBytes   566 Kbits/sec    1   14.1 KBytes       
[  4]   1.19-2.00   sec  0.00 Bytes  0.00 bits/sec    0   14.1 KBytes       
[  4]   2.00-3.00   sec  8.48 KBytes  69.4 Kbits/sec    0   22.6 KBytes       
[  4]   3.00-4.00   sec  5.66 KBytes  46.4 Kbits/sec    0   28.3 KBytes       
[  4]   4.00-5.00   sec   205 KBytes  1.68 Mbits/sec    1   41.0 KBytes       
[  4]   5.00-6.00   sec  0.00 Bytes  0.00 bits/sec    0   41.0 KBytes       
[  4]   6.00-7.00   sec  9.90 KBytes  81.1 Kbits/sec    1   29.7 KBytes       
[  4]   7.00-8.00   sec  0.00 Bytes  0.00 bits/sec    0   29.7 KBytes       
[  4]   8.00-9.00   sec  63.6 KBytes   521 Kbits/sec    0   36.8 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    1   35.4 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec    1   31.1 KBytes       
[  4]  11.00-12.01  sec  0.00 Bytes  0.00 bits/sec    1   25.5 KBytes       
[  4]  12.01-13.00  sec  0.00 Bytes  0.00 bits/sec    0   25.5 KBytes       
[  4]  13.00-14.00  sec  63.6 KBytes   521 Kbits/sec    0   28.3 KBytes       
[  4]  14.00-15.00  sec  63.6 KBytes   521 Kbits/sec    0   31.1 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec    0   32.5 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   520 Kbits/sec    0   36.8 KBytes       
[  4]  17.00-18.00  sec  63.6 KBytes   523 Kbits/sec    0   50.9 KBytes       
[  4]  18.00-19.00  sec   191 KBytes  1.56 Mbits/sec    0   74.9 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   521 Kbits/sec    0   79.2 KBytes       
[  4]  20.00-21.01  sec   255 KBytes  2.07 Mbits/sec    0    117 KBytes       
[  4]  21.01-22.00  sec  1018 KBytes  8.41 Mbits/sec    0    219 KBytes       
[  4]  22.00-23.00  sec  1.24 MBytes  10.4 Mbits/sec    0    308 KBytes       
[  4]  23.00-24.00  sec  1.49 MBytes  12.5 Mbits/sec    0    424 KBytes       
[  4]  24.00-25.00  sec  1.37 MBytes  11.5 Mbits/sec    0    542 KBytes       
[  4]  25.00-26.00  sec  1.68 MBytes  14.1 Mbits/sec    0    704 KBytes       
[  4]  26.00-27.00  sec  1.99 MBytes  16.7 Mbits/sec    0    899 KBytes       
[  4]  27.00-28.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.10 MBytes       
[  4]  28.00-29.00  sec  2.50 MBytes  21.0 Mbits/sec    0   1.32 MBytes       
[  4]  29.00-30.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.55 MBytes       
[  4]  30.00-31.01  sec  2.50 MBytes  20.8 Mbits/sec    0   1.80 MBytes       
