Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec  1.48 MBytes  12.4 Mbits/sec    0   89.1 KBytes       
[  4]   1.00-2.00   sec   954 KBytes  7.82 Mbits/sec    0    129 KBytes       
[  4]   2.00-3.00   sec  1018 KBytes  8.34 Mbits/sec    0    167 KBytes       
[  4]   3.00-4.00   sec   700 KBytes  5.73 Mbits/sec    0    197 KBytes       
[  4]   4.00-5.00   sec   445 KBytes  3.65 Mbits/sec    0    215 KBytes       
[  4]   5.00-6.00   sec   382 KBytes  3.13 Mbits/sec    0    229 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0    240 KBytes       
[  4]   7.00-8.00   sec   318 KBytes  2.61 Mbits/sec    0    266 KBytes       
[  4]   8.00-9.00   sec  63.6 KBytes   521 Kbits/sec   72    188 KBytes       
[  4]   9.00-10.00  sec  63.6 KBytes   521 Kbits/sec    7    188 KBytes       
[  4]  10.00-11.00  sec  0.00 Bytes  0.00 bits/sec   57    188 KBytes       
[  4]  11.00-12.00  sec   318 KBytes  2.61 Mbits/sec   46    105 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   14   18.4 KBytes       
[  4]  13.00-14.00  sec  1.06 MBytes  8.87 Mbits/sec   13    232 KBytes       
[  4]  14.00-15.00  sec   827 KBytes  6.77 Mbits/sec    0    272 KBytes       
[  4]  15.00-16.00  sec   700 KBytes  5.74 Mbits/sec    0    310 KBytes       
[  4]  16.00-17.00  sec  1.06 MBytes  8.86 Mbits/sec    0    354 KBytes       
[  4]  17.00-18.00  sec  1.06 MBytes  8.87 Mbits/sec    0    397 KBytes       
[  4]  18.00-19.00  sec  1.12 MBytes  9.38 Mbits/sec    0    443 KBytes       
[  4]  19.00-20.00  sec  1.12 MBytes  9.38 Mbits/sec    0    486 KBytes       
[  4]  20.00-21.00  sec  1.06 MBytes  8.86 Mbits/sec    0    529 KBytes       
[  4]  21.00-22.00  sec  1.06 MBytes  8.86 Mbits/sec    0    578 KBytes       
[  4]  22.00-23.00  sec  1.24 MBytes  10.4 Mbits/sec    0    680 KBytes       
[  4]  23.00-24.00  sec  1.25 MBytes  10.5 Mbits/sec    0    829 KBytes       
[  4]  24.00-25.00  sec  1.98 MBytes  16.6 Mbits/sec    0    994 KBytes       
[  4]  25.00-26.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.17 MBytes       
[  4]  26.00-27.00  sec   374 KBytes  3.07 Mbits/sec  159    916 KBytes       
[  4]  27.00-28.00  sec  1.25 MBytes  10.5 Mbits/sec   26    836 KBytes       
[  4]  28.00-29.00  sec  1.25 MBytes  10.5 Mbits/sec    0    880 KBytes       
