Connecting to host 10.0.0.2, port 5205
[  4] local 10.0.0.1 port 46118 connected to 10.0.0.2 port 5205
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   304 KBytes  2.48 Mbits/sec    0   42.4 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec    0    100 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec    8   72.1 KBytes       
[  4]  40.00-41.00  sec  63.6 KBytes   522 Kbits/sec    4   72.1 KBytes       
[  4]  41.00-42.00  sec   255 KBytes  2.09 Mbits/sec    0   53.7 KBytes       
[  4]  42.00-43.00  sec   127 KBytes  1.04 Mbits/sec    0   59.4 KBytes       
[  4]  43.00-44.00  sec   127 KBytes  1.04 Mbits/sec    0   60.8 KBytes       
[  4]  44.00-45.00  sec   127 KBytes  1.04 Mbits/sec    0   60.8 KBytes       
[  4]  45.00-46.00  sec  63.6 KBytes   521 Kbits/sec    0   62.2 KBytes       
[  4]  46.00-47.00  sec   127 KBytes  1.04 Mbits/sec    0   67.9 KBytes       
[  4]  47.00-48.00  sec  63.6 KBytes   521 Kbits/sec    0   83.4 KBytes       
[  4]  48.00-49.00  sec   127 KBytes  1.04 Mbits/sec    0    106 KBytes       
[  4]  49.00-50.00  sec   318 KBytes  2.61 Mbits/sec    0    144 KBytes       
[  4]  50.00-51.00  sec  63.6 KBytes   520 Kbits/sec    0    154 KBytes       
[  4]  51.00-52.01  sec   509 KBytes  4.14 Mbits/sec    0    219 KBytes       
[  4]  52.01-53.00  sec  0.00 Bytes  0.00 bits/sec    2    187 KBytes       
[  4]  53.00-54.00  sec  0.00 Bytes  0.00 bits/sec   20    154 KBytes       
[  4]  54.00-55.00  sec   318 KBytes  2.60 Mbits/sec    0    158 KBytes       
[  4]  55.00-56.00  sec   318 KBytes  2.61 Mbits/sec    0    185 KBytes       
[  4]  56.00-57.00  sec  63.6 KBytes   522 Kbits/sec    0    192 KBytes       
[  4]  57.00-58.00  sec   318 KBytes  2.61 Mbits/sec    0    215 KBytes       
[  4]  58.00-59.00  sec   191 KBytes  1.56 Mbits/sec    0    219 KBytes       
[  4]  59.00-60.00  sec   191 KBytes  1.57 Mbits/sec    0    221 KBytes       
[  4]  60.00-61.00  sec   255 KBytes  2.08 Mbits/sec    0    223 KBytes       
[  4]  61.00-62.00  sec   255 KBytes  2.09 Mbits/sec    0    228 KBytes       
[  4]  62.00-63.00  sec   255 KBytes  2.08 Mbits/sec    0    239 KBytes       
[  4]  63.00-64.00  sec   382 KBytes  3.13 Mbits/sec    0    257 KBytes       
[  4]  64.00-65.00  sec   382 KBytes  3.13 Mbits/sec    0    288 KBytes       
[  4]  65.00-66.00  sec   636 KBytes  5.21 Mbits/sec    0    342 KBytes       
[  4]  66.00-67.00  sec   700 KBytes  5.74 Mbits/sec    0    409 KBytes       
[  4]  67.00-68.00  sec   827 KBytes  6.77 Mbits/sec    0    494 KBytes       
[  4]  68.00-69.00  sec  1018 KBytes  8.34 Mbits/sec    0    597 KBytes       
[  4]  69.00-70.00  sec   954 KBytes  7.82 Mbits/sec    0    708 KBytes       
[  4]  70.00-70.00  sec  0.00 Bytes  0.00 bits/sec    0    708 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-70.00  sec  10.9 MBytes  1.31 Mbits/sec  109             sender
[  4]   0.00-70.00  sec  7.45 MBytes   893 Kbits/sec                  receiver

iperf Done.
