Connecting to host 10.0.0.2, port 5203
[  4] local 10.0.0.1 port 46114 connected to 10.0.0.2 port 5203
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   286 KBytes  2.34 Mbits/sec    0   21.2 KBytes       
[  4]   1.00-2.00   sec   202 KBytes  1.66 Mbits/sec    0   28.3 KBytes       
[  4]   2.00-3.00   sec   191 KBytes  1.56 Mbits/sec    0   36.8 KBytes       
[  4]   3.00-4.00   sec   191 KBytes  1.56 Mbits/sec    0   45.2 KBytes       
[  4]   4.00-5.00   sec   318 KBytes  2.61 Mbits/sec    0   67.9 KBytes       
[  4]   5.00-6.00   sec   509 KBytes  4.17 Mbits/sec    0    113 KBytes       
[  4]   6.00-7.00   sec   382 KBytes  3.13 Mbits/sec    0    160 KBytes       
[  4]   7.00-8.00   sec   764 KBytes  6.25 Mbits/sec    0    246 KBytes       
[  4]   8.00-9.00   sec   382 KBytes  3.13 Mbits/sec    0    300 KBytes       
[  4]   9.00-10.00  sec   573 KBytes  4.69 Mbits/sec    0    372 KBytes       
[  4]  10.00-11.00  sec  1.18 MBytes  9.92 Mbits/sec    0    530 KBytes       
[  4]  11.00-12.00  sec   191 KBytes  1.56 Mbits/sec    0    557 KBytes       
[  4]  12.00-13.00  sec   827 KBytes  6.77 Mbits/sec    0    670 KBytes       
[  4]  13.00-14.00  sec   191 KBytes  1.56 Mbits/sec   58    563 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   11    539 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec  115    488 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   522 Kbits/sec  136    361 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec   14    318 KBytes       
[  4]  18.00-19.00  sec   509 KBytes  4.17 Mbits/sec   74    122 KBytes       
[  4]  19.00-20.00  sec   382 KBytes  3.13 Mbits/sec    0    199 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec    4    235 KBytes       
[  4]  21.00-22.00  sec   827 KBytes  6.77 Mbits/sec    0    346 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec    0    346 KBytes       
[  4]  23.00-24.00  sec   318 KBytes  2.61 Mbits/sec    0    379 KBytes       
[  4]  24.00-25.01  sec  0.00 Bytes  0.00 bits/sec    0    379 KBytes       
[  4]  25.01-26.01  sec   382 KBytes  3.14 Mbits/sec    0    402 KBytes       
[  4]  26.01-27.00  sec  0.00 Bytes  0.00 bits/sec    0    402 KBytes       
[  4]  27.00-28.00  sec   318 KBytes  2.60 Mbits/sec    0    409 KBytes       
[  4]  28.00-29.00  sec  63.6 KBytes   522 Kbits/sec    0    410 KBytes       
[  4]  29.00-30.00  sec   382 KBytes  3.13 Mbits/sec    0    424 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    0    424 KBytes       
[  4]  31.00-32.00  sec   445 KBytes  3.65 Mbits/sec    0    464 KBytes       
[  4]  32.00-33.00  sec  0.00 Bytes  0.00 bits/sec    0    464 KBytes       
[  4]  33.00-34.00  sec   382 KBytes  3.13 Mbits/sec    0    563 KBytes       
[  4]  34.00-34.00  sec  0.00 Bytes  0.00 bits/sec    0    563 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-34.00  sec  10.0 MBytes  2.48 Mbits/sec  412             sender
[  4]   0.00-34.00  sec  6.25 MBytes  1.54 Mbits/sec                  receiver

iperf Done.
