Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.04   sec  82.0 KBytes   648 Kbits/sec    1   14.1 KBytes       
[  4]   1.04-2.00   sec  0.00 Bytes  0.00 bits/sec    0   14.1 KBytes       
[  4]   2.00-3.00   sec  0.00 Bytes  0.00 bits/sec    0   14.1 KBytes       
[  4]   3.00-4.07   sec  67.9 KBytes   522 Kbits/sec    0   28.3 KBytes       
[  4]   4.07-5.02   sec  0.00 Bytes  0.00 bits/sec    0   28.3 KBytes       
[  4]   5.02-6.04   sec  0.00 Bytes  0.00 bits/sec    0   28.3 KBytes       
[  4]   6.04-7.00   sec   235 KBytes  2.01 Mbits/sec    0   56.6 KBytes       
[  4]   7.00-8.00   sec  70.7 KBytes   579 Kbits/sec    0   59.4 KBytes       
[  4]   8.00-9.01   sec  63.6 KBytes   518 Kbits/sec    0   65.0 KBytes       
[  4]   9.01-10.00  sec  0.00 Bytes  0.00 bits/sec    0   65.0 KBytes       
[  4]  10.00-11.00  sec   191 KBytes  1.57 Mbits/sec    0   83.4 KBytes       
[  4]  11.00-12.00  sec  63.6 KBytes   520 Kbits/sec    0   94.7 KBytes       
[  4]  12.00-13.01  sec   255 KBytes  2.07 Mbits/sec    1    120 KBytes       
[  4]  13.01-14.00  sec  0.00 Bytes  0.00 bits/sec   16   84.8 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec    0   84.8 KBytes       
[  4]  15.00-16.00  sec   191 KBytes  1.56 Mbits/sec    0   97.6 KBytes       
[  4]  16.00-17.00  sec  63.6 KBytes   521 Kbits/sec    0    113 KBytes       
[  4]  17.00-18.00  sec  0.00 Bytes  0.00 bits/sec    0    113 KBytes       
[  4]  18.00-19.00  sec  0.00 Bytes  0.00 bits/sec    8   79.2 KBytes       
[  4]  19.00-20.00  sec  0.00 Bytes  0.00 bits/sec    0   79.2 KBytes       
[  4]  20.00-21.00  sec   191 KBytes  1.57 Mbits/sec    0   86.3 KBytes       
[  4]  21.00-22.00  sec  63.6 KBytes   522 Kbits/sec    0   93.3 KBytes       
[  4]  22.00-23.00  sec  0.00 Bytes  0.00 bits/sec    0   93.3 KBytes       
[  4]  23.00-24.00  sec   127 KBytes  1.04 Mbits/sec    0   94.7 KBytes       
[  4]  24.00-25.00  sec  0.00 Bytes  0.00 bits/sec    0   96.2 KBytes       
[  4]  25.00-26.00  sec   191 KBytes  1.56 Mbits/sec    0    112 KBytes       
[  4]  26.00-27.00  sec  63.6 KBytes   522 Kbits/sec    0    129 KBytes       
[  4]  27.00-28.01  sec   127 KBytes  1.04 Mbits/sec    0    140 KBytes       
[  4]  28.01-29.01  sec   318 KBytes  2.60 Mbits/sec    0    184 KBytes       
[  4]  29.01-30.00  sec  0.00 Bytes  0.00 bits/sec   11    160 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec    1    129 KBytes       
[  4]  31.00-32.00  sec   191 KBytes  1.57 Mbits/sec    0    129 KBytes       
[  4]  32.00-33.00  sec   127 KBytes  1.04 Mbits/sec    0    141 KBytes       
[  4]  33.00-34.00  sec  0.00 Bytes  0.00 bits/sec    4    110 KBytes       
[  4]  34.00-35.00  sec  63.6 KBytes   520 Kbits/sec    0   99.0 KBytes       
[  4]  35.00-36.00  sec   191 KBytes  1.57 Mbits/sec    0    105 KBytes       
[  4]  36.00-37.00  sec   127 KBytes  1.04 Mbits/sec    0    113 KBytes       
[  4]  37.00-38.00  sec   191 KBytes  1.56 Mbits/sec    0    119 KBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    0    120 KBytes       
[  4]  39.00-40.00  sec  63.6 KBytes   521 Kbits/sec    0    120 KBytes       
[  4]  40.00-41.00  sec  63.6 KBytes   522 Kbits/sec    0    124 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec    0    130 KBytes       
[  4]  42.00-43.00  sec   127 KBytes  1.04 Mbits/sec    0    143 KBytes       
[  4]  43.00-44.01  sec  63.6 KBytes   516 Kbits/sec    0    188 KBytes       
[  4]  44.01-45.00  sec  63.6 KBytes   526 Kbits/sec    0    218 KBytes       
[  4]  45.00-46.00  sec   127 KBytes  1.04 Mbits/sec    0    273 KBytes       
[  4]  46.00-47.00  sec  0.00 Bytes  0.00 bits/sec   19    245 KBytes       
[  4]  47.00-48.00  sec  0.00 Bytes  0.00 bits/sec   16    201 KBytes       
[  4]  48.00-49.00  sec   191 KBytes  1.56 Mbits/sec    4    201 KBytes       
[  4]  49.00-50.00  sec   255 KBytes  2.09 Mbits/sec    0    202 KBytes       
[  4]  50.00-51.03  sec  0.00 Bytes  0.00 bits/sec    0    202 KBytes       
[  4]  51.03-52.11  sec  0.00 Bytes  0.00 bits/sec    0    202 KBytes       
[  4]  52.11-53.10  sec   127 KBytes  1.05 Mbits/sec    0    242 KBytes       
[  4]  53.10-54.00  sec   127 KBytes  1.16 Mbits/sec    0    255 KBytes       
[  4]  54.00-55.08  sec  0.00 Bytes  0.00 bits/sec    0    255 KBytes       
[  4]  55.08-56.00  sec  63.6 KBytes   563 Kbits/sec    0    262 KBytes       
[  4]  56.00-57.15  sec   191 KBytes  1.36 Mbits/sec    0    277 KBytes       
[  4]  57.15-58.02  sec  0.00 Bytes  0.00 bits/sec    0    284 KBytes       
[  4]  58.02-59.00  sec   127 KBytes  1.06 Mbits/sec    0    296 KBytes       
[  4]  59.00-60.01  sec  63.6 KBytes   519 Kbits/sec    0    304 KBytes       
[  4]  60.01-61.00  sec  63.6 KBytes   526 Kbits/sec    0    324 KBytes       
[  4]  61.00-62.28  sec   127 KBytes   812 Kbits/sec    0    420 KBytes       
[  4]  62.28-63.00  sec  0.00 Bytes  0.00 bits/sec    0    424 KBytes       
[  4]  63.00-64.00  sec   127 KBytes  1.04 Mbits/sec    0    448 KBytes       
[  4]  64.00-65.00  sec   255 KBytes  2.08 Mbits/sec    0    518 KBytes       
[  4]  65.00-66.00  sec   127 KBytes  1.04 Mbits/sec    0    584 KBytes       
[  4]  66.00-67.00  sec  0.00 Bytes  0.00 bits/sec    4    576 KBytes       
[  4]  67.00-68.00  sec  0.00 Bytes  0.00 bits/sec  129    393 KBytes       
[  4]  68.00-69.00  sec  0.00 Bytes  0.00 bits/sec   44    358 KBytes       
[  4]  69.00-70.00  sec  17.0 KBytes   139 Kbits/sec    1    366 KBytes       
[  4]  70.00-71.00  sec  49.5 KBytes   406 Kbits/sec   95    310 KBytes       
[  4]  71.00-72.00  sec   520 KBytes  4.25 Mbits/sec    0    199 KBytes       
[  4]  72.00-73.00  sec   445 KBytes  3.66 Mbits/sec    0    247 KBytes       
[  4]  73.00-74.00  sec   127 KBytes  1.04 Mbits/sec    0    290 KBytes       
[  4]  74.00-75.00  sec  0.00 Bytes  0.00 bits/sec   20    252 KBytes       
[  4]  75.00-76.00  sec  63.6 KBytes   520 Kbits/sec    0    233 KBytes       
[  4]  76.00-77.01  sec  0.00 Bytes  0.00 bits/sec    3    205 KBytes       
[  4]  77.01-78.00  sec  63.6 KBytes   524 Kbits/sec    0    214 KBytes       
[  4]  78.00-79.05  sec  0.00 Bytes  0.00 bits/sec    0    230 KBytes       
[  4]  79.05-80.01  sec  0.00 Bytes  0.00 bits/sec    0    230 KBytes       
[  4]  80.01-81.00  sec  0.00 Bytes  0.00 bits/sec    0    235 KBytes       
[  4]  81.00-82.00  sec   139 KBytes  1.14 Mbits/sec    1    181 KBytes       
[  4]  82.00-83.00  sec   202 KBytes  1.65 Mbits/sec    0    170 KBytes       
[  4]  83.00-84.00  sec   105 KBytes   857 Kbits/sec    0    170 KBytes       
[  4]  84.00-85.00  sec   139 KBytes  1.14 Mbits/sec    0    181 KBytes       
[  4]  85.00-86.00  sec   120 KBytes   985 Kbits/sec    0    181 KBytes       
[  4]  86.00-87.01  sec  63.6 KBytes   517 Kbits/sec    0    181 KBytes       
[  4]  87.01-88.02  sec   764 KBytes  6.18 Mbits/sec    0    182 KBytes       
[  4]  88.02-89.00  sec  0.00 Bytes  0.00 bits/sec   27    119 KBytes       
[  4]  89.00-90.05  sec  0.00 Bytes  0.00 bits/sec   30    129 KBytes       
