Connecting to host 10.0.0.2, port 5206
[  4] local 10.0.0.1 port 46120 connected to 10.0.0.2 port 5206
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   184 KBytes  1.51 Mbits/sec    0   15.6 KBytes       
[  4]   1.00-2.00   sec  69.3 KBytes   567 Kbits/sec    0   18.4 KBytes       
[  4]   2.00-3.00   sec  63.6 KBytes   522 Kbits/sec    0   21.2 KBytes       
[  4]   3.00-4.00   sec   127 KBytes  1.04 Mbits/sec    0   36.8 KBytes       
[  4]   4.00-5.00   sec   127 KBytes  1.04 Mbits/sec    0   50.9 KBytes       
[  4]   5.00-6.00   sec   382 KBytes  3.13 Mbits/sec    0   94.7 KBytes       
[  4]   6.00-7.00   sec   255 KBytes  2.08 Mbits/sec    0    136 KBytes       
[  4]   7.00-8.00   sec   127 KBytes  1.04 Mbits/sec    0    151 KBytes       
[  4]   8.00-9.00   sec   573 KBytes  4.69 Mbits/sec    0    228 KBytes       
[  4]   9.00-10.00  sec  0.00 Bytes  0.00 bits/sec    0    228 KBytes       
[  4]  10.00-11.00  sec   700 KBytes  5.74 Mbits/sec    0    321 KBytes       
[  4]  11.00-12.00  sec   127 KBytes  1.04 Mbits/sec    1    335 KBytes       
[  4]  12.00-13.00  sec  0.00 Bytes  0.00 bits/sec   53    235 KBytes       
[  4]  13.00-14.00  sec  0.00 Bytes  0.00 bits/sec   23    235 KBytes       
[  4]  14.00-15.00  sec  0.00 Bytes  0.00 bits/sec   47    208 KBytes       
[  4]  15.00-16.00  sec  0.00 Bytes  0.00 bits/sec   16    235 KBytes       
[  4]  16.00-17.00  sec   191 KBytes  1.56 Mbits/sec   24    208 KBytes       
[  4]  17.00-18.00  sec   127 KBytes  1.04 Mbits/sec    2    103 KBytes       
[  4]  18.00-19.00  sec   573 KBytes  4.69 Mbits/sec    0    167 KBytes       
[  4]  19.00-20.00  sec  63.6 KBytes   522 Kbits/sec    0    173 KBytes       
[  4]  20.00-21.00  sec   127 KBytes  1.04 Mbits/sec    0    182 KBytes       
[  4]  21.00-22.00  sec   191 KBytes  1.56 Mbits/sec    0    194 KBytes       
[  4]  22.00-23.00  sec  63.6 KBytes   522 Kbits/sec    0    195 KBytes       
[  4]  23.00-24.00  sec   127 KBytes  1.04 Mbits/sec    0    197 KBytes       
[  4]  24.00-25.00  sec   191 KBytes  1.56 Mbits/sec    0    199 KBytes       
[  4]  25.00-26.00  sec   191 KBytes  1.56 Mbits/sec    0    206 KBytes       
[  4]  26.00-27.00  sec   191 KBytes  1.56 Mbits/sec    0    225 KBytes       
[  4]  27.00-28.00  sec   127 KBytes  1.04 Mbits/sec    0    252 KBytes       
[  4]  28.00-29.00  sec  63.6 KBytes   522 Kbits/sec    0    263 KBytes       
[  4]  29.00-30.00  sec   255 KBytes  2.08 Mbits/sec    0    328 KBytes       
[  4]  30.00-31.00  sec   382 KBytes  3.13 Mbits/sec    0    385 KBytes       
[  4]  31.00-32.00  sec   636 KBytes  5.21 Mbits/sec    0    465 KBytes       
[  4]  32.00-33.00  sec   318 KBytes  2.61 Mbits/sec    0    509 KBytes       
[  4]  33.00-34.00  sec  1.37 MBytes  11.5 Mbits/sec    0    699 KBytes       
[  4]  34.00-35.00  sec  63.6 KBytes   521 Kbits/sec    0    706 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec  156    495 KBytes       
[  4]  36.00-37.00  sec  0.00 Bytes  0.00 bits/sec    0    495 KBytes       
[  4]  37.00-38.00  sec  0.00 Bytes  0.00 bits/sec    2    495 KBytes       
[  4]  38.00-39.00  sec  0.00 Bytes  0.00 bits/sec  117    452 KBytes       
[  4]  39.00-40.00  sec  0.00 Bytes  0.00 bits/sec  112    479 KBytes       
[  4]  40.00-41.00  sec  0.00 Bytes  0.00 bits/sec   32    495 KBytes       
[  4]  41.00-42.00  sec  0.00 Bytes  0.00 bits/sec   56    478 KBytes       
[  4]  42.00-43.00  sec   573 KBytes  4.69 Mbits/sec   74    472 KBytes       
[  4]  43.00-44.00  sec   191 KBytes  1.57 Mbits/sec    0    208 KBytes       
[  4]  44.00-45.00  sec  1.62 MBytes  13.6 Mbits/sec    0    346 KBytes       
[  4]  45.00-45.00  sec  0.00 Bytes  0.00 bits/sec    0    346 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-45.00  sec  10.2 MBytes  1.90 Mbits/sec  715             sender
[  4]   0.00-45.00  sec  6.57 MBytes  1.23 Mbits/sec                  receiver

iperf Done.
