Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   566 KBytes  4.63 Mbits/sec    0   52.3 KBytes       
[  4]   1.00-2.00   sec   318 KBytes  2.61 Mbits/sec    0   65.0 KBytes       
[  4]   2.00-3.00   sec   382 KBytes  3.12 Mbits/sec    0   79.2 KBytes       
[  4]   3.00-4.00   sec   318 KBytes  2.61 Mbits/sec    0   93.3 KBytes       
[  4]   4.00-5.00   sec   445 KBytes  3.64 Mbits/sec    0    109 KBytes       
[  4]   5.00-6.00   sec   445 KBytes  3.66 Mbits/sec    0    136 KBytes       
[  4]   6.00-7.00   sec   700 KBytes  5.72 Mbits/sec    0    188 KBytes       
[  4]   7.00-8.00   sec   891 KBytes  7.30 Mbits/sec    0    266 KBytes       
[  4]   8.00-9.00   sec  1.06 MBytes  8.88 Mbits/sec    0    361 KBytes       
[  4]   9.00-10.00  sec  1.24 MBytes  10.4 Mbits/sec    0    484 KBytes       
[  4]  10.00-11.00  sec  1.24 MBytes  10.4 Mbits/sec    0    612 KBytes       
[  4]  11.00-12.00  sec  1.62 MBytes  13.6 Mbits/sec    0    785 KBytes       
[  4]  12.00-13.00  sec  1.25 MBytes  10.5 Mbits/sec    0    962 KBytes       
[  4]  13.00-14.00  sec  1.25 MBytes  10.5 Mbits/sec   26   1.02 MBytes       
[  4]  14.00-15.00  sec   303 KBytes  2.49 Mbits/sec  110    792 KBytes       
[  4]  15.00-16.00  sec   636 KBytes  5.21 Mbits/sec   25    792 KBytes       
[  4]  16.00-17.00  sec  1.25 MBytes  10.5 Mbits/sec    0    806 KBytes       
[  4]  17.00-18.00  sec  1011 KBytes  8.28 Mbits/sec    0    864 KBytes       
[  4]  18.00-19.00  sec   636 KBytes  5.22 Mbits/sec    0    930 KBytes       
[  4]  19.00-20.00  sec   382 KBytes  3.13 Mbits/sec   25    853 KBytes       
[  4]  20.00-21.00  sec  0.00 Bytes  0.00 bits/sec   38    680 KBytes       
[  4]  21.00-22.00  sec  1.25 MBytes  10.5 Mbits/sec    0    683 KBytes       
[  4]  22.00-23.00  sec  1.24 MBytes  10.4 Mbits/sec    0    714 KBytes       
[  4]  23.00-24.00  sec   700 KBytes  5.74 Mbits/sec    0    752 KBytes       
[  4]  24.00-25.00  sec   700 KBytes  5.73 Mbits/sec    0    782 KBytes       
[  4]  25.00-26.00  sec   891 KBytes  7.30 Mbits/sec    0    807 KBytes       
[  4]  26.00-27.00  sec  1.12 MBytes  9.38 Mbits/sec    0    820 KBytes       
[  4]  27.00-28.00  sec  1.12 MBytes  9.38 Mbits/sec    0    824 KBytes       
[  4]  28.00-29.00  sec  1.12 MBytes  9.38 Mbits/sec    0    826 KBytes       
[  4]  29.00-30.00  sec  1.12 MBytes  9.38 Mbits/sec    0    827 KBytes       
[  4]  30.00-31.00  sec  1.12 MBytes  9.38 Mbits/sec    0    833 KBytes       
