Connecting to host 10.0.0.2, port 5202
[  4] local 10.0.0.1 port 46112 connected to 10.0.0.2 port 5202
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   451 KBytes  3.69 Mbits/sec    0   26.9 KBytes       
[  4]  32.00-33.00  sec   573 KBytes  4.70 Mbits/sec    0    554 KBytes       
[  4]  33.00-34.00  sec   509 KBytes  4.17 Mbits/sec    0    557 KBytes       
[  4]  34.00-35.00  sec   509 KBytes  4.17 Mbits/sec    0    559 KBytes       
[  4]  35.00-36.00  sec   573 KBytes  4.69 Mbits/sec    0    563 KBytes       
[  4]  36.00-37.00  sec   509 KBytes  4.17 Mbits/sec    0    570 KBytes       
[  4]  37.00-38.00  sec   509 KBytes  4.17 Mbits/sec    0    583 KBytes       
[  4]  38.00-39.00  sec   573 KBytes  4.70 Mbits/sec    0    612 KBytes       
[  4]  39.00-40.00  sec   509 KBytes  4.17 Mbits/sec    0    656 KBytes       
[  4]  40.00-41.00  sec   445 KBytes  3.65 Mbits/sec    0    703 KBytes       
[  4]  41.00-42.00  sec   255 KBytes  2.08 Mbits/sec   19    669 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec   51    518 KBytes       
[  4]  43.00-44.00  sec  1.18 MBytes  9.90 Mbits/sec    0    523 KBytes       
[  4]  44.00-45.00  sec   700 KBytes  5.73 Mbits/sec    0    566 KBytes       
[  4]  45.00-46.00  sec   509 KBytes  4.17 Mbits/sec    0    615 KBytes       
[  4]  46.00-47.00  sec   573 KBytes  4.69 Mbits/sec    0    662 KBytes       
[  4]  47.00-48.00  sec   636 KBytes  5.21 Mbits/sec    0    696 KBytes       
[  4]  48.00-49.00  sec   127 KBytes  1.04 Mbits/sec   16    580 KBytes       
[  4]  49.00-50.00  sec   255 KBytes  2.08 Mbits/sec   22    494 KBytes       
[  4]  50.00-51.00  sec  1.18 MBytes  9.90 Mbits/sec    0    499 KBytes       
[  4]  51.00-52.00  sec   636 KBytes  5.21 Mbits/sec    0    527 KBytes       
[  4]  52.00-53.00  sec   509 KBytes  4.16 Mbits/sec    0    554 KBytes       
[  4]  53.00-54.00  sec   509 KBytes  4.18 Mbits/sec    0    576 KBytes       
[  4]  54.00-55.00  sec   127 KBytes  1.04 Mbits/sec    0    580 KBytes       
[  4]  55.00-56.00  sec   509 KBytes  4.17 Mbits/sec    0    591 KBytes       
[  4]  56.00-57.00  sec   573 KBytes  4.69 Mbits/sec    0    597 KBytes       
[  4]  57.00-58.00  sec   509 KBytes  4.17 Mbits/sec    0    600 KBytes       
[  4]  58.00-59.00  sec   509 KBytes  4.17 Mbits/sec    0    604 KBytes       
[  4]  59.00-60.00  sec   509 KBytes  4.17 Mbits/sec    0    615 KBytes       
[  4]  60.00-61.00  sec   255 KBytes  2.09 Mbits/sec    0    624 KBytes       
[  4]  61.00-62.00  sec   509 KBytes  4.17 Mbits/sec    0    656 KBytes       
[  4]  62.00-63.00  sec   509 KBytes  4.17 Mbits/sec    0    701 KBytes       
[  4]  63.00-64.00  sec   509 KBytes  4.17 Mbits/sec    0    769 KBytes       
[  4]  64.00-65.00  sec   445 KBytes  3.65 Mbits/sec    0    839 KBytes       
[  4]  65.00-66.00  sec   700 KBytes  5.73 Mbits/sec    0    930 KBytes       
[  4]  66.00-67.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.05 MBytes       
[  4]  67.00-68.00  sec  1.24 MBytes  10.4 Mbits/sec    0   1.17 MBytes       
[  4]  68.00-69.00  sec   764 KBytes  6.26 Mbits/sec   47   1.12 MBytes       
[  4]  69.00-70.01  sec  0.00 Bytes  0.00 bits/sec   70    908 KBytes       
[  4]  70.01-71.00  sec  0.00 Bytes  0.00 bits/sec   95    908 KBytes       
[  4]  71.00-72.00  sec  1.25 MBytes  10.5 Mbits/sec    0    909 KBytes       
[  4]  72.00-73.00  sec  1.25 MBytes  10.5 Mbits/sec    0    933 KBytes       
[  4]  73.00-74.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1014 KBytes       
[  4]  74.00-75.00  sec  1.25 MBytes  10.5 Mbits/sec    1   1.03 MBytes       
[  4]  75.00-76.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.03 MBytes       
[  4]  76.00-77.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.03 MBytes       
[  4]  77.00-78.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.04 MBytes       
[  4]  78.00-79.00  sec  1.25 MBytes  10.5 Mbits/sec    0   1.06 MBytes       
[  4]  79.00-79.00  sec  0.00 Bytes  0.00 bits/sec    0   1.06 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-79.00  sec  50.5 MBytes  5.36 Mbits/sec  566             sender
[  4]   0.00-79.00  sec  44.8 MBytes  4.76 Mbits/sec                  receiver

iperf Done.
