Connecting to host 10.0.0.2, port 5201
[  4] local 10.0.0.1 port 46110 connected to 10.0.0.2 port 5201
[ ID] Interval           Transfer     Bandwidth       Retr  Cwnd
[  4]   0.00-1.00   sec   956 KBytes  7.82 Mbits/sec    0   69.3 KBytes       
[  4]   1.00-2.00   sec   764 KBytes  6.26 Mbits/sec    0   99.0 KBytes       
[  4]   2.00-3.00   sec   827 KBytes  6.77 Mbits/sec    0    132 KBytes       
[  4]   3.00-4.00   sec   764 KBytes  6.25 Mbits/sec    0    160 KBytes       
[  4]   4.00-5.00   sec  1018 KBytes  8.36 Mbits/sec    0    201 KBytes       
[  4]   5.00-6.00   sec   954 KBytes  7.81 Mbits/sec    0    238 KBytes       
[  4]   6.00-7.00   sec   891 KBytes  7.29 Mbits/sec    0    274 KBytes       
[  4]   7.00-8.00   sec  1018 KBytes  8.34 Mbits/sec    0    314 KBytes       
[  4]   8.00-9.00   sec   636 KBytes  5.21 Mbits/sec    5    317 KBytes       
[  4]   9.00-10.00  sec   636 KBytes  5.21 Mbits/sec    0    320 KBytes       
[  4]  10.00-11.00  sec   382 KBytes  3.13 Mbits/sec    0    324 KBytes       
[  4]  11.00-12.00  sec   636 KBytes  5.22 Mbits/sec    0    337 KBytes       
[  4]  12.00-13.00  sec   509 KBytes  4.17 Mbits/sec    0    359 KBytes       
[  4]  13.00-14.00  sec   573 KBytes  4.69 Mbits/sec    0    393 KBytes       
[  4]  14.00-15.00  sec   445 KBytes  3.65 Mbits/sec    0    434 KBytes       
[  4]  15.00-16.00  sec   382 KBytes  3.13 Mbits/sec    0    465 KBytes       
[  4]  16.00-17.00  sec  0.00 Bytes  0.00 bits/sec   51    329 KBytes       
[  4]  17.00-18.00  sec   382 KBytes  3.13 Mbits/sec    3    337 KBytes       
[  4]  18.00-19.00  sec   573 KBytes  4.69 Mbits/sec    0    471 KBytes       
[  4]  19.00-20.00  sec   445 KBytes  3.65 Mbits/sec    0    472 KBytes       
[  4]  20.00-21.00  sec  63.6 KBytes   520 Kbits/sec    2    455 KBytes       
[  4]  21.00-22.00  sec  0.00 Bytes  0.00 bits/sec    9    331 KBytes       
[  4]  22.00-23.00  sec   764 KBytes  6.25 Mbits/sec    0    474 KBytes       
[  4]  23.00-24.00  sec   509 KBytes  4.17 Mbits/sec    0    474 KBytes       
[  4]  24.00-25.00  sec   509 KBytes  4.16 Mbits/sec    0    477 KBytes       
[  4]  25.00-26.00  sec   382 KBytes  3.13 Mbits/sec    0    484 KBytes       
[  4]  26.00-27.00  sec   509 KBytes  4.17 Mbits/sec    0    498 KBytes       
[  4]  27.00-28.00  sec   509 KBytes  4.17 Mbits/sec    0    523 KBytes       
[  4]  28.00-29.00  sec   509 KBytes  4.17 Mbits/sec    0    550 KBytes       
[  4]  29.00-30.00  sec   827 KBytes  6.78 Mbits/sec    0    614 KBytes       
[  4]  30.00-31.00  sec  63.6 KBytes   521 Kbits/sec    2    513 KBytes       
[  4]  31.00-32.00  sec   382 KBytes  3.13 Mbits/sec   11    434 KBytes       
[  4]  32.00-33.00  sec   891 KBytes  7.30 Mbits/sec    0    621 KBytes       
[  4]  33.00-34.00  sec   636 KBytes  5.20 Mbits/sec    0    622 KBytes       
[  4]  34.00-35.00  sec   445 KBytes  3.65 Mbits/sec    0    625 KBytes       
[  4]  35.00-36.01  sec   445 KBytes  3.63 Mbits/sec    0    629 KBytes       
[  4]  36.01-37.00  sec   700 KBytes  5.76 Mbits/sec    0    645 KBytes       
[  4]  37.00-38.00  sec   700 KBytes  5.73 Mbits/sec    0    670 KBytes       
[  4]  38.00-39.00  sec   764 KBytes  6.26 Mbits/sec    0    714 KBytes       
[  4]  39.00-40.00  sec   573 KBytes  4.69 Mbits/sec    0    752 KBytes       
[  4]  40.00-41.00  sec  1.06 MBytes  8.85 Mbits/sec    0    834 KBytes       
[  4]  41.00-42.00  sec  1.24 MBytes  10.4 Mbits/sec    0    943 KBytes       
[  4]  42.00-43.00  sec  0.00 Bytes  0.00 bits/sec   10    727 KBytes       
[  4]  43.00-44.00  sec  1.25 MBytes  10.5 Mbits/sec    0    683 KBytes       
[  4]  44.00-45.00  sec  1.05 MBytes  8.80 Mbits/sec    0    741 KBytes       
[  4]  45.00-46.00  sec   700 KBytes  5.74 Mbits/sec    0    803 KBytes       
[  4]  46.00-47.00  sec   764 KBytes  6.26 Mbits/sec    0    857 KBytes       
[  4]  47.00-48.00  sec   700 KBytes  5.73 Mbits/sec    0    892 KBytes       
[  4]  48.00-49.00  sec   700 KBytes  5.74 Mbits/sec    0    916 KBytes       
[  4]  49.00-50.00  sec   700 KBytes  5.74 Mbits/sec    0    932 KBytes       
[  4]  50.00-51.00  sec   891 KBytes  7.29 Mbits/sec    0    942 KBytes       
[  4]  51.00-52.00  sec   700 KBytes  5.74 Mbits/sec    0    946 KBytes       
[  4]  52.00-53.00  sec   827 KBytes  6.78 Mbits/sec    0    949 KBytes       
[  4]  53.00-54.00  sec   700 KBytes  5.74 Mbits/sec    0    952 KBytes       
[  4]  54.00-55.00  sec   700 KBytes  5.73 Mbits/sec    0    960 KBytes       
[  4]  55.00-56.00  sec   636 KBytes  5.22 Mbits/sec   11    895 KBytes       
[  4]  56.00-57.00  sec  0.00 Bytes  0.00 bits/sec   10    680 KBytes       
[  4]  57.00-58.00  sec  1.25 MBytes  10.5 Mbits/sec    0    682 KBytes       
[  4]  58.00-59.00  sec  1.24 MBytes  10.4 Mbits/sec    0    728 KBytes       
[  4]  59.00-60.00  sec   700 KBytes  5.73 Mbits/sec    0    795 KBytes       
[  4]  60.00-61.00  sec   700 KBytes  5.74 Mbits/sec    0    850 KBytes       
[  4]  61.00-62.00  sec   700 KBytes  5.74 Mbits/sec    0    897 KBytes       
[  4]  62.00-63.00  sec   700 KBytes  5.73 Mbits/sec    0    926 KBytes       
[  4]  63.00-64.00  sec   573 KBytes  4.69 Mbits/sec    0    945 KBytes       
[  4]  64.00-65.00  sec   318 KBytes  2.61 Mbits/sec   10    817 KBytes       
[  4]  65.00-66.00  sec   191 KBytes  1.56 Mbits/sec   10    666 KBytes       
[  4]  66.00-67.00  sec  1.25 MBytes  10.5 Mbits/sec    0    673 KBytes       
[  4]  67.00-68.00  sec  1.24 MBytes  10.4 Mbits/sec    0    706 KBytes       
[  4]  68.00-69.00  sec   764 KBytes  6.26 Mbits/sec    0    742 KBytes       
[  4]  69.00-70.00  sec   636 KBytes  5.20 Mbits/sec    0    771 KBytes       
[  4]  70.00-71.00  sec   764 KBytes  6.26 Mbits/sec    0    790 KBytes       
[  4]  71.00-72.00  sec   700 KBytes  5.74 Mbits/sec    0    800 KBytes       
[  4]  72.00-73.00  sec   764 KBytes  6.25 Mbits/sec    0    806 KBytes       
[  4]  73.00-74.00  sec   700 KBytes  5.73 Mbits/sec    0    807 KBytes       
[  4]  74.00-75.00  sec   700 KBytes  5.73 Mbits/sec    0    810 KBytes       
[  4]  75.00-76.00  sec   636 KBytes  5.21 Mbits/sec    0    816 KBytes       
[  4]  76.00-77.00  sec   700 KBytes  5.73 Mbits/sec    0    827 KBytes       
[  4]  77.00-78.00  sec   700 KBytes  5.74 Mbits/sec    0    848 KBytes       
[  4]  78.00-78.00  sec  0.00 Bytes  0.00 bits/sec    0    848 KBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-78.00  sec  50.5 MBytes  5.43 Mbits/sec  134             sender
[  4]   0.00-78.00  sec  46.0 MBytes  4.95 Mbits/sec                  receiver

iperf Done.
